forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
4839,551,New York Metro,2026-05-27,203,165,265,1.5,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4840,551,New York Metro,2026-05-28,213,171,271,1.53,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4841,551,New York Metro,2026-05-29,218,177,277,1.6,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4842,551,New York Metro,2026-05-30,216,183,283,1.61,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4843,551,New York Metro,2026-05-31,230,189,289,1.64,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4844,551,New York Metro,2026-06-01,237,195,295,1.69,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4845,551,New York Metro,2026-06-02,227,201,301,1.67,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4846,551,New York Metro,2026-06-03,258,207,307,1.57,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4847,551,New York Metro,2026-06-04,260,213,313,1.78,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4848,551,New York Metro,2026-06-05,247,219,319,1.79,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4849,551,New York Metro,2026-06-06,258,225,325,1.72,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4850,551,New York Metro,2026-06-07,273,231,331,1.88,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4851,551,New York Metro,2026-06-08,300,237,337,1.87,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4852,551,New York Metro,2026-06-09,296,243,343,1.91,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4853,551,New York Metro,2026-06-10,305,249,349,1.82,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4854,551,New York Metro,2026-06-11,316,255,355,1.97,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4855,551,New York Metro,2026-06-12,294,261,361,1.99,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4856,551,New York Metro,2026-06-13,316,267,367,1.87,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4857,551,New York Metro,2026-06-14,333,273,373,1.96,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4858,551,New York Metro,2026-06-15,347,279,379,2.06,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4859,551,New York Metro,2026-06-16,357,285,385,2.02,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4860,551,New York Metro,2026-06-17,324,291,391,2.12,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4861,551,New York Metro,2026-06-18,369,297,397,2.18,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4862,551,New York Metro,2026-06-19,365,303,403,2.06,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4863,551,New York Metro,2026-06-20,335,309,409,2.2,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4864,551,New York Metro,2026-06-21,345,315,415,2.26,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""critical_load_forum_signal"",""customer_operations_thread"",""same_day_restoration_pressure""],""top_advocate"":""@navigation_nora"",""urgency_score"":79,""confidence"":""high"",""trend"":""rising""}",2026-05-22T14:21:34Z
4865,551,Los Angeles Basin,2026-05-23,133,110,198,1.4,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4866,551,Los Angeles Basin,2026-05-24,145,115,203,1.21,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4867,551,Los Angeles Basin,2026-05-25,164,120,208,1.45,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4868,551,Los Angeles Basin,2026-05-26,170,125,213,1.49,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4869,551,Los Angeles Basin,2026-05-27,161,130,218,1.5,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4870,551,Los Angeles Basin,2026-05-28,184,135,223,1.42,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4871,551,Los Angeles Basin,2026-05-29,189,140,228,1.53,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4872,551,Los Angeles Basin,2026-05-30,168,145,233,1.53,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4873,551,Los Angeles Basin,2026-05-31,174,150,238,1.47,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4874,551,Los Angeles Basin,2026-06-01,206,155,243,1.5,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4875,551,Los Angeles Basin,2026-06-02,193,160,248,1.48,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4876,551,Los Angeles Basin,2026-06-03,209,165,253,1.48,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4877,551,Los Angeles Basin,2026-06-04,200,170,258,1.49,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4878,551,Los Angeles Basin,2026-06-05,201,175,263,1.7,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4879,551,Los Angeles Basin,2026-06-06,220,180,268,1.69,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4880,551,Los Angeles Basin,2026-06-07,232,185,273,1.71,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4881,551,Los Angeles Basin,2026-06-08,218,190,278,1.8,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4882,551,Los Angeles Basin,2026-06-09,252,195,283,1.78,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4883,551,Los Angeles Basin,2026-06-10,251,200,288,1.64,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4884,551,Los Angeles Basin,2026-06-11,227,205,293,1.88,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4885,551,Los Angeles Basin,2026-06-12,242,210,298,1.81,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4886,551,Los Angeles Basin,2026-06-13,244,215,303,1.85,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4887,551,Los Angeles Basin,2026-06-14,247,220,308,1.77,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
4888,551,Los Angeles Basin,2026-06-15,263,225,313,2,grid_signal_v2,"{""model"":""grid_signal_v2"",""drivers"":[""regional_weather_mention"",""customer_outage_video"",""storm_season""],""top_advocate"":""@controlroom_maya"",""urgency_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-05-22T14:21:34Z
