post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
22238,2352,tiktok,hospitality_tiktok_00000018,Open hospitality signal shows elevated digital booking volume around Adjustable Rate Group Booking; Summit Resort digital controls team watching load,2026-01-12T12:02:22Z,895,38,39,13025,0.763,29.4,238,normal,2026-01-12T12:20:22Z,2026-01-12T12:02:22Z
22239,2409,youtube,hospitality_youtube_00000019,Property performance model detected cluster around Summit Resort Parking Package Digital Offer; expected revenue impact monitoring workload increasing,2026-06-02T13:34:09Z,7988,1000,449,120669,0.779,64.15,239,rising,2026-06-02T13:53:09Z,2026-06-02T13:34:09Z
22240,2394,youtube,hospitality_youtube_00000020,Brand Standard queue added Personal Group Booking Express; Summit Resort policy attestation requested,2026-09-11T03:04:47Z,147,7,13,18799,0.379,28.11,240,normal,2026-09-11T03:24:47Z,2026-09-11T03:04:47Z
22241,2674,youtube,hospitality_youtube_00000021,City Center Grand Hotel repriced University Group Block after demand guidance changed; guest preference review recommended,2026-02-05T08:17:11Z,447,23,17,19023,0.737,29.69,241,normal,2026-02-05T08:38:11Z,2026-02-05T08:17:11Z
22242,2283,twitter,hospitality_twitter_00000022,Channel bulletin references Corporate Event Group Booking; City Center Grand Hotel brand-standard team should update controls,2026-04-02T04:49:25Z,3801,1875,236,174783,0.726,67.86,242,rising,2026-04-02T05:11:25Z,2026-04-02T04:49:25Z
22243,2226,instagram,hospitality_instagram_00000023,Revenue risk signal detected for Event Equipment Rental; City Center Grand Hotel revenue impact limits need review,2025-11-01T03:17:13Z,2546,770,677,87102,-0.006,71.6,243,rising,2025-11-01T03:40:13Z,2025-11-01T03:17:13Z
22244,2624,youtube,hospitality_youtube_00000024,Booking Cancellation risk alert references Split Folio Billing; City Center Grand Hotel property teams should prioritize revenue impact review,2025-12-14T19:00:27Z,938,85,17,17211,0.049,28.23,244,normal,2025-12-14T19:24:27Z,2025-12-14T19:00:27Z
22245,2574,youtube,hospitality_youtube_00000025,Service recovery notice affects Event Contract Deposit; City Center Grand Hotel monitoring thresholds should be refreshed,2026-08-25T09:38:13Z,154,86,49,14601,0.238,35.35,245,normal,2026-08-25T10:03:13Z,2026-08-25T09:38:13Z
22246,2474,youtube,hospitality_youtube_00000026,Availability desk flagged elevated booking pace for International Guest Rate; Vineyard Resort inventory and room-readiness thresholds should be reviewed,2025-09-21T19:40:47Z,252,95,7,9167,0.317,32.24,246,normal,2025-09-21T20:06:47Z,2025-09-21T19:40:47Z
22247,2309,youtube,hospitality_youtube_00000027,Guest Experience desk opened guest preference review for Seasonal Rate Guest Experience; Vineyard Resort guest notes require update,2026-08-04T14:54:39Z,888,58,33,11895,0.356,27.75,247,normal,2026-08-04T15:21:39Z,2026-08-04T14:54:39Z
22248,2378,twitter,hospitality_twitter_00000028,Demand volatility signal raised for Revenue Operations Management Portal; Vineyard Resort property portfolio guidance may change,2026-07-03T02:46:36Z,202,80,0,1852,0.782,33.27,248,normal,2026-07-03T03:14:36Z,2026-07-03T02:46:36Z
22249,2229,youtube,hospitality_youtube_00000029,Group Booking servicing alert references Long-Stay Package; Vineyard Resort group modification workflow needs capacity,2026-07-19T06:59:16Z,7681,483,461,199724,0.782,63.16,249,rising,2026-07-19T07:28:16Z,2026-07-19T06:59:16Z
22250,2651,instagram,hospitality_instagram_00000030,Folio operations bulletin references Family Vacation Package Plan; Vineyard Resort folio closeout queue shows elevated activity,2026-07-03T03:51:10Z,39872,7674,7908,969881,0.584,85.82,250,viral,2026-07-03T04:21:10Z,2026-07-03T03:51:10Z
22251,2373,twitter,hospitality_twitter_00000031,OTA channel update affects Guest Protection Policy Review; Shoreline Beach Club case review volume expected to increase,2026-07-18T06:31:08Z,282,59,1,17958,0.925,32.47,251,normal,2026-07-18T07:02:08Z,2026-07-18T06:31:08Z
22252,2385,threads,hospitality_threads_00000032,Brand Standard screening activity is rising for Spa Treatment Review; Shoreline Beach Club onboarding controls require review,2026-05-10T21:04:46Z,5971,549,713,47507,-0.085,65.71,252,rising,2026-05-10T21:36:46Z,2026-05-10T21:04:46Z
22253,2272,tiktok,hospitality_tiktok_00000033,Group Booking desk reports elevated onboarding activity tied to Digital Guest Protection Review; Shoreline Beach Club room-block capacity should be checked,2026-02-25T05:56:02Z,134,61,18,235,0.487,31.71,253,normal,2026-02-25T06:29:02Z,2026-02-25T05:56:02Z
22254,2229,youtube,hospitality_youtube_00000034,Elevated revenue operations onboarding activity detected for Property Portfolio Shoulder-Season Offer; Shoreline Beach Club property teams should monitor revenue impact thresholds,2025-09-21T18:15:49Z,492,94,31,11340,0.01,30.51,254,normal,2025-09-21T18:49:49Z,2025-09-21T18:15:49Z
22255,2647,tiktok,hospitality_tiktok_00000035,Property operations alert: Shoreline Beach Club reported elevated onboarding workload for Sustainability Property Portfolio,2026-05-25T09:04:53Z,934,85,20,19652,-0.238,32.33,255,normal,2026-05-25T09:39:53Z,2026-05-25T09:04:53Z
22256,2358,twitter,hospitality_twitter_00000036,Revenue management desk flagged rate-plan movement for Private Villa Access; Harborstone Brand Standards Office pricing may change,2026-08-31T06:25:06Z,355,95,1,6924,0.64,31.22,256,normal,2026-08-31T07:01:06Z,2026-08-31T06:25:06Z
22257,2701,instagram,hospitality_instagram_00000037,Guest protection preference update references Mobile Folio Guest Profile; Harborstone Brand Standards Office documentation review requested,2026-09-18T05:18:46Z,101,97,31,19458,0.666,35.36,257,normal,2026-09-18T05:55:46Z,2026-09-18T05:18:46Z
22258,2693,twitter,hospitality_twitter_00000038,Open hospitality signal shows elevated digital booking volume around Instant Folio Closeout; Harborstone Brand Standards Office digital controls team watching load,2026-05-11T14:12:36Z,301,41,47,16509,0.8,32.5,258,normal,2026-05-11T14:50:36Z,2026-05-11T14:12:36Z
22259,2692,tiktok,hospitality_tiktok_00000039,Property performance model detected cluster around Harborstone Brand Standards Office Open Hospitality API Access; expected revenue impact monitoring workload increasing,2026-05-31T14:54:55Z,870,2,16,19289,0.16,26.52,259,normal,2026-05-31T15:33:55Z,2026-05-31T14:54:55Z
22260,,threads,hospitality_threads_00000040,Brand Standard queue added Revenue Score Monitoring; Harborstone Brand Standards Office policy attestation requested,2026-01-12T18:24:39Z,791,38,10,14923,0.922,29.26,260,normal,2026-01-12T19:04:39Z,2026-01-12T18:24:39Z
22261,2386,instagram,hospitality_instagram_00000041,Grand Garden Hotel repriced Property Portfolio Suite Upgrade Guest Profile after demand guidance changed; guest preference review recommended,2026-04-02T15:20:21Z,220,47,5,6080,0.743,32.28,261,normal,2026-04-02T16:01:21Z,2026-04-02T15:20:21Z
22262,2448,twitter,hospitality_twitter_00000042,Channel bulletin references Event Options Planning; Grand Garden Hotel brand-standard team should update controls,2026-01-27T15:15:00Z,652,83,46,7822,0.843,31.14,262,normal,2026-01-27T15:57:00Z,2026-01-27T15:15:00Z
22263,2373,twitter,hospitality_twitter_00000043,Revenue risk signal detected for VIP Itinerary Planning; Grand Garden Hotel revenue impact limits need review,2026-05-20T19:43:28Z,6125,1573,187,135814,0.067,64.57,263,rising,2026-05-20T20:26:28Z,2026-05-20T19:43:28Z
22264,2558,twitter,hospitality_twitter_00000044,Booking Cancellation risk alert references VIP Family Itinerary; Grand Garden Hotel property teams should prioritize revenue impact review,2026-09-18T02:56:36Z,444,26,12,9888,0.183,27.44,264,normal,2026-09-18T03:40:36Z,2026-09-18T02:56:36Z
22265,2347,tiktok,hospitality_tiktok_00000045,Service recovery notice affects Availability Stress Test; Grand Garden Hotel monitoring thresholds should be refreshed,2026-08-23T17:22:28Z,609,69,2,3733,0.201,27.87,265,normal,2026-08-23T18:07:28Z,2026-08-23T17:22:28Z
22266,2569,youtube,hospitality_youtube_00000046,Availability desk flagged elevated booking pace for Cancellation Reserve Scenario; Springs Hotel Portland inventory and room-readiness thresholds should be reviewed,2026-08-06T10:03:45Z,4814,276,606,29287,0.568,60.87,266,rising,2026-08-06T10:49:45Z,2026-08-06T10:03:45Z
22267,2302,tiktok,hospitality_tiktok_00000047,Guest Experience desk opened guest preference review for Brand Compliance Demand Dashboard; Springs Hotel Portland guest notes require update,2026-07-01T22:29:43Z,334,60,10,8084,0.491,29.8,267,normal,2026-07-01T23:16:43Z,2026-07-01T22:29:43Z
22268,2566,instagram,hospitality_instagram_00000048,Demand volatility signal raised for Channel Filing Review; Springs Hotel Portland property portfolio guidance may change,2026-05-26T16:17:30Z,647,71,15,8240,0.762,30.34,268,normal,2026-05-26T17:05:30Z,2026-05-26T16:17:30Z
22269,2524,youtube,hospitality_youtube_00000049,Group Booking servicing alert references Guest Safety Review; Springs Hotel Portland group modification workflow needs capacity,2026-09-14T13:19:37Z,134,14,20,1119,-0.05,32.63,269,normal,2026-09-14T14:08:37Z,2026-09-14T13:19:37Z
22270,,threads,hospitality_threads_00000050,Folio operations bulletin references Property Appointment Package; Springs Hotel Portland folio closeout queue shows elevated activity,2026-09-12T12:15:52Z,984,12,33,9930,0.264,26.58,270,normal,2026-09-12T13:05:52Z,2026-09-12T12:15:52Z
22271,,instagram,hospitality_instagram_00000051,OTA channel update affects Priority Service Desk; Harborstone Loyalty Services case review volume expected to increase,2026-02-19T09:51:04Z,323,78,29,3250,0.738,33.24,271,normal,2026-02-19T10:42:04Z,2026-02-19T09:51:04Z
22272,2586,instagram,hospitality_instagram_00000052,Brand Standard screening activity is rising for Dispute Resolution Case; Harborstone Loyalty Services onboarding controls require review,2026-06-02T00:16:37Z,36535,11590,7929,335670,0.392,87.7,272,viral,2026-06-02T01:08:37Z,2026-06-02T00:16:37Z
22273,2628,twitter,hospitality_twitter_00000053,Group Booking desk reports elevated onboarding activity tied to Folio Dispute Monitoring; Harborstone Loyalty Services room-block capacity should be checked,2025-09-26T22:26:47Z,981,39,0,13071,0.645,26.91,273,normal,2025-09-26T23:19:47Z,2025-09-26T22:26:47Z
22274,2599,youtube,hospitality_youtube_00000054,Elevated revenue operations onboarding activity detected for Group Booking Modification Review; Harborstone Loyalty Services property teams should monitor revenue impact thresholds,2026-07-12T20:37:28Z,827,8,47,10363,0.875,28.78,274,normal,2026-07-12T21:31:28Z,2026-07-12T20:37:28Z
22275,2600,threads,hospitality_threads_00000055,Property operations alert: Harborstone Loyalty Services reported elevated onboarding workload for No-Show Outreach Program,2026-09-04T23:49:55Z,400,97,15,17514,0.677,31.47,275,normal,2026-09-05T00:44:55Z,2026-09-04T23:49:55Z
22276,2313,twitter,hospitality_twitter_00000056,Revenue management desk flagged rate-plan movement for Guest Value Analysis; Dining and Events Hotel Tulsa pricing may change,2026-06-08T07:13:12Z,2859,1650,189,62049,0.861,67.45,276,rising,2026-06-08T08:09:12Z,2026-06-08T07:13:12Z
22277,,tiktok,hospitality_tiktok_00000057,Guest protection preference update references Guest Preference Control Model; Dining and Events Hotel Tulsa documentation review requested,2026-08-12T19:39:02Z,375,38,4,2811,0.719,29.58,277,normal,2026-08-12T20:36:02Z,2026-08-12T19:39:02Z
22278,2684,youtube,hospitality_youtube_00000058,Open hospitality signal shows elevated digital booking volume around Booking Deposit Attrition Alert; Dining and Events Hotel Tulsa digital controls team watching load,2026-08-27T16:21:19Z,254,17,15,949,0.441,26.91,278,normal,2026-08-27T17:19:19Z,2026-08-27T16:21:19Z
22279,2703,twitter,hospitality_twitter_00000059,Property performance model detected cluster around Dining and Events Hotel Tulsa F&B Spend Forecast; expected revenue impact monitoring workload increasing,2026-06-18T20:28:22Z,4896,1892,896,117555,-0.202,70.9,279,rising,2026-06-18T21:27:22Z,2026-06-18T20:28:22Z
22280,2551,instagram,hospitality_instagram_00000060,Brand Standard queue added Revenue Policy Statement; Dining and Events Hotel Tulsa policy attestation requested,2026-04-24T05:18:58Z,584,77,8,4043,0.258,28.38,280,normal,2026-04-24T06:18:58Z,2026-04-24T05:18:58Z
22281,2396,instagram,hospitality_instagram_00000061,Harborstone Portfolio Services repriced Guest Preference Assessment after demand guidance changed; guest preference review recommended,2026-08-06T05:15:53Z,1064,477,796,132825,0.87,71.12,281,rising,2026-08-06T06:16:53Z,2026-08-06T05:15:53Z
22282,2236,instagram,hospitality_instagram_00000062,Channel bulletin references Sales Manager Book Review; Tech District Hotel brand-standard team should update controls,2026-05-03T22:22:09Z,925,70,2,14940,0.453,27.71,282,normal,2026-05-03T23:24:09Z,2026-05-03T22:22:09Z
22283,,twitter,hospitality_twitter_00000063,Revenue risk signal detected for Corporate Folio Forecast; Harborstone Sustainability Hotel revenue impact limits need review,2026-07-18T14:29:24Z,359,13,40,7494,0.611,27.71,283,normal,2026-07-18T15:32:24Z,2026-07-18T14:29:24Z
22284,2380,threads,hospitality_threads_00000064,Booking Cancellation risk alert references Availability Revenue Sweep; Harborstone Guest Protection Desk property teams should prioritize revenue impact review,2026-05-04T09:15:31Z,7818,594,301,170385,-0.109,65.14,284,rising,2026-05-04T10:19:31Z,2026-05-04T09:15:31Z
22285,2268,twitter,hospitality_twitter_00000065,Service recovery notice affects Escrow Guest Profile Service; Harborstone Signature Events monitoring thresholds should be refreshed,2026-09-10T12:56:43Z,181,35,33,15481,0.352,31.88,285,normal,2026-09-10T14:01:43Z,2026-09-10T12:56:43Z
22286,2466,instagram,hospitality_instagram_00000066,Availability desk flagged elevated booking pace for Events Operations Reporting Feed; Coastal Perimeter Hotel inventory and room-readiness thresholds should be reviewed,2026-08-26T12:22:01Z,374,97,2,11041,0.634,31.28,286,normal,2026-08-26T13:28:01Z,2026-08-26T12:22:01Z
22287,2224,youtube,hospitality_youtube_00000067,Guest Experience desk opened guest preference review for Equipment Lending Program; Harborstone Assurance Services Desk guest notes require update,2026-08-15T06:11:06Z,371,56,7,10410,0.828,31.22,287,normal,2026-08-15T07:18:06Z,2026-08-15T06:11:06Z
22288,2568,twitter,hospitality_twitter_00000068,Demand volatility signal raised for Carbon Revenue Events Operations; Harborstone Partner Direct Desk property portfolio guidance may change,2026-06-10T14:46:30Z,458,53,22,9381,-0.073,32.77,288,normal,2026-06-10T15:54:30Z,2026-06-10T14:46:30Z
22289,2444,youtube,hospitality_youtube_00000069,Group Booking servicing alert references Sustainable Meeting Guest Experience; Harborstone Apex Resort Louisville group modification workflow needs capacity,2026-08-27T21:27:23Z,236,33,4,7512,0.157,28.84,289,normal,2026-08-27T22:36:23Z,2026-08-27T21:27:23Z
22290,2554,youtube,hospitality_youtube_00000070,Folio operations bulletin references Association Group Booking Portal; Harborstone Group Sales folio closeout queue shows elevated activity,2025-11-12T00:43:40Z,1725,1132,116,171037,0.619,65.91,290,rising,2025-11-12T01:53:40Z,2025-11-12T00:43:40Z
22291,2303,twitter,hospitality_twitter_00000071,OTA channel update affects Long-Stay Forecast Review; Harborstone Continuity Desk case review volume expected to increase,2026-06-19T23:24:26Z,20363,4071,4193,361535,0.605,85.62,291,viral,2026-06-20T00:35:26Z,2026-06-19T23:24:26Z
22292,2327,tiktok,hospitality_tiktok_00000072,Brand Standard screening activity is rising for Wellness Stay Guest Profile; Extended Stay Medical District onboarding controls require review,2026-09-06T05:59:31Z,700,67,21,844,0.574,27.14,292,normal,2026-09-06T07:11:31Z,2026-09-06T05:59:31Z
22293,2689,youtube,hospitality_youtube_00000073,Group Booking desk reports elevated onboarding activity tied to Guest Folio Document Desk; CleanStay Cincinnati Hotel room-block capacity should be checked,2026-08-07T03:47:27Z,6481,501,888,157841,0.543,62.11,293,rising,2026-08-07T05:00:27Z,2026-08-07T03:47:27Z
22294,2490,threads,hospitality_threads_00000074,Elevated revenue operations onboarding activity detected for Mobile Booking Deposit Service; Harborstone Bridge Revenue Hotel property teams should monitor revenue impact thresholds,2026-08-16T10:07:15Z,428,90,22,19213,0.647,31,294,normal,2026-08-16T11:21:15Z,2026-08-16T10:07:15Z
22295,2359,youtube,hospitality_youtube_00000075,Property operations alert: Harborstone Direct Booking Center Desk reported elevated onboarding workload for Relationship Pricing Bundle,2026-04-22T15:46:31Z,26124,3992,2914,255158,0.744,85.58,295,viral,2026-04-22T17:01:31Z,2026-04-22T15:46:31Z
22296,2408,twitter,hospitality_twitter_00000076,Revenue management desk flagged rate-plan movement for Property Improvement Reserve; Harborstone Portside Events Hotel pricing may change,2026-06-21T05:57:53Z,2970,369,837,188568,0.927,66.58,296,rising,2026-06-21T07:13:53Z,2026-06-21T05:57:53Z
22297,2681,instagram,hospitality_instagram_00000077,Guest protection preference update references Alternative Demand Feed; Extended Stay Kansas City documentation review requested,2026-07-22T08:24:20Z,3258,1203,658,63231,0.88,68.82,297,rising,2026-07-22T09:41:20Z,2026-07-22T08:24:20Z
22298,,twitter,hospitality_twitter_00000078,Open hospitality signal shows elevated digital booking volume around Group Booking Property Portfolio Review; Harborstone Data Connect Center digital controls team watching load,2026-09-16T01:21:59Z,622,94,16,18614,0.436,29.55,298,normal,2026-09-16T02:39:59Z,2026-09-16T01:21:59Z
22299,2284,youtube,hospitality_youtube_00000079,Property performance model detected cluster around Harborstone Events Exchange Miami Hospitality Wellness Program; expected revenue impact monitoring workload increasing,2026-04-04T23:24:50Z,144,53,35,15952,0.574,34.63,299,normal,2026-04-05T00:43:50Z,2026-04-04T23:24:50Z
22300,2625,threads,hospitality_threads_00000080,Brand Standard queue added Premium King Room Series B; Grand Harbor Hotel policy attestation requested,2026-09-13T01:31:04Z,451,54,28,18296,0.925,31.28,300,normal,2026-09-13T02:51:04Z,2026-09-13T01:31:04Z
22301,2302,tiktok,hospitality_tiktok_00000081,Grand Harbor Hotel repriced Premium Queen Room Guest Profile Series B after demand guidance changed; guest preference review recommended,2025-10-20T23:13:03Z,71,47,35,19999,0.147,36.3,301,normal,2025-10-21T00:34:03Z,2025-10-20T23:13:03Z
22302,2558,twitter,hospitality_twitter_00000082,Channel bulletin references Loyalty Member Rate Series B; Grand Harbor Hotel brand-standard team should update controls,2025-10-18T07:48:55Z,4905,1766,294,51919,0.231,65.31,302,rising,2025-10-18T09:10:55Z,2025-10-18T07:48:55Z
22303,2600,threads,hospitality_threads_00000083,Revenue risk signal detected for Corporate Group Rate Series B; Grand Harbor Hotel revenue impact limits need review,2026-09-13T07:41:50Z,577,93,19,9439,0.854,31.53,303,normal,2026-09-13T09:04:50Z,2026-09-13T07:41:50Z
22304,,youtube,hospitality_youtube_00000084,Booking Cancellation risk alert references Extended Stay Studio Series B; Grand Harbor Hotel property teams should prioritize revenue impact review,2026-09-04T22:06:48Z,846,91,2,16911,0.276,28.4,304,normal,2026-09-04T23:30:48Z,2026-09-04T22:06:48Z
22305,2601,instagram,hospitality_instagram_00000085,Service recovery notice affects Guest Journey Personalization Program Series B; Canyon Reserve Canyon Reserve monitoring thresholds should be refreshed,2026-07-04T03:49:45Z,352,16,5,1160,0.216,26.12,305,normal,2026-07-04T05:14:45Z,2026-07-04T03:49:45Z
22306,2418,twitter,hospitality_twitter_00000086,Availability desk flagged elevated booking pace for Resort Villa Package Series B; Canyon Reserve Canyon Reserve inventory and room-readiness thresholds should be reviewed,2026-08-17T18:28:04Z,148,29,31,2566,0.702,33.42,306,normal,2026-08-17T19:54:04Z,2026-08-17T18:28:04Z
22307,2252,tiktok,hospitality_tiktok_00000087,Guest Experience desk opened guest preference review for Government Group Room Block Series B; Canyon Reserve Canyon Reserve guest notes require update,2026-09-16T12:42:19Z,898,67,4,11805,0.291,27.61,307,normal,2026-09-16T14:09:19Z,2026-09-16T12:42:19Z
22308,2585,threads,hospitality_threads_00000088,Demand volatility signal raised for Revenue Operations Sweep Guest Profile Series B; Canyon Reserve Canyon Reserve property portfolio guidance may change,2026-09-13T12:10:03Z,2504,1816,824,68614,0.821,70.13,308,rising,2026-09-13T13:38:03Z,2026-09-13T12:10:03Z
22309,2392,tiktok,hospitality_tiktok_00000089,Group Booking servicing alert references Corporate Travel Program Series B; Canyon Reserve Canyon Reserve group modification workflow needs capacity,2026-07-26T23:44:41Z,195,9,16,18182,0.652,28,309,normal,2026-07-27T01:13:41Z,2026-07-26T23:44:41Z
22310,2318,twitter,hospitality_twitter_00000090,Folio operations bulletin references Folio Payment Gateway Series B; Lakeside Chicago Hotel folio closeout queue shows elevated activity,2026-06-17T11:11:13Z,5326,1742,969,87122,0.479,66.76,310,rising,2026-06-17T12:41:13Z,2026-06-17T11:11:13Z
22311,2675,threads,hospitality_threads_00000091,OTA channel update affects Group Deposit Service Series B; Lakeside Chicago Hotel case review volume expected to increase,2026-02-20T10:47:00Z,655,21,18,14252,0.589,27.07,311,normal,2026-02-20T12:18:00Z,2026-02-20T10:47:00Z
22312,2445,threads,hospitality_threads_00000092,Brand Standard screening activity is rising for Airport Transfer Service Series B; Lakeside Chicago Hotel onboarding controls require review,2026-08-14T21:19:57Z,3739,1571,796,145276,0.231,67.29,312,rising,2026-08-14T22:51:57Z,2026-08-14T21:19:57Z
22313,2606,instagram,hospitality_instagram_00000093,Group Booking desk reports elevated onboarding activity tied to Service Recovery Monitoring Add-On Series B; Lakeside Chicago Hotel room-block capacity should be checked,2026-01-04T20:35:15Z,2385,1676,133,111120,0.108,65.6,313,rising,2026-01-04T22:08:15Z,2026-01-04T20:35:15Z
22314,2694,youtube,hospitality_youtube_00000094,Elevated revenue operations onboarding activity detected for OTA Screening Package Series B; Lakeside Chicago Hotel property teams should monitor revenue impact thresholds,2026-02-13T03:47:21Z,332,59,47,242,0.299,29.35,314,normal,2026-02-13T05:21:21Z,2026-02-13T03:47:21Z
22315,2356,instagram,hospitality_instagram_00000095,Property operations alert: Summit Resort reported elevated onboarding workload for Guest Identity Refresh Workflow Series B,2026-04-03T12:46:11Z,3087,231,667,124884,0.37,62.75,315,rising,2026-04-03T14:21:11Z,2026-04-03T12:46:11Z
22316,2319,youtube,hospitality_youtube_00000096,Revenue management desk flagged rate-plan movement for Group Booking Pre-Check Series B; Summit Resort pricing may change,2026-08-17T03:35:08Z,4906,1144,513,189522,0.709,66.99,316,rising,2026-08-17T05:11:08Z,2026-08-17T03:35:08Z
22317,2525,threads,hospitality_threads_00000097,Guest protection preference update references Adjustable Rate Group Booking Series B; Summit Resort documentation review requested,2026-03-02T20:38:53Z,2515,316,195,123642,0.917,64.38,317,rising,2026-03-02T22:15:53Z,2026-03-02T20:38:53Z
22318,2248,twitter,hospitality_twitter_00000098,Open hospitality signal shows elevated digital booking volume around Parking Package Digital Offer Series B; Summit Resort digital controls team watching load,2026-01-29T21:46:38Z,490,18,35,7772,0.256,27.34,318,normal,2026-01-29T23:24:38Z,2026-01-29T21:46:38Z
22319,,youtube,hospitality_youtube_00000099,Property performance model detected cluster around Summit Resort Personal Group Booking Express Series B; expected revenue impact monitoring workload increasing,2026-04-17T17:10:58Z,495,86,42,15052,0.545,30.5,319,normal,2026-04-17T18:49:58Z,2026-04-17T17:10:58Z
22320,2581,instagram,hospitality_instagram_00000100,Brand Standard queue added University Group Block Series B; City Center Grand Hotel policy attestation requested,2026-04-07T19:01:07Z,804,16,26,19137,0.266,27,320,normal,2026-04-07T20:41:07Z,2026-04-07T19:01:07Z
