item_id,order_id,product_id,quantity,unit_price,fulfilled_from
22665,22377,321,1,89.99,231
22666,22378,242,1,119.99,236
22667,22379,223,1,74.99,244
22668,22379,280,1,129.99,244
22669,22379,323,3,69.99,244
22670,22380,359,2,34.99,
22671,22380,228,1,149.99,
22672,22380,294,2,49.99,
22673,22381,363,3,179.99,241
22674,22381,308,2,69.99,241
22675,22381,266,3,149.99,241
22676,22381,285,2,89.99,241
22677,22382,250,1,129.99,249
22678,22382,324,2,54.99,249
22679,22382,348,1,149.99,249
22680,22382,236,2,249.99,249
22681,22382,325,3,179.99,249
22682,22383,390,3,89.99,228
22683,22383,395,3,94.99,228
22684,22383,352,3,219.99,228
22685,22383,228,1,149.99,228
22686,22384,260,1,69.99,230
22687,22384,384,1,179.99,230
22688,22384,340,1,24.99,230
22689,22384,237,1,49.99,230
22690,22384,262,3,650,230
22691,22385,232,1,54.99,230
22692,22385,399,1,399.99,230
22693,22385,236,2,249.99,230
22694,22385,385,1,48.99,230
22695,22386,389,1,18.99,226
22696,22386,364,1,3999.99,226
22697,22386,321,2,89.99,226
22698,22387,362,3,149.99,245
22699,22387,341,2,34.99,245
22700,22387,383,2,49.99,245
22701,22387,299,3,125,245
22702,22387,307,3,159.99,245
22703,22388,333,2,129.99,
22704,22388,279,1,599.99,
22705,22388,224,1,39.99,
22706,22388,331,2,145,
22707,22388,250,1,129.99,
22708,22389,291,2,299.99,230
22709,22390,350,3,179.99,228
22710,22390,287,2,49.99,228
22711,22390,240,1,24.99,228
22712,22390,342,1,199.99,228
22713,22390,376,2,34.99,228
22714,22391,354,2,32.99,248
22715,22392,379,1,24.99,230
22716,22392,353,3,159.99,230
22717,22392,300,1,42.99,230
22718,22392,312,2,199.99,230
22719,22392,399,3,399.99,230
22720,22393,398,2,39.99,250
22721,22393,335,2,79.99,250
22722,22393,252,2,349.99,250
22723,22393,268,1,179.99,250
22724,22394,381,2,54.99,243
22725,22394,341,3,34.99,243
22726,22394,358,1,699.99,243
22727,22394,254,3,449.99,243
22728,22395,243,1,149.99,225
22729,22395,403,2,499.99,225
22730,22396,366,2,175,
22731,22396,287,3,49.99,
22732,22396,404,3,44.99,
22733,22396,232,2,54.99,
22734,22397,300,1,42.99,240
22735,22397,277,3,1499.99,240
22736,22397,382,3,89.99,240
22737,22397,284,1,225,240
22738,22398,297,2,44.99,233
22739,22398,310,1,299.99,233
22740,22398,276,1,349.99,233
22741,22399,390,2,89.99,228
22742,22399,396,1,399.99,228
22743,22399,336,2,149.99,228
22744,22399,288,1,79.99,228
22745,22400,294,2,49.99,235
22746,22401,298,1,29.99,250
22747,22401,388,2,44.99,250
22748,22401,231,1,68.99,250
22749,22401,388,1,44.99,250
22750,22401,272,1,449.99,250
22751,22402,385,2,48.99,249
22752,22402,244,3,79.99,249
22753,22402,324,2,54.99,249
22754,22402,315,2,64.99,249
22755,22403,309,3,49.99,229
22756,22404,342,2,199.99,
22757,22404,270,1,134.99,
22758,22405,355,1,28.99,232
22759,22405,342,3,199.99,232
22760,22406,362,1,149.99,223
22761,22406,375,1,279.99,223
22762,22406,240,3,24.99,223
22763,22407,248,1,169.99,245
22764,22407,360,2,299.99,245
22765,22407,280,3,129.99,245
22766,22407,263,3,425,245
22767,22408,330,1,119.99,243
22768,22409,369,3,59.99,232
22769,22410,235,3,58.99,246
22770,22410,229,3,449.99,246
22771,22410,255,1,59.99,246
22772,22410,391,1,79.99,246
22773,22410,346,1,129.99,246
22774,22411,244,2,79.99,226
22775,22411,355,2,28.99,226
22776,22412,251,2,299.99,
22777,22413,373,1,249.99,229
22778,22413,265,2,195,229
22779,22413,372,1,2899.99,229
22780,22413,289,1,24.99,229
22781,22414,358,1,699.99,244
22782,22415,327,2,249.99,240
22783,22415,377,1,27.99,240
22784,22416,363,2,179.99,246
22785,22416,230,2,79.99,246
22786,22417,367,3,89,224
22787,22417,272,2,449.99,224
22788,22418,400,3,29.99,243
22789,22418,388,2,44.99,243
22790,22419,351,1,69.99,250
22791,22420,357,3,119.99,
22792,22420,315,1,64.99,
22793,22420,291,3,299.99,
22794,22420,394,3,29.99,
22795,22421,350,3,179.99,227
22796,22421,242,1,119.99,227
22797,22422,352,3,219.99,237
22798,22422,350,2,179.99,237
22799,22422,296,3,39.99,237
22800,22422,350,2,179.99,237
22801,22422,277,2,1499.99,237
22802,22423,390,1,89.99,222
22803,22423,380,3,21.99,222
22804,22424,326,2,299.99,246
22805,22424,361,2,179.99,246
22806,22425,364,2,3999.99,243
22807,22425,327,2,249.99,243
22808,22425,278,1,249.99,243
22809,22425,226,1,899.99,243
22810,22425,229,1,449.99,243
22811,22426,303,3,32.99,227
22812,22426,378,3,19.99,227
22813,22426,360,1,299.99,227
22814,22427,301,1,58.99,247
22815,22428,291,3,299.99,
22816,22428,223,3,74.99,
22817,22429,299,2,125,232
22818,22429,284,1,225,232
22819,22429,260,3,69.99,232
22820,22429,395,1,94.99,232
22821,22429,388,3,44.99,232
22822,22430,252,2,349.99,222
22823,22430,321,3,89.99,222
22824,22430,323,3,69.99,222
22825,22431,310,3,299.99,234
22826,22432,385,3,48.99,233
22827,22432,304,2,19.99,233
22828,22432,374,3,349.99,233
22829,22432,290,2,1499.99,233
22830,22433,304,2,19.99,236
22831,22433,356,1,349.99,236
22832,22434,386,3,79.99,234
22833,22434,359,2,34.99,234
22834,22434,350,2,179.99,234
22835,22434,335,1,79.99,234
22836,22434,257,2,189.99,234
22837,22435,308,1,69.99,244
22838,22436,295,3,45.99,
22839,22436,235,1,58.99,
22840,22436,279,1,599.99,
22841,22436,282,3,99.99,
22842,22436,398,2,39.99,
22843,22437,282,3,99.99,237
22844,22438,354,1,32.99,226
22845,22438,254,2,449.99,226
22846,22438,306,1,179.99,226
22847,22438,320,1,22.99,226
22848,22439,222,3,89.99,243
22849,22439,289,3,24.99,243
22850,22439,225,3,129.99,243
22851,22440,296,2,39.99,221
22852,22440,274,2,199.99,221
22853,22440,342,2,199.99,221
22854,22440,256,1,229.99,221
22855,22440,399,3,399.99,221
22856,22441,236,3,249.99,224
22857,22441,346,1,129.99,224
22858,22441,276,2,349.99,224
22859,22441,257,2,189.99,224
22860,22441,256,1,229.99,224
22861,22442,263,1,425,234
22862,22442,273,3,79.99,234
22863,22442,363,3,179.99,234
22864,22442,235,2,58.99,234
22865,22442,277,2,1499.99,234
22866,22443,234,3,28.99,248
22867,22443,393,2,69.99,248
22868,22443,390,3,89.99,248
22869,22443,228,1,149.99,248
22870,22444,378,2,19.99,
22871,22444,360,3,299.99,
22872,22445,365,1,799.99,239
22873,22445,241,3,89.99,239
22874,22445,252,3,349.99,239
22875,22445,231,3,68.99,239
22876,22445,393,1,69.99,239
22877,22446,229,2,449.99,227
22878,22446,298,2,29.99,227
22879,22446,382,3,89.99,227
22880,22446,258,2,399.99,227
22881,22446,275,3,699.99,227
22882,22447,240,1,24.99,221
22883,22447,304,1,19.99,221
22884,22447,376,1,34.99,221
22885,22447,345,3,28.99,221
22886,22447,236,1,249.99,221
22887,22448,304,1,19.99,231
22888,22448,311,1,2499.99,231
22889,22449,346,2,129.99,247
22890,22449,361,1,179.99,247
22891,22449,399,3,399.99,247
22892,22449,318,2,29.99,247
22893,22449,317,3,149.99,247
22894,22450,236,2,249.99,248
22895,22450,287,2,49.99,248
22896,22450,232,1,54.99,248
22897,22450,401,3,99.99,248
22898,22451,252,3,349.99,237
22899,22451,318,3,29.99,237
22900,22451,325,1,179.99,237
22901,22451,399,3,399.99,237
22902,22452,259,3,44.99,
22903,22452,388,1,44.99,
22904,22452,347,1,549.99,
22905,22452,268,1,179.99,
22906,22452,270,2,134.99,
22907,22453,396,1,399.99,235
22908,22453,235,3,58.99,235
22909,22453,340,2,24.99,235
22910,22453,279,2,599.99,235
22911,22454,320,1,22.99,246
22912,22455,237,1,49.99,248
22913,22455,352,2,219.99,248
22914,22455,321,3,89.99,248
22915,22456,321,3,89.99,239
22916,22456,407,3,89.99,239
22917,22456,353,3,159.99,239
22918,22456,407,2,89.99,239
22919,22457,381,3,54.99,240
22920,22457,257,3,189.99,240
22921,22457,401,2,99.99,240
22922,22457,341,1,34.99,240
22923,22458,401,1,99.99,233
22924,22459,231,1,68.99,221
22925,22459,370,3,199.99,221
22926,22459,385,2,48.99,221
22927,22459,255,3,59.99,221
22928,22460,354,1,32.99,
22929,22460,387,2,59.99,
22930,22460,401,3,99.99,
22931,22461,235,1,58.99,236
22932,22461,365,1,799.99,236
22933,22461,262,1,650,236
22934,22461,256,1,229.99,236
22935,22461,301,2,58.99,236
22936,22462,325,2,179.99,244
22937,22463,255,3,59.99,245
22938,22463,303,3,32.99,245
22939,22463,323,3,69.99,245
22940,22463,240,1,24.99,245
22941,22464,224,1,39.99,249
22942,22464,243,2,149.99,249
22943,22464,266,1,149.99,249
22944,22465,403,2,499.99,242
22945,22465,315,2,64.99,242
22946,22465,345,1,28.99,242
22947,22465,221,2,189.99,242
22948,22466,348,3,149.99,242
22949,22466,293,3,69.99,242
22950,22467,280,3,129.99,250
22951,22467,380,3,21.99,250
22952,22467,321,1,89.99,250
22953,22467,374,3,349.99,250
22954,22468,353,2,159.99,
22955,22468,290,2,1499.99,
22956,22469,403,3,499.99,230
22957,22469,278,1,249.99,230
22958,22469,362,2,149.99,230
22959,22469,240,2,24.99,230
22960,22469,270,3,134.99,230
22961,22470,378,1,19.99,221
22962,22470,264,1,275,221
22963,22470,251,2,299.99,221
22964,22470,364,2,3999.99,221
22965,22471,280,3,129.99,226
22966,22471,334,1,199.99,226
22967,22471,304,1,19.99,226
22968,22471,339,1,29.99,226
22969,22472,327,1,249.99,226
22970,22472,330,3,119.99,226
22971,22472,359,2,34.99,226
22972,22473,251,2,299.99,244
22973,22474,353,3,159.99,241
22974,22474,286,2,159.99,241
22975,22475,290,3,1499.99,245
22976,22476,276,2,349.99,
22977,22476,264,1,275,
22978,22476,392,1,24.99,
22979,22476,406,1,26.99,
22980,22476,366,1,175,
22981,22477,391,1,79.99,225
22982,22477,242,3,119.99,225
22983,22478,407,1,89.99,238
22984,22478,288,2,79.99,238
22985,22479,226,2,899.99,239
22986,22479,358,1,699.99,239
22987,22479,345,1,28.99,239
22988,22479,403,3,499.99,239
22989,22480,373,1,249.99,230
22990,22480,405,2,64.99,230
22991,22481,396,2,399.99,231
22992,22481,380,1,21.99,231
22993,22481,324,2,54.99,231
22994,22481,221,2,189.99,231
22995,22481,315,2,64.99,231
22996,22482,228,1,149.99,248
22997,22482,242,3,119.99,248
22998,22482,281,2,299.99,248
22999,22483,336,1,149.99,230
23000,22483,393,1,69.99,230
23001,22483,280,3,129.99,230
23002,22483,343,2,399.99,230
23003,22484,265,2,195,
23004,22484,395,3,94.99,
23005,22484,371,2,129.99,
23006,22485,355,1,28.99,244
23007,22485,316,2,49.99,244
23008,22485,243,3,149.99,244
23009,22486,298,1,29.99,238
23010,22486,392,3,24.99,238
23011,22486,239,1,34.99,238
23012,22487,361,1,179.99,227
23013,22487,388,3,44.99,227
23014,22487,288,2,79.99,227
23015,22488,384,2,179.99,234
23016,22488,283,1,149.99,234
23017,22489,364,3,3999.99,224
23018,22489,393,3,69.99,224
23019,22489,286,3,159.99,224
23020,22490,256,3,229.99,244
23021,22490,285,3,89.99,244
23022,22490,375,3,279.99,244
23023,22490,307,2,159.99,244
23024,22490,308,2,69.99,244
23025,22491,236,2,249.99,247
23026,22492,377,3,27.99,
23027,22493,284,1,225,244
23028,22493,275,1,699.99,244
23029,22493,309,3,49.99,244
23030,22494,293,2,69.99,243
23031,22495,377,1,27.99,246
23032,22495,320,3,22.99,246
23033,22495,336,2,149.99,246
23034,22495,404,1,44.99,246
23035,22496,260,3,69.99,229
23036,22496,392,1,24.99,229
23037,22496,252,1,349.99,229
23038,22496,356,3,349.99,229
23039,22496,341,2,34.99,229
23040,22497,245,1,59.99,227
23041,22497,360,3,299.99,227
23042,22497,222,3,89.99,227
23043,22498,395,1,94.99,227
23044,22498,247,3,549.99,227
23045,22499,344,3,38.99,236
23046,22500,251,2,299.99,
23047,22500,337,2,39.99,
23048,22500,277,3,1499.99,
23049,22500,347,2,549.99,
23050,22500,370,2,199.99,
23051,22501,318,2,29.99,238
23052,22501,266,3,149.99,238
23053,22501,369,3,59.99,238
23054,22502,239,2,34.99,230
23055,22502,364,1,3999.99,230
23056,22502,326,1,299.99,230
23057,22503,239,3,34.99,230
23058,22504,390,2,89.99,227
23059,22505,222,1,89.99,225
23060,22506,405,1,64.99,248
23061,22506,378,2,19.99,248
23062,22506,290,1,1499.99,248
23063,22506,238,3,1299.99,248
23064,22507,393,3,69.99,241
23065,22507,304,2,19.99,241
23066,22508,277,1,1499.99,
23067,22508,330,1,119.99,
23068,22508,281,3,299.99,
23069,22508,315,3,64.99,
23070,22508,264,2,275,
23071,22509,355,2,28.99,235
23072,22509,258,3,399.99,235
23073,22509,321,3,89.99,235
23074,22509,403,3,499.99,235
23075,22510,393,3,69.99,236
23076,22510,221,2,189.99,236
23077,22510,263,1,425,236
23078,22510,365,1,799.99,236
23079,22510,376,2,34.99,236
23080,22511,263,1,425,229
23081,22511,255,2,59.99,229
23082,22511,307,1,159.99,229
23083,22512,273,1,79.99,250
23084,22512,286,3,159.99,250
23085,22512,227,2,199.99,250
23086,22513,350,2,179.99,240
23087,22513,386,3,79.99,240
23088,22514,362,3,149.99,231
23089,22514,224,2,39.99,231
23090,22514,389,3,18.99,231
23091,22514,297,1,44.99,231
23092,22514,342,2,199.99,231
23093,22515,399,3,399.99,221
23094,22515,271,2,799.99,221
23095,22515,334,1,199.99,221
23096,22515,327,2,249.99,221
23097,22515,323,3,69.99,221
23098,22516,285,3,89.99,
23099,22516,386,3,79.99,
23100,22517,234,2,28.99,226
23101,22517,259,3,44.99,226
