post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
54495,,Regulatory Notice,ext_regulatory_notice_00000043,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-05-04T03:46:41Z,23704,10977,4564,347295,0.874,,,viral,,2026-05-22T14:21:33Z
54496,,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000044,Emissions event EMS-1190 requires regulatory follow-up and supporting operating evidence,2026-05-17T05:03:31Z,224,3,26,666,0.467,,,normal,,2026-05-22T14:21:33Z
54497,,Reliability Signal,ext_reliability_signal_00000045,"Customer operations is seeing increased billing, collections, high-usage, and retail-plan requests after rate changes",2026-05-16T07:00:35Z,120,20,32,3943,0.893,,,normal,,2026-05-22T14:21:33Z
54498,,Compliance Signal,ext_compliance_signal_00000046,"Customers keep asking for EV charger upgrades, solar interconnections, gas service safety, and retail energy plan support",2026-05-22T12:10:50Z,144,91,8,12773,0.535,,,normal,,2026-05-22T14:21:33Z
54499,,Field Access Bulletin,ext_field_access_bulletin_00000047,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-05-07T12:51:17Z,531,33,12,497,-0.033,,,normal,,2026-05-22T14:21:33Z
54500,,Regulatory Notice,ext_regulatory_notice_00000048,"Dispatch coordinators are routing electric, gas, water, refinery, and pipeline crews across depots today",2026-05-05T03:25:58Z,646,88,40,3490,0.885,,,normal,,2026-05-22T14:21:33Z
54501,,Production Signal,ext_production_signal_00000049,Compressor station vibration and pipeline pressure variance are creating midstream capacity risk,2026-05-13T03:50:07Z,696,11,27,10006,0.036,,,normal,,2026-05-22T14:21:33Z
54502,,Reliability Signal,ext_reliability_signal_00000050,"Customers are asking for clearer outage, gas leak, water main break, and service restoration windows with faster callback updates",2026-05-18T05:21:10Z,2503,262,346,173819,-0.171,,,rising,,2026-05-22T14:21:33Z
54503,,Compliance Signal,ext_compliance_signal_00000051,"Gas odor calls, water leak reports, and streetlight repairs are the top service requests this week",2026-04-28T16:21:17Z,685,81,17,5463,0.577,,,normal,,2026-05-22T14:21:33Z
54504,,Field Access Bulletin,ext_field_access_bulletin_00000052,"Critical customers and industrial accounts need earlier visibility into planned switching, pressure work, and refinery maintenance windows",2026-04-27T23:59:10Z,507,26,44,17866,0.606,,,normal,,2026-05-22T14:21:33Z
54505,,Regulatory Notice,ext_regulatory_notice_00000053,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-04-26T11:00:19Z,1224,370,230,42441,0.127,,,rising,,2026-05-22T14:21:33Z
54506,,Capacity Alert,ext_capacity_alert_00000054,"Access barriers are delaying electric, gas, water, refinery, and pipeline field work for several service areas",2026-04-30T10:40:01Z,829,22,8,540,0.722,,,normal,,2026-05-22T14:21:33Z
54507,5961,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000055,HSE incident HSE-3364 needs safety-control triage before field and facility teams continue work,2026-05-21T13:02:26Z,920,16,30,362,0.274,,,normal,,2026-05-22T14:21:33Z
54508,,Production Signal,ext_production_signal_00000056,Well production variance is widening against forecast at WELL-NB-014 and artificial lift vibration needs review,2026-05-17T02:00:43Z,962,47,31,13316,-0.211,,,normal,,2026-05-22T14:21:33Z
54509,,Field Access Bulletin,ext_field_access_bulletin_00000057,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-05-11T01:46:14Z,678,29,36,15067,0.596,,,normal,,2026-05-22T14:21:33Z
54510,,Regulatory Notice,ext_regulatory_notice_00000058,"Dispatch coordinators are routing electric, gas, water, refinery, and pipeline crews across depots today",2026-05-20T22:42:19Z,117,62,15,18887,0.489,,,normal,,2026-05-22T14:21:33Z
54511,,Capacity Alert,ext_capacity_alert_00000059,"Billing, collections, affordability, and payment-arrangement screening is creating new handoffs to customer operations partners",2026-05-18T22:23:13Z,254,45,17,11871,0.788,,,normal,,2026-05-22T14:21:33Z
54512,,Reliability Signal,ext_reliability_signal_00000060,"Customers are asking for clearer outage, gas leak, water main break, and service restoration windows with faster callback updates",2026-05-19T23:12:49Z,636,30,31,16713,0.379,,,normal,,2026-05-22T14:21:33Z
54513,,Compliance Signal,ext_compliance_signal_00000061,"Gas odor calls, water leak reports, and streetlight repairs are the top service requests this week",2026-04-30T19:15:34Z,328,30,11,13688,-0.052,,,normal,,2026-05-22T14:21:33Z
54514,,Field Access Bulletin,ext_field_access_bulletin_00000062,"Critical customers and industrial accounts need earlier visibility into planned switching, pressure work, and refinery maintenance windows",2026-05-15T03:01:06Z,657,96,15,16683,0.869,,,normal,,2026-05-22T14:21:33Z
54515,,Production Signal,ext_production_signal_00000063,Refinery hydrocracker constraint RFY-HCU-02 is reducing throughput and changing turnaround readiness priorities,2026-05-22T11:46:05Z,781,22,26,5405,-0.216,,,normal,,2026-05-22T14:21:33Z
54516,,Capacity Alert,ext_capacity_alert_00000064,"Access barriers are delaying electric, gas, water, refinery, and pipeline field work for several service areas",2026-05-15T22:50:52Z,8180,1566,493,40872,0.08,,,rising,,2026-05-22T14:21:33Z
54517,,Reliability Signal,ext_reliability_signal_00000065,"Customer operations is seeing increased billing, collections, high-usage, and retail-plan requests after rate changes",2026-05-14T14:48:42Z,811,6,22,9222,0.452,,,normal,,2026-05-22T14:21:33Z
54518,,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000066,Wastewater compliance event WWC-9031 is approaching discharge threshold and notification windows,2026-05-17T06:16:42Z,273,57,5,17070,0.274,,,normal,,2026-05-22T14:21:33Z
54519,,Field Access Bulletin,ext_field_access_bulletin_00000067,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-05-13T19:27:43Z,5005,638,480,20357,0.112,,,rising,,2026-05-22T14:21:33Z
54520,,Regulatory Notice,ext_regulatory_notice_00000068,"Dispatch coordinators are routing electric, gas, water, refinery, and pipeline crews across depots today",2026-05-21T16:29:39Z,580,44,18,15188,0.175,,,normal,,2026-05-22T14:21:33Z
54521,,Capacity Alert,ext_capacity_alert_00000069,"Billing, collections, affordability, and payment-arrangement screening is creating new handoffs to customer operations partners",2026-05-22T13:36:58Z,893,86,20,8533,-0.289,,,normal,,2026-05-22T14:21:33Z
54522,,Production Signal,ext_production_signal_00000070,"LNG cargo LNG-7842 needs berth, storage, and product-movement coordination before the next nomination cycle",2026-05-21T03:30:40Z,66,12,46,16654,0.693,,,normal,,2026-05-22T14:21:33Z
54523,,Compliance Signal,ext_compliance_signal_00000071,"Gas odor calls, water leak reports, and streetlight repairs are the top service requests this week",2026-04-25T08:17:50Z,875,59,45,4192,0.597,,,normal,,2026-05-22T14:21:33Z
54524,,Field Access Bulletin,ext_field_access_bulletin_00000072,"Critical customers and industrial accounts need earlier visibility into planned switching, pressure work, and refinery maintenance windows",2026-05-11T22:36:27Z,431,35,28,267,0.711,,,normal,,2026-05-22T14:21:33Z
54525,,Regulatory Notice,ext_regulatory_notice_00000073,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-05-18T19:56:18Z,594,22,19,4803,0.787,,,normal,,2026-05-22T14:21:33Z
54526,,Capacity Alert,ext_capacity_alert_00000074,"Access barriers are delaying electric, gas, water, refinery, and pipeline field work for several service areas",2026-05-17T09:18:43Z,179,96,21,11162,0.41,,,normal,,2026-05-22T14:21:33Z
54527,,Reliability Signal,ext_reliability_signal_00000075,"Customer operations is seeing increased billing, collections, high-usage, and retail-plan requests after rate changes",2026-05-15T20:00:49Z,8009,970,726,92970,-0.158,,,rising,,2026-05-22T14:21:33Z
54528,,Compliance Signal,ext_compliance_signal_00000076,"Customers keep asking for EV charger upgrades, solar interconnections, gas service safety, and retail energy plan support",2026-05-11T05:19:43Z,151,11,5,19573,0.863,,,normal,,2026-05-22T14:21:33Z
54529,,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000077,Produced water handling and leak-response evidence need HSE and environmental review,2026-05-22T10:40:11Z,995,56,21,353,0.391,,,normal,,2026-05-22T14:21:33Z
54530,5957,Compliance Signal,ext_compliance_signal_00000078,"Dispatch coordinators are routing electric, gas, water, refinery, and pipeline crews across depots today",2026-05-02T21:33:27Z,46806,12395,3481,504836,0.832,,,viral,,2026-05-22T14:21:33Z
54531,,Capacity Alert,ext_capacity_alert_00000079,"Billing, collections, affordability, and payment-arrangement screening is creating new handoffs to customer operations partners",2026-05-19T23:11:20Z,279,94,19,3516,0.202,,,normal,,2026-05-22T14:21:33Z
54532,,Reliability Signal,ext_reliability_signal_00000080,"Customers are asking for clearer outage, gas leak, water main break, and service restoration windows with faster callback updates",2026-05-20T02:44:59Z,4965,689,529,39592,0.586,,,rising,,2026-05-22T14:21:33Z
54533,,Compliance Signal,ext_compliance_signal_00000081,"Gas odor calls, water leak reports, and streetlight repairs are the top service requests this week",2026-05-03T17:23:32Z,54,78,37,7740,0.066,,,normal,,2026-05-22T14:21:33Z
54534,,Field Access Bulletin,ext_field_access_bulletin_00000082,"Critical customers and industrial accounts need earlier visibility into planned switching, pressure work, and refinery maintenance windows",2026-04-28T21:59:01Z,853,30,35,11136,0.454,,,normal,,2026-05-22T14:21:33Z
54535,,Regulatory Notice,ext_regulatory_notice_00000083,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-05-20T10:21:36Z,127,23,34,102,0.644,,,normal,,2026-05-22T14:21:33Z
54536,,Production Signal,ext_production_signal_00000084,Well production variance is widening against forecast at WELL-NB-014 and artificial lift vibration needs review,2026-05-22T14:15:54Z,725,8,14,7112,0.771,,,normal,,2026-05-22T14:21:33Z
54537,,Reliability Signal,ext_reliability_signal_00000085,"Customer operations is seeing increased billing, collections, high-usage, and retail-plan requests after rate changes",2026-05-21T06:29:42Z,39482,10143,5772,334258,0.513,,,viral,,2026-05-22T14:21:33Z
54538,,Compliance Signal,ext_compliance_signal_00000086,"Customers keep asking for EV charger upgrades, solar interconnections, gas service safety, and retail energy plan support",2026-05-21T13:16:37Z,752,17,28,4159,0.145,,,normal,,2026-05-22T14:21:33Z
54539,5920,Capacity Alert,ext_capacity_alert_00000087,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-05-21T07:07:48Z,9162,1137,909,168518,0.137,,,rising,,2026-05-22T14:21:33Z
54540,,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000088,Emissions event EMS-1190 requires regulatory follow-up and supporting operating evidence,2026-05-12T01:18:19Z,681,99,16,7488,0.691,,,normal,,2026-05-22T14:21:33Z
54541,,Capacity Alert,ext_capacity_alert_00000089,"Billing, collections, affordability, and payment-arrangement screening is creating new handoffs to customer operations partners",2026-05-10T06:45:33Z,672,53,43,10822,0.567,,,normal,,2026-05-22T14:21:33Z
54542,,Reliability Signal,ext_reliability_signal_00000090,"Customers are asking for clearer outage, gas leak, water main break, and service restoration windows with faster callback updates",2026-05-18T18:24:14Z,536,88,19,7557,-0.107,,,normal,,2026-05-22T14:21:33Z
54543,,Production Signal,ext_production_signal_00000091,Refinery hydrocracker constraint RFY-HCU-02 is reducing throughput and changing turnaround readiness priorities,2026-04-29T19:38:02Z,204,77,9,8441,-0.279,,,normal,,2026-05-22T14:21:33Z
54544,,Field Access Bulletin,ext_field_access_bulletin_00000092,"Critical customers and industrial accounts need earlier visibility into planned switching, pressure work, and refinery maintenance windows",2026-05-20T09:09:07Z,14,35,9,5009,0.25,,,normal,,2026-05-22T14:21:33Z
54545,,Regulatory Notice,ext_regulatory_notice_00000093,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-05-21T08:02:47Z,191,78,25,6473,0.772,,,normal,,2026-05-22T14:21:33Z
54546,,Capacity Alert,ext_capacity_alert_00000094,"Access barriers are delaying electric, gas, water, refinery, and pipeline field work for several service areas",2026-05-18T03:55:38Z,48320,11628,4585,871680,0.533,,,viral,,2026-05-22T14:21:33Z
54547,,Reliability Signal,ext_reliability_signal_00000095,"Customer operations is seeing increased billing, collections, high-usage, and retail-plan requests after rate changes",2026-05-08T01:14:29Z,6231,1318,657,133258,0.429,,,rising,,2026-05-22T14:21:33Z
54548,5968,Field Access Bulletin,ext_field_access_bulletin_00000096,"Customers keep asking for EV charger upgrades, solar interconnections, gas service safety, and retail energy plan support",2026-05-13T10:26:08Z,701,73,45,1624,0.372,,,normal,,2026-05-22T14:21:33Z
54549,,Field Access Bulletin,ext_field_access_bulletin_00000097,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-04-27T10:51:04Z,8946,1336,202,62652,0.269,,,rising,,2026-05-22T14:21:33Z
54550,,Production Signal,ext_production_signal_00000098,"LNG cargo LNG-7842 needs berth, storage, and product-movement coordination before the next nomination cycle",2026-04-24T00:32:18Z,394,21,15,9056,0.689,,,normal,,2026-05-22T14:21:33Z
54551,,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000099,HSE incident HSE-3364 needs safety-control triage before field and facility teams continue work,2026-05-18T16:04:27Z,592,39,12,3064,-0.163,,,normal,,2026-05-22T14:21:33Z
54552,,Reliability Signal,ext_reliability_signal_00000100,"Customers are asking for clearer outage, gas leak, water main break, and service restoration windows with faster callback updates",2026-04-25T11:49:12Z,867,8,30,16001,0.332,,,normal,,2026-05-22T14:21:33Z
54553,,Compliance Signal,ext_compliance_signal_00000101,Recommended GridBridge Electric Outage Restoration Dispatch to a storm planner today because repeat outages are the risk,2026-05-21T04:18:05Z,24459,13709,4754,838213,0.683,,,viral,,2026-05-22T14:21:33Z
54554,5656,Regulatory Notice,ext_regulatory_notice_00000102,"Critical customers and industrial accounts need earlier visibility into planned switching, pressure work, and refinery maintenance windows",2026-05-12T08:37:56Z,6389,1671,971,64016,0.221,,,rising,,2026-05-22T14:21:33Z
54555,,Regulatory Notice,ext_regulatory_notice_00000103,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-05-05T17:37:12Z,776,23,21,16582,0.503,,,normal,,2026-05-22T14:21:33Z
54556,,Capacity Alert,ext_capacity_alert_00000104,"Access barriers are delaying electric, gas, water, refinery, and pipeline field work for several service areas",2026-05-22T13:35:11Z,461,28,7,772,0.413,,,normal,,2026-05-22T14:21:33Z
54557,5785,Production Signal,ext_production_signal_00000105,Compressor station vibration and pipeline pressure variance are creating midstream capacity risk,2026-05-06T10:36:20Z,48458,8951,2001,896090,0.204,,,viral,,2026-05-22T14:21:33Z
54558,,Compliance Signal,ext_compliance_signal_00000106,"Customers keep asking for EV charger upgrades, solar interconnections, gas service safety, and retail energy plan support",2026-05-21T16:33:30Z,887,84,47,11937,0.338,,,normal,,2026-05-22T14:21:33Z
54559,,Field Access Bulletin,ext_field_access_bulletin_00000107,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-05-17T17:00:33Z,38,61,42,2955,0.144,,,normal,,2026-05-22T14:21:33Z
54560,,Regulatory Notice,ext_regulatory_notice_00000108,"Dispatch coordinators are routing electric, gas, water, refinery, and pipeline crews across depots today",2026-05-07T14:26:11Z,255,40,45,7105,-0.102,,,normal,,2026-05-22T14:21:33Z
54561,,Capacity Alert,ext_capacity_alert_00000109,"Billing, collections, affordability, and payment-arrangement screening is creating new handoffs to customer operations partners",2026-05-22T14:21:29Z,570,76,30,10505,0.324,,,normal,,2026-05-22T14:21:33Z
54562,,HSE and Emissions Notice,ext_hse_and_emissions_notice_00000110,Wastewater compliance event WWC-9031 is approaching discharge threshold and notification windows,2026-05-21T22:31:22Z,8109,447,387,69842,0.939,,,rising,,2026-05-22T14:21:33Z
54563,,Compliance Signal,ext_compliance_signal_00000111,"Gas odor calls, water leak reports, and streetlight repairs are the top service requests this week",2026-04-29T09:40:36Z,5076,1706,801,83889,0.108,,,rising,,2026-05-22T14:21:33Z
54564,,Production Signal,ext_production_signal_00000112,Well production variance is widening against forecast at WELL-NB-014 and artificial lift vibration needs review,2026-05-18T13:16:39Z,377,11,23,18572,0.253,,,normal,,2026-05-22T14:21:33Z
54565,,Regulatory Notice,ext_regulatory_notice_00000113,"Remote pressure, feeder, pipeline, and water-network monitoring alerts are helping teams catch risk before service impacts",2026-05-13T16:50:18Z,8698,1676,985,111539,-0.23,,,rising,,2026-05-22T14:21:33Z
54566,,Capacity Alert,ext_capacity_alert_00000114,"Access barriers are delaying electric, gas, water, refinery, and pipeline field work for several service areas",2026-05-18T09:39:35Z,876,34,29,3402,0.643,,,normal,,2026-05-22T14:21:33Z
54567,,Reliability Signal,ext_reliability_signal_00000115,"Customer operations is seeing increased billing, collections, high-usage, and retail-plan requests after rate changes",2026-04-23T01:58:53Z,5014,1127,875,156430,0.697,,,rising,,2026-05-22T14:21:33Z
54568,5623,Reliability Signal,ext_reliability_signal_00000116,"Customers keep asking for EV charger upgrades, solar interconnections, gas service safety, and retail energy plan support",2026-05-22T14:09:21Z,295,41,44,7901,0.478,,,normal,,2026-05-22T14:21:33Z
54569,,Field Access Bulletin,ext_field_access_bulletin_00000117,"Storm, vegetation, pipeline, and water-network teams need better asset-risk outreach before severe weather",2026-05-03T22:47:50Z,717,83,36,19950,-0.061,,,normal,,2026-05-22T14:21:33Z
54570,,Regulatory Notice,ext_regulatory_notice_00000118,"Dispatch coordinators are routing electric, gas, water, refinery, and pipeline crews across depots today",2026-04-28T08:27:26Z,744,33,2,9647,0.207,,,normal,,2026-05-22T14:21:33Z
54571,,Production Signal,ext_production_signal_00000119,Refinery hydrocracker constraint RFY-HCU-02 is reducing throughput and changing turnaround readiness priorities,2026-04-29T17:01:12Z,816,80,1,719,-0.042,,,normal,,2026-05-22T14:21:33Z
54572,5674,Compliance Signal,ext_compliance_signal_00000120,"Customers are asking for clearer outage, gas leak, water main break, and service restoration windows with faster callback updates",2026-05-16T02:34:27Z,957,61,1,15409,0.307,,,normal,,2026-05-22T14:21:33Z
