influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
5515,@lineman_tyler,Lineman Tyler,Field Access Bulletin,789440,0.0404,84.8,Gas Operations,Chicago,Illinois,US,1,2026-05-22T14:21:33Z
5516,@lineman_nina,Lineman Nina,Regulatory Notice,29601,0.0304,75.05,Water Operations,Houston,Texas,US,0,2026-05-22T14:21:33Z
5517,@lineman_finn,Lineman Finn,Capacity Alert,52846,0.071,89.08,DERMS,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5518,@lineman_luna,Lineman Luna,Reliability Signal,2463,0.082,78.94,Critical Load,San Francisco,California,US,0,2026-05-22T14:21:33Z
5519,@lineman_noah,Lineman Noah,Compliance Signal,758179,0.0411,89.85,Power Quality,Miami,Florida,US,1,2026-05-22T14:21:33Z
5520,@lineman_ruby,Lineman Ruby,Production Signal,8371,0.0859,95.25,Production Operations,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5521,@lineman_dane,Lineman Dane,Regulatory Notice,1928,0.0734,76.72,Remote Monitoring,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5522,@lineman_hope,Lineman Hope,Capacity Alert,15857,0.0252,59.74,Mutual Aid,Austin,Texas,US,0,2026-05-22T14:21:33Z
5523,@outage_zoe,Outage Zoe,Reliability Signal,3679,0.0756,79.75,Outage Restoration,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5524,@outage_maya,Outage Maya,Compliance Signal,6626,0.1024,99.76,Distribution Automation,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5525,@outage_nina,Outage Nina,HSE and Emissions Notice,8820,0.0325,69.26,HSE and Emissions,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5526,@outage_aria,Outage Aria,Regulatory Notice,98419,0.0456,89.66,Advanced Metering,Atlanta,Georgia,US,0,2026-05-22T14:21:33Z
5527,@outage_mia,Outage Mia,Production Signal,5246,0.0835,82.07,Production Operations,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5528,@outage_ruby,Outage Ruby,Reliability Signal,94157,0.0266,71.23,Vegetation Management,San Diego,California,US,0,2026-05-22T14:21:33Z
5529,@outage_faye,Outage Faye,Compliance Signal,9489,0.07,82.17,Field Safety,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5530,@outage_jace,Outage Jace,Field Access Bulletin,50978,0.0785,96.1,Gas Operations,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5531,@outage_omar,Outage Omar,Regulatory Notice,46244,0.0276,68.17,Water Operations,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5532,@outage_tess,Outage Tess,Capacity Alert,3467,0.0993,86.92,DERMS,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5533,@meter_marcus,Meter Marcus,Reliability Signal,78557,0.0558,91.76,Critical Load,New York,New York,US,0,2026-05-22T14:21:33Z
5534,@meter_ava,Meter Ava,Production Signal,2685095,0.0151,85.01,Production Operations,Los Angeles,California,US,1,2026-05-22T14:21:33Z
5535,@meter_finn,Meter Finn,Field Access Bulletin,41930,0.0767,91.86,Grid Resilience,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5536,@meter_mia,Meter Mia,HSE and Emissions Notice,6712,0.0925,92.21,HSE and Emissions,Houston,Texas,US,0,2026-05-22T14:21:33Z
5537,@meter_max,Meter Max,Capacity Alert,1363,0.1033,97.44,Mutual Aid,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5538,@meter_hope,Meter Hope,Reliability Signal,4528,0.0672,85.36,Outage Restoration,San Francisco,California,US,0,2026-05-22T14:21:33Z
5539,@meter_nora,Meter Nora,Compliance Signal,332568,0.0289,77.34,Distribution Automation,Miami,Florida,US,0,2026-05-22T14:21:33Z
5540,@meter_tess,Meter Tess,Field Access Bulletin,806030,0.0445,93.99,Customer Operations,Seattle,Washington,US,1,2026-05-22T14:21:33Z
5541,@meter_yuri,Meter Yuri,Production Signal,5367,0.0951,95.67,Production Operations,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5542,@meter_sarah,Meter Sarah,Capacity Alert,6796,0.0969,89.11,Storm Response,Austin,Texas,US,0,2026-05-22T14:21:33Z
5543,@substation_lily,Substation Lily,Reliability Signal,7924,0.0869,90.75,Vegetation Management,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5544,@substation_nina,Substation Nina,Compliance Signal,5656,0.0729,82.49,Field Safety,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5545,@substation_luna,Substation Luna,Field Access Bulletin,51024,0.0322,72.05,Gas Operations,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5546,@substation_ruby,Substation Ruby,Regulatory Notice,6667,0.0415,63.78,Water Operations,Atlanta,Georgia,US,0,2026-05-22T14:21:33Z
5547,@substation_hope,Substation Hope,HSE and Emissions Notice,94934,0.0493,80.29,HSE and Emissions,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5548,@substation_omar,Substation Omar,Production Signal,5021,0.0996,100,Production Operations,San Diego,California,US,0,2026-05-22T14:21:33Z
5549,@substation_vince,Substation Vince,Compliance Signal,6028,0.0572,73.99,Power Quality,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5550,@substation_cass,Substation Cass,Field Access Bulletin,86396,0.0768,100,Grid Resilience,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5551,@substation_zoe,Substation Zoe,Regulatory Notice,2529,0.0546,74.54,Remote Monitoring,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5552,@substation_ava,Substation Ava,Capacity Alert,22401,0.0642,78.3,Mutual Aid,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5553,@feeder_kai,Feeder Kai,Reliability Signal,814099,0.0286,91.81,Outage Restoration,New York,New York,US,1,2026-05-22T14:21:33Z
5554,@feeder_ella,Feeder Ella,Compliance Signal,1244,0.0977,79.7,Distribution Automation,Los Angeles,California,US,0,2026-05-22T14:21:33Z
5555,@feeder_noah,Feeder Noah,Production Signal,58942,0.0601,87.15,Production Operations,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5556,@feeder_faye,Feeder Faye,Regulatory Notice,863615,0.0202,73.79,Advanced Metering,Houston,Texas,US,1,2026-05-22T14:21:33Z
5557,@feeder_nora,Feeder Nora,Capacity Alert,87716,0.0282,69.48,Storm Response,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5558,@feeder_vince,Feeder Vince,HSE and Emissions Notice,7052,0.1026,97.38,HSE and Emissions,San Francisco,California,US,0,2026-05-22T14:21:33Z
5559,@feeder_dev,Feeder Dev,Compliance Signal,4724299,0.0192,89.2,Field Safety,Miami,Florida,US,1,2026-05-22T14:21:33Z
5560,@feeder_lily,Feeder Lily,Field Access Bulletin,9601,0.0558,69.31,Gas Operations,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5561,@feeder_drew,Feeder Drew,Regulatory Notice,7770,0.1145,100,Water Operations,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5562,@feeder_mia,Feeder Mia,Production Signal,7882748,0.0082,90.9,Production Operations,Austin,Texas,US,1,2026-05-22T14:21:33Z
5563,@storm_maya,Storm Maya,Reliability Signal,8666,0.0916,94.37,Critical Load,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5564,@storm_aria,Storm Aria,Compliance Signal,8506,0.0483,64.79,Power Quality,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5565,@storm_ruby,Storm Ruby,Field Access Bulletin,6846,0.108,94.35,Grid Resilience,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5566,@storm_jace,Storm Jace,Regulatory Notice,6703192,0.0227,89.18,Remote Monitoring,Atlanta,Georgia,US,1,2026-05-22T14:21:33Z
5567,@storm_tess,Storm Tess,Capacity Alert,1284,0.0618,63.02,Mutual Aid,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5568,@storm_cass,Storm Cass,Reliability Signal,77977,0.0515,87.23,Outage Restoration,San Diego,California,US,0,2026-05-22T14:21:33Z
5569,@storm_lily,Storm Lily,HSE and Emissions Notice,5001,0.1105,100,HSE and Emissions,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5570,@storm_ella,Storm Ella,Field Access Bulletin,9864,0.0888,99.64,Customer Operations,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5571,@storm_ivy,Storm Ivy,Regulatory Notice,9668,0.1108,100,Advanced Metering,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5572,@storm_hope,Storm Hope,Capacity Alert,3334,0.1056,91.72,Storm Response,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5573,@dispatch_tyler,Dispatch Tyler,Reliability Signal,14552,0.0323,72.98,Vegetation Management,New York,New York,US,0,2026-05-22T14:21:33Z
5574,@dispatch_luna,Dispatch Luna,Compliance Signal,5619,0.0354,66.89,Field Safety,Los Angeles,California,US,0,2026-05-22T14:21:33Z
5575,@dispatch_dane,Dispatch Dane,Field Access Bulletin,1056,0.0653,70.54,Gas Operations,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5576,@dispatch_omar,Dispatch Omar,Production Signal,635445,0.024,88.73,Production Operations,Houston,Texas,US,1,2026-05-22T14:21:33Z
5577,@dispatch_yuri,Dispatch Yuri,Capacity Alert,547701,0.018,70.99,DERMS,Phoenix,Arizona,US,1,2026-05-22T14:21:33Z
5578,@dispatch_zoe,Dispatch Zoe,Reliability Signal,5506678,0.023,87.77,Critical Load,San Francisco,California,US,1,2026-05-22T14:21:33Z
5579,@dispatch_drew,Dispatch Drew,Compliance Signal,545667,0.0158,76.12,Power Quality,Miami,Florida,US,1,2026-05-22T14:21:33Z
5580,@dispatch_ivy,Dispatch Ivy,HSE and Emissions Notice,5484,0.0942,95.42,HSE and Emissions,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5581,@dispatch_ines,Dispatch Ines,Regulatory Notice,9451785,0.0193,99.5,Remote Monitoring,Denver,Colorado,US,1,2026-05-22T14:21:33Z
5582,@dispatch_tess,Dispatch Tess,Capacity Alert,43115,0.0438,78.65,Mutual Aid,Austin,Texas,US,0,2026-05-22T14:21:33Z
5583,@field_ava,Field Ava,Production Signal,9148,0.0654,74.99,Production Operations,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5584,@field_mia,Field Mia,Compliance Signal,7766,0.1045,100,Distribution Automation,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5585,@field_hope,Field Hope,Field Access Bulletin,5537,0.0476,72.56,Customer Operations,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5586,@field_tess,Field Tess,Regulatory Notice,1315,0.0479,55.1,Advanced Metering,Atlanta,Georgia,US,0,2026-05-22T14:21:33Z
5587,@field_sarah,Field Sarah,Capacity Alert,5539,0.0721,80.21,Storm Response,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5593,@reliability_cole,Reliability Cole,Reliability Signal,8092,0.1148,100,Vegetation Management,San Diego,California,US,0,2026-05-22T14:21:33Z
5594,@reliability_ivy,Reliability Ivy,Compliance Signal,4655,0.0742,78.22,Field Safety,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5595,@reliability_kara,Reliability Kara,Production Signal,568697,0.0259,85.24,Production Operations,Detroit,Michigan,US,1,2026-05-22T14:21:33Z
5596,@reliability_xena,Reliability Xena,HSE and Emissions Notice,7488,0.045,68.54,HSE and Emissions,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5597,@reliability_marcus,Reliability Marcus,Capacity Alert,96082,0.0465,84.56,DERMS,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5598,@reliability_aria,Reliability Aria,Reliability Signal,90617,0.0323,79.84,Critical Load,New York,New York,US,0,2026-05-22T14:21:33Z
5599,@reliability_dane,Reliability Dane,Compliance Signal,6177759,0.0099,84.61,Power Quality,Los Angeles,California,US,1,2026-05-22T14:21:33Z
5600,@reliability_reed,Reliability Reed,Field Access Bulletin,638626,0.0201,85.75,Grid Resilience,Chicago,Illinois,US,1,2026-05-22T14:21:33Z
5601,@reliability_dev,Reliability Dev,Regulatory Notice,22451,0.0716,88.44,Remote Monitoring,Houston,Texas,US,0,2026-05-22T14:21:33Z
5602,@reliability_ava,Reliability Ava,Production Signal,8549,0.0958,95.1,Production Operations,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5603,@vegetation_nina,Vegetation Nina,Reliability Signal,58481,0.0391,76.76,Outage Restoration,San Francisco,California,US,0,2026-05-22T14:21:33Z
5604,@vegetation_ruby,Vegetation Ruby,Compliance Signal,3387,0.0539,71.79,Distribution Automation,Miami,Florida,US,0,2026-05-22T14:21:33Z
5605,@vegetation_omar,Vegetation Omar,Field Access Bulletin,8577,0.1114,97.46,Customer Operations,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5606,@vegetation_cass,Vegetation Cass,Regulatory Notice,74626,0.0255,75.75,Advanced Metering,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5607,@vegetation_ava,Vegetation Ava,HSE and Emissions Notice,25186,0.0392,66.7,HSE and Emissions,Austin,Texas,US,0,2026-05-22T14:21:33Z
5608,@vegetation_ivy,Vegetation Ivy,Reliability Signal,9586,0.079,89.75,Vegetation Management,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5609,@vegetation_liam,Vegetation Liam,Production Signal,68106,0.0725,93.44,Production Operations,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5610,@vegetation_zara,Vegetation Zara,Field Access Bulletin,13251,0.0789,93.2,Gas Operations,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5611,@vegetation_maya,Vegetation Maya,Regulatory Notice,683850,0.044,92.53,Water Operations,Atlanta,Georgia,US,1,2026-05-22T14:21:33Z
5612,@vegetation_mia,Vegetation Mia,Capacity Alert,7866,0.0577,79.31,DERMS,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5613,@transformer_drew,Transformer Drew,Reliability Signal,6392,0.0331,58.65,Critical Load,San Diego,California,US,0,2026-05-22T14:21:33Z
5614,@transformer_cleo,Transformer Cleo,Compliance Signal,7037,0.1165,100,Power Quality,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5615,@transformer_sage,Transformer Sage,Field Access Bulletin,42421,0.0566,87.89,Grid Resilience,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5616,@transformer_jen,Transformer Jen,Production Signal,47232,0.0677,84.69,Production Operations,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5617,@transformer_finn,Transformer Finn,Capacity Alert,3632,0.0533,66.56,Mutual Aid,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5618,@transformer_faye,Transformer Faye,HSE and Emissions Notice,386163,0.0327,87.87,HSE and Emissions,New York,New York,US,0,2026-05-22T14:21:33Z
5619,@transformer_uma,Transformer Uma,Compliance Signal,321729,0.0383,84.14,Distribution Automation,Los Angeles,California,US,0,2026-05-22T14:21:33Z
5620,@transformer_zoe,Transformer Zoe,Field Access Bulletin,5692,0.0422,61.13,Customer Operations,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5621,@transformer_owen,Transformer Owen,Regulatory Notice,8557710,0.0112,91.35,Advanced Metering,Houston,Texas,US,1,2026-05-22T14:21:33Z
5622,@transformer_hope,Transformer Hope,Capacity Alert,17549,0.0713,84.48,Storm Response,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5623,@voltage_ella,Voltage Ella,Production Signal,3635,0.0733,73.57,Production Operations,San Francisco,California,US,0,2026-05-22T14:21:33Z
5624,@voltage_faye,Voltage Faye,Compliance Signal,79754,0.0342,81.31,Field Safety,Miami,Florida,US,0,2026-05-22T14:21:33Z
5625,@voltage_vince,Voltage Vince,Field Access Bulletin,4819,0.0977,93.1,Gas Operations,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5626,@voltage_lily,Voltage Lily,Regulatory Notice,8069,0.0907,87.23,Water Operations,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5627,@voltage_mia,Voltage Mia,Capacity Alert,49151,0.044,72.43,DERMS,Austin,Texas,US,0,2026-05-22T14:21:33Z
5628,@voltage_liam,Voltage Liam,Reliability Signal,73476,0.0785,98.73,Critical Load,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5629,@voltage_cass,Voltage Cass,HSE and Emissions Notice,2005,0.0995,92.3,HSE and Emissions,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5630,@voltage_nina,Voltage Nina,Production Signal,82730,0.078,91.56,Production Operations,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5631,@voltage_cleo,Voltage Cleo,Regulatory Notice,73923,0.0728,95.21,Remote Monitoring,Atlanta,Georgia,US,0,2026-05-22T14:21:33Z
5632,@voltage_tess,Voltage Tess,Capacity Alert,96728,0.065,97.28,Mutual Aid,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5633,@water_finn,Water Finn,Reliability Signal,60774,0.0514,77.88,Outage Restoration,San Diego,California,US,0,2026-05-22T14:21:33Z
5634,@water_hope,Water Hope,Compliance Signal,142033,0.0314,78.06,Distribution Automation,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5635,@water_yuri,Water Yuri,Field Access Bulletin,496465,0.0242,80.75,Customer Operations,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5636,@water_ava,Water Ava,Regulatory Notice,77501,0.0531,81.46,Advanced Metering,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5637,@water_max,Water Max,Production Signal,9391,0.0948,98.01,Production Operations,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5638,@water_tess,Water Tess,Reliability Signal,51854,0.0261,74.23,Vegetation Management,New York,New York,US,0,2026-05-22T14:21:33Z
5639,@water_marcus,Water Marcus,Compliance Signal,8093,0.0305,56.02,Field Safety,Los Angeles,California,US,0,2026-05-22T14:21:33Z
5640,@water_mia,Water Mia,HSE and Emissions Notice,3500,0.0579,71.9,HSE and Emissions,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5641,@water_nora,Water Nora,Regulatory Notice,68297,0.0653,96.31,Water Operations,Houston,Texas,US,0,2026-05-22T14:21:33Z
5642,@water_sarah,Water Sarah,Capacity Alert,79110,0.0685,97.13,DERMS,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5643,@gas_aria,Gas Aria,Reliability Signal,857143,0.0391,91.17,Critical Load,San Francisco,California,US,1,2026-05-22T14:21:33Z
5644,@gas_jace,Gas Jace,Production Signal,79968,0.0727,91.23,Production Operations,Miami,Florida,US,0,2026-05-22T14:21:33Z
5645,@gas_cass,Gas Cass,Field Access Bulletin,2253,0.0999,83.97,Grid Resilience,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5646,@gas_ella,Gas Ella,Regulatory Notice,70995,0.0672,93.15,Remote Monitoring,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5647,@gas_hope,Gas Hope,Capacity Alert,6164,0.0687,76.48,Mutual Aid,Austin,Texas,US,0,2026-05-22T14:21:33Z
5648,@gas_zara,Gas Zara,Reliability Signal,4620,0.0855,88.83,Outage Restoration,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5649,@gas_nina,Gas Nina,Compliance Signal,725963,0.0364,86.15,Distribution Automation,Portland,Oregon,US,1,2026-05-22T14:21:33Z
5650,@gas_faye,Gas Faye,Field Access Bulletin,8549,0.0671,78.25,Customer Operations,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5651,@gas_xena,Gas Xena,HSE and Emissions Notice,9306,0.054,78.46,HSE and Emissions,Atlanta,Georgia,US,0,2026-05-22T14:21:33Z
5652,@gas_ava,Gas Ava,Capacity Alert,77268,0.0263,70.65,Storm Response,Dallas,Texas,US,0,2026-05-22T14:21:33Z
5653,@microgrid_owen,Microgrid Owen,Reliability Signal,9096,0.0399,63.22,Vegetation Management,San Diego,California,US,0,2026-05-22T14:21:33Z
5654,@microgrid_liam,Microgrid Liam,Compliance Signal,7370,0.088,96.3,Field Safety,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5655,@microgrid_mike,Microgrid Mike,Field Access Bulletin,55574,0.0378,69.87,Gas Operations,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5656,@microgrid_luna,Microgrid Luna,Regulatory Notice,292676,0.0214,80.59,Water Operations,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5657,@microgrid_nora,Microgrid Nora,Capacity Alert,791333,0.0204,84.78,DERMS,Brooklyn,New York,US,1,2026-05-22T14:21:33Z
5658,@microgrid_jen,Microgrid Jen,Production Signal,84396,0.0441,88.66,Production Operations,New York,New York,US,0,2026-05-22T14:21:33Z
5659,@microgrid_jack,Microgrid Jack,Compliance Signal,6679,0.0623,80.1,Power Quality,Los Angeles,California,US,0,2026-05-22T14:21:33Z
5660,@microgrid_omar,Microgrid Omar,Field Access Bulletin,232255,0.032,86.8,Grid Resilience,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5661,@microgrid_alex,Microgrid Alex,Regulatory Notice,7010150,0.015,93.43,Remote Monitoring,Houston,Texas,US,1,2026-05-22T14:21:33Z
5662,@microgrid_mia,Microgrid Mia,HSE and Emissions Notice,9638,0.1038,96.61,HSE and Emissions,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5663,@battery_luna,Battery Luna,Reliability Signal,70976,0.0666,93.23,Outage Restoration,San Francisco,California,US,0,2026-05-22T14:21:33Z
5664,@battery_omar,Battery Omar,Compliance Signal,73081,0.0382,80.21,Distribution Automation,Miami,Florida,US,0,2026-05-22T14:21:33Z
5665,@battery_zoe,Battery Zoe,Production Signal,2509,0.1002,86.42,Production Operations,Seattle,Washington,US,0,2026-05-22T14:21:33Z
5666,@battery_ivy,Battery Ivy,Regulatory Notice,33307,0.0374,70.88,Advanced Metering,Denver,Colorado,US,0,2026-05-22T14:21:33Z
5667,@battery_tess,Battery Tess,Capacity Alert,2896,0.0845,80.8,Storm Response,Austin,Texas,US,0,2026-05-22T14:21:33Z
5668,@battery_maya,Battery Maya,Reliability Signal,1433,0.0545,67.27,Vegetation Management,Nashville,Tennessee,US,0,2026-05-22T14:21:33Z
5669,@battery_cleo,Battery Cleo,Compliance Signal,106499,0.0414,77.29,Field Safety,Portland,Oregon,US,0,2026-05-22T14:21:33Z
5670,@battery_xena,Battery Xena,Field Access Bulletin,76572,0.0671,93.73,Gas Operations,Boston,Massachusetts,US,0,2026-05-22T14:21:33Z
5671,@battery_nina,Battery Nina,Regulatory Notice,9519,0.0824,85.29,Water Operations,Atlanta,Georgia,US,0,2026-05-22T14:21:33Z
5672,@battery_hope,Battery Hope,Production Signal,9360452,0.0117,94.93,Production Operations,Dallas,Texas,US,1,2026-05-22T14:21:33Z
5673,@solar_jack,Solar Jack,HSE and Emissions Notice,86628,0.0693,99.34,HSE and Emissions,San Diego,California,US,0,2026-05-22T14:21:33Z
5674,@solar_reed,Solar Reed,Compliance Signal,3282,0.1053,100,Power Quality,Minneapolis,Minnesota,US,0,2026-05-22T14:21:33Z
5675,@solar_kai,Solar Kai,Field Access Bulletin,124455,0.0282,68.22,Grid Resilience,Detroit,Michigan,US,0,2026-05-22T14:21:33Z
5676,@solar_cleo,Solar Cleo,Regulatory Notice,84096,0.0591,94.88,Remote Monitoring,Las Vegas,Nevada,US,0,2026-05-22T14:21:33Z
5677,@solar_yuri,Solar Yuri,Capacity Alert,8420,0.0564,81.68,Mutual Aid,Brooklyn,New York,US,0,2026-05-22T14:21:33Z
5678,@solar_ella,Solar Ella,Reliability Signal,2447,0.1147,91.38,Outage Restoration,New York,New York,US,0,2026-05-22T14:21:33Z
5679,@solar_kara,Solar Kara,Production Signal,99697,0.0694,88.38,Production Operations,Los Angeles,California,US,0,2026-05-22T14:21:33Z
5680,@solar_jen,Solar Jen,Field Access Bulletin,6814,0.0576,73.85,Customer Operations,Chicago,Illinois,US,0,2026-05-22T14:21:33Z
5681,@solar_noah,Solar Noah,Regulatory Notice,3185,0.1083,92.75,Advanced Metering,Houston,Texas,US,0,2026-05-22T14:21:33Z
5682,@solar_tess,Solar Tess,Capacity Alert,200009,0.0354,76.53,Storm Response,Phoenix,Arizona,US,0,2026-05-22T14:21:33Z
5683,@ev_mia,Ev Mia,Reliability Signal,9528,0.0666,84.2,Vegetation Management,San Francisco,California,US,0,2026-05-22T14:21:33Z
