item_id,order_id,product_id,quantity,unit_price,fulfilled_from
261,91,70,2,1499.99,4
262,92,131,3,69.99,13
263,92,103,3,69.99,13
264,92,55,1,699.99,13
265,92,96,1,49.99,13
266,92,41,3,895,13
267,93,14,2,28.99,23
268,94,69,3,24.99,25
269,95,186,2,26.99,5
270,96,54,2,199.99,
271,96,150,2,199.99,
272,96,47,3,119.99,
273,96,155,1,279.99,
274,96,12,1,54.99,
275,97,127,2,549.99,7
276,97,35,2,59.99,7
277,97,123,2,399.99,7
278,98,140,2,299.99,12
279,98,139,1,34.99,12
280,98,134,3,32.99,12
281,98,117,2,39.99,12
282,98,64,3,225,12
283,99,71,3,299.99,24
284,99,113,2,129.99,24
285,99,73,2,69.99,24
286,99,71,3,299.99,24
287,100,35,1,59.99,25
288,100,85,1,49.99,25
289,101,184,3,44.99,5
290,102,124,1,38.99,19
291,102,187,3,89.99,19
292,102,167,1,59.99,19
293,102,136,3,349.99,19
294,102,185,2,64.99,19
295,103,54,3,199.99,10
296,103,175,1,94.99,10
297,103,180,1,29.99,10
298,103,177,2,48.99,10
299,103,87,3,159.99,10
300,104,163,3,49.99,
301,104,185,2,64.99,
302,105,22,1,119.99,29
303,105,65,2,89.99,29
304,105,19,1,34.99,29
305,105,65,2,89.99,29
306,106,107,2,249.99,11
307,106,72,3,89.99,11
308,106,5,2,129.99,11
309,106,175,2,94.99,11
310,106,41,3,895,11
311,107,54,1,199.99,22
312,107,106,1,299.99,22
313,107,129,3,39.99,22
314,107,3,1,74.99,22
315,108,164,3,179.99,13
316,108,88,3,69.99,13
317,108,168,2,44.99,13
318,108,3,2,74.99,13
319,108,154,1,349.99,13
320,109,56,1,349.99,9
321,109,10,2,79.99,9
322,109,178,2,39.99,9
323,110,98,2,29.99,14
324,110,77,1,44.99,14
325,110,124,3,38.99,14
326,110,44,2,275,14
327,111,186,2,26.99,11
328,111,135,2,28.99,11
329,111,125,1,28.99,11
330,111,82,3,48.99,11
331,112,148,3,129.99,
332,112,89,3,49.99,
333,112,127,2,549.99,
334,112,70,1,1499.99,
335,113,81,2,58.99,5
336,114,149,3,59.99,16
337,114,68,2,79.99,16
338,114,5,2,129.99,16
339,115,155,1,279.99,1
340,116,65,2,89.99,28
341,116,94,1,159.99,28
342,117,34,2,449.99,12
343,117,17,1,49.99,12
344,117,55,2,699.99,12
345,118,162,3,89.99,9
346,118,161,2,54.99,9
347,119,106,2,299.99,24
348,119,185,1,64.99,24
349,120,23,2,149.99,
350,120,118,2,34.99,
351,120,143,3,179.99,
352,120,159,1,24.99,
353,121,174,3,29.99,12
354,121,26,1,89.99,12
355,122,155,1,279.99,11
356,122,139,2,34.99,11
357,122,183,1,499.99,11
358,122,57,3,1499.99,11
359,122,176,3,399.99,11
360,123,87,1,159.99,26
361,124,104,1,54.99,19
362,124,44,3,275,19
363,124,120,2,24.99,19
364,124,42,2,650,19
365,125,71,1,299.99,28
366,126,90,1,299.99,19
367,127,48,3,179.99,25
368,127,113,1,129.99,25
369,128,71,1,299.99,
370,128,124,2,38.99,
371,128,116,3,149.99,
372,129,19,1,34.99,2
373,130,79,2,125,10
374,130,77,1,44.99,10
375,130,91,1,2499.99,10
376,131,120,2,24.99,22
377,132,154,3,349.99,2
378,132,112,1,199.99,2
379,133,48,3,179.99,19
380,133,167,3,59.99,19
381,133,117,3,39.99,19
382,133,120,3,24.99,19
383,134,39,2,44.99,26
384,134,168,2,44.99,26
385,135,57,3,1499.99,14
386,135,76,1,39.99,14
387,136,120,1,24.99,
388,136,55,3,699.99,
389,136,35,1,59.99,
390,137,20,1,24.99,3
391,138,175,1,94.99,23
392,138,172,3,24.99,23
393,139,94,1,159.99,24
394,139,97,2,149.99,24
395,139,157,3,27.99,24
396,139,86,2,179.99,24
397,139,183,2,499.99,24
398,140,153,1,249.99,13
399,140,36,3,229.99,13
400,140,186,2,26.99,13
401,140,5,2,129.99,13
402,141,94,3,159.99,25
403,141,94,2,159.99,25
404,142,48,2,179.99,11
405,142,92,3,199.99,11
406,143,124,1,38.99,9
407,143,181,1,99.99,9
408,144,64,1,225,
409,145,5,3,129.99,12
410,145,11,1,68.99,12
411,145,164,1,179.99,12
412,145,100,1,22.99,12
413,145,139,1,34.99,12
414,146,40,3,69.99,4
415,146,27,3,549.99,4
416,147,128,2,149.99,9
417,147,134,2,32.99,9
418,147,157,1,27.99,9
419,148,46,3,149.99,25
420,148,3,1,74.99,25
421,148,98,1,29.99,25
422,148,42,2,650,25
423,149,34,2,449.99,22
424,149,1,1,189.99,22
425,149,110,1,119.99,22
426,150,36,3,229.99,20
427,150,130,3,179.99,20
428,150,166,1,79.99,20
429,150,12,1,54.99,20
430,151,88,1,69.99,6
431,152,53,1,79.99,
432,153,88,2,69.99,6
433,153,54,2,199.99,6
434,153,98,3,29.99,6
435,153,89,3,49.99,6
436,153,187,2,89.99,6
437,154,117,3,39.99,28
438,154,182,1,39.99,28
439,154,53,3,79.99,28
440,154,166,3,79.99,28
441,155,64,2,225,9
442,156,18,2,1299.99,13
443,157,168,3,44.99,11
444,157,154,2,349.99,11
445,157,101,1,89.99,11
446,158,22,1,119.99,16
447,159,3,1,74.99,24
448,159,60,1,129.99,24
449,159,103,3,69.99,24
450,160,139,2,34.99,
451,160,8,1,149.99,
452,160,74,2,49.99,
453,161,143,3,179.99,21
454,161,88,2,69.99,21
455,161,46,3,149.99,21
456,161,65,2,89.99,21
457,162,30,1,129.99,29
458,162,104,2,54.99,29
459,162,128,1,149.99,29
460,162,16,2,249.99,29
461,162,105,3,179.99,29
462,163,170,3,89.99,8
463,163,175,3,94.99,8
464,163,132,3,219.99,8
465,163,8,1,149.99,8
466,164,40,1,69.99,10
467,164,164,1,179.99,10
468,164,120,1,24.99,10
469,164,17,1,49.99,10
470,164,42,3,650,10
471,165,12,1,54.99,10
472,165,179,1,399.99,10
473,165,16,2,249.99,10
474,165,165,1,48.99,10
475,166,169,1,18.99,6
476,166,144,1,3999.99,6
477,166,101,2,89.99,6
478,167,142,3,149.99,25
479,167,121,2,34.99,25
480,167,163,2,49.99,25
481,167,79,3,125,25
482,167,87,3,159.99,25
483,168,113,2,129.99,
484,168,59,1,599.99,
485,168,4,1,39.99,
486,168,111,2,145,
487,168,30,1,129.99,
488,169,71,2,299.99,10
489,170,130,3,179.99,8
490,170,67,2,49.99,8
491,170,20,1,24.99,8
492,170,122,1,199.99,8
493,170,156,2,34.99,8
494,171,134,2,32.99,28
495,172,159,1,24.99,10
496,172,133,3,159.99,10
497,172,80,1,42.99,10
498,172,92,2,199.99,10
499,172,179,3,399.99,10
500,173,178,2,39.99,30
501,173,115,2,79.99,30
502,173,32,2,349.99,30
503,173,48,1,179.99,30
504,174,161,2,54.99,23
505,174,121,3,34.99,23
506,174,138,1,699.99,23
507,174,34,3,449.99,23
508,175,23,1,149.99,5
509,175,183,2,499.99,5
510,176,146,2,175,
511,176,67,3,49.99,
512,176,184,3,44.99,
513,176,12,2,54.99,
514,177,80,1,42.99,20
515,177,57,3,1499.99,20
516,177,162,3,89.99,20
517,177,64,1,225,20
518,178,77,2,44.99,13
519,178,90,1,299.99,13
520,178,56,1,349.99,13
521,179,170,2,89.99,8
522,179,176,1,399.99,8
523,179,116,2,149.99,8
524,179,68,1,79.99,8
525,180,74,2,49.99,15
526,181,78,1,29.99,30
527,181,168,2,44.99,30
528,181,11,1,68.99,30
529,181,168,1,44.99,30
530,181,52,1,449.99,30
531,182,165,2,48.99,29
532,182,24,3,79.99,29
533,182,104,2,54.99,29
534,182,95,2,64.99,29
535,183,89,3,49.99,9
536,184,122,2,199.99,
537,184,50,1,134.99,
538,185,135,1,28.99,12
539,185,122,3,199.99,12
540,186,142,1,149.99,3
541,186,155,1,279.99,3
542,186,20,3,24.99,3
543,187,28,1,169.99,25
544,187,140,2,299.99,25
545,187,60,3,129.99,25
546,187,43,3,425,25
547,188,110,1,119.99,23
548,189,149,3,59.99,12
549,190,15,3,58.99,26
550,190,9,3,449.99,26
551,190,35,1,59.99,26
552,190,171,1,79.99,26
553,190,126,1,129.99,26
554,191,24,2,79.99,6
555,191,135,2,28.99,6
556,192,31,2,299.99,
557,193,153,1,249.99,9
558,193,45,2,195,9
559,193,152,1,2899.99,9
560,193,69,1,24.99,9
561,194,138,1,699.99,24
562,195,107,2,249.99,20
563,195,157,1,27.99,20
564,196,143,2,179.99,26
565,196,10,2,79.99,26
566,197,147,3,89,4
567,197,52,2,449.99,4
568,198,180,3,29.99,23
569,198,168,2,44.99,23
570,199,131,1,69.99,30
571,200,137,3,119.99,
572,200,95,1,64.99,
573,200,71,3,299.99,
574,200,174,3,29.99,
575,201,130,3,179.99,7
576,201,22,1,119.99,7
577,202,132,3,219.99,17
578,202,130,2,179.99,17
579,202,76,3,39.99,17
580,202,130,2,179.99,17
581,202,57,2,1499.99,17
582,203,170,1,89.99,2
583,203,160,3,21.99,2
584,204,106,2,299.99,26
585,204,141,2,179.99,26
586,205,144,2,3999.99,23
587,205,107,2,249.99,23
588,205,58,1,249.99,23
589,205,6,1,899.99,23
590,205,9,1,449.99,23
591,206,83,3,32.99,7
592,206,158,3,19.99,7
593,206,140,1,299.99,7
594,207,81,1,58.99,27
595,208,71,3,299.99,
596,208,3,3,74.99,
597,209,79,2,125,12
598,209,64,1,225,12
599,209,40,3,69.99,12
600,209,175,1,94.99,12
601,209,168,3,44.99,12
602,210,32,2,349.99,2
603,210,101,3,89.99,2
604,210,103,3,69.99,2
605,211,90,3,299.99,14
606,212,165,3,48.99,13
607,212,84,2,19.99,13
608,212,154,3,349.99,13
609,212,70,2,1499.99,13
610,213,84,2,19.99,16
611,213,136,1,349.99,16
612,214,166,3,79.99,14
613,214,139,2,34.99,14
614,214,130,2,179.99,14
615,214,115,1,79.99,14
616,214,37,2,189.99,14
617,215,88,1,69.99,24
618,216,75,3,45.99,
619,216,15,1,58.99,
620,216,59,1,599.99,
621,216,62,3,99.99,
622,216,178,2,39.99,
623,217,62,3,99.99,17
624,218,134,1,32.99,6
625,218,34,2,449.99,6
626,218,86,1,179.99,6
627,218,100,1,22.99,6
628,219,2,3,89.99,23
629,219,69,3,24.99,23
630,219,5,3,129.99,23
631,220,76,2,39.99,1
632,220,54,2,199.99,1
633,220,122,2,199.99,1
634,220,36,1,229.99,1
635,220,179,3,399.99,1
636,221,16,3,249.99,4
637,221,126,1,129.99,4
638,221,56,2,349.99,4
639,221,37,2,189.99,4
640,221,36,1,229.99,4
641,222,43,1,425,14
642,222,53,3,79.99,14
643,222,143,3,179.99,14
644,222,15,2,58.99,14
645,222,57,2,1499.99,14
646,223,14,3,28.99,28
647,223,173,2,69.99,28
648,223,170,3,89.99,28
649,223,8,1,149.99,28
650,224,158,2,19.99,
651,224,140,3,299.99,
652,225,145,1,799.99,19
653,225,21,3,89.99,19
654,225,32,3,349.99,19
655,225,11,3,68.99,19
656,225,173,1,69.99,19
657,226,9,2,449.99,7
658,226,78,2,29.99,7
659,226,162,3,89.99,7
660,226,38,2,399.99,7
661,226,55,3,699.99,7
662,227,20,1,24.99,1
663,227,84,1,19.99,1
664,227,156,1,34.99,1
665,227,125,3,28.99,1
666,227,16,1,249.99,1
667,228,84,1,19.99,11
668,228,91,1,2499.99,11
669,229,126,2,129.99,27
670,229,141,1,179.99,27
671,229,179,3,399.99,27
672,229,98,2,29.99,27
673,229,97,3,149.99,27
674,230,16,2,249.99,28
675,230,67,2,49.99,28
676,230,12,1,54.99,28
677,230,181,3,99.99,28
678,231,32,3,349.99,17
679,231,98,3,29.99,17
680,231,105,1,179.99,17
681,231,179,3,399.99,17
682,232,39,3,44.99,
683,232,168,1,44.99,
684,232,127,1,549.99,
685,232,48,1,179.99,
686,232,50,2,134.99,
687,233,176,1,399.99,15
688,233,15,3,58.99,15
689,233,120,2,24.99,15
690,233,59,2,599.99,15
691,234,100,1,22.99,26
692,235,17,1,49.99,28
693,235,132,2,219.99,28
694,235,101,3,89.99,28
695,236,101,3,89.99,19
696,236,187,3,89.99,19
697,236,133,3,159.99,19
698,236,187,2,89.99,19
699,237,161,3,54.99,20
700,237,37,3,189.99,20
701,237,181,2,99.99,20
702,237,121,1,34.99,20
703,238,181,1,99.99,13
704,239,11,1,68.99,1
705,239,150,3,199.99,1
706,239,165,2,48.99,1
707,239,35,3,59.99,1
708,240,134,1,32.99,
709,240,167,2,59.99,
710,240,181,3,99.99,
711,241,15,1,58.99,16
712,241,145,1,799.99,16
713,241,42,1,650,16
714,241,36,1,229.99,16
715,241,81,2,58.99,16
716,242,105,2,179.99,24
717,243,35,3,59.99,25
718,243,83,3,32.99,25
719,243,103,3,69.99,25
720,243,20,1,24.99,25
721,244,4,1,39.99,29
722,244,23,2,149.99,29
723,244,46,1,149.99,29
724,245,183,2,499.99,22
725,245,95,2,64.99,22
726,245,125,1,28.99,22
727,245,1,2,189.99,22
728,246,128,3,149.99,22
729,246,73,3,69.99,22
730,247,60,3,129.99,30
731,247,160,3,21.99,30
732,247,101,1,89.99,30
733,247,154,3,349.99,30
734,248,133,2,159.99,
735,248,70,2,1499.99,
736,249,183,3,499.99,10
737,249,58,1,249.99,10
738,249,142,2,149.99,10
739,249,20,2,24.99,10
740,249,50,3,134.99,10
741,250,158,1,19.99,1
742,250,44,1,275,1
743,250,31,2,299.99,1
744,250,144,2,3999.99,1
745,251,60,3,129.99,6
746,251,114,1,199.99,6
747,251,84,1,19.99,6
748,251,119,1,29.99,6
749,252,107,1,249.99,6
750,252,110,3,119.99,6
751,252,139,2,34.99,6
752,253,31,2,299.99,24
753,254,133,3,159.99,21
754,254,66,2,159.99,21
755,255,70,3,1499.99,25
756,256,56,2,349.99,
757,256,44,1,275,
758,256,172,1,24.99,
759,256,186,1,26.99,
760,256,146,1,175,
761,257,171,1,79.99,5
762,257,22,3,119.99,5
763,258,187,1,89.99,18
764,258,68,2,79.99,18
765,259,6,2,899.99,19
766,259,138,1,699.99,19
767,259,125,1,28.99,19
768,259,183,3,499.99,19
769,260,153,1,249.99,10
770,260,185,2,64.99,10
771,261,176,2,399.99,11
772,261,160,1,21.99,11
773,261,104,2,54.99,11
774,261,1,2,189.99,11
775,261,95,2,64.99,11
776,262,8,1,149.99,28
777,262,22,3,119.99,28
778,262,61,2,299.99,28
779,263,116,1,149.99,10
780,263,173,1,69.99,10
781,263,60,3,129.99,10
782,263,123,2,399.99,10
783,264,45,2,195,
784,264,175,3,94.99,
785,264,151,2,129.99,
786,265,135,1,28.99,24
787,265,96,2,49.99,24
788,265,23,3,149.99,24
789,266,78,1,29.99,18
790,266,172,3,24.99,18
791,266,19,1,34.99,18
792,267,141,1,179.99,7
793,267,168,3,44.99,7
794,267,68,2,79.99,7
795,268,164,2,179.99,14
796,268,63,1,149.99,14
797,269,144,3,3999.99,4
798,269,173,3,69.99,4
799,269,66,3,159.99,4
800,270,36,3,229.99,24
801,270,65,3,89.99,24
802,270,155,3,279.99,24
803,270,87,2,159.99,24
804,270,88,2,69.99,24
805,271,16,2,249.99,27
806,272,157,3,27.99,
807,273,64,1,225,24
808,273,55,1,699.99,24
809,273,89,3,49.99,24
810,274,73,2,69.99,23
811,275,157,1,27.99,26
812,275,100,3,22.99,26
813,275,116,2,149.99,26
814,275,184,1,44.99,26
815,276,40,3,69.99,9
816,276,172,1,24.99,9
817,276,32,1,349.99,9
818,276,136,3,349.99,9
819,276,121,2,34.99,9
820,277,25,1,59.99,7
821,277,140,3,299.99,7
822,277,2,3,89.99,7
823,278,175,1,94.99,7
824,278,27,3,549.99,7
825,279,124,3,38.99,16
826,280,31,2,299.99,
827,280,117,2,39.99,
828,280,57,3,1499.99,
829,280,127,2,549.99,
830,280,150,2,199.99,
831,281,98,2,29.99,18
832,281,46,3,149.99,18
833,281,149,3,59.99,18
834,282,19,2,34.99,10
835,282,144,1,3999.99,10
836,282,106,1,299.99,10
837,283,19,3,34.99,10
838,284,170,2,89.99,7
839,285,2,1,89.99,5
840,286,185,1,64.99,28
841,286,158,2,19.99,28
842,286,70,1,1499.99,28
843,286,18,3,1299.99,28
844,287,173,3,69.99,21
845,287,84,2,19.99,21
846,288,57,1,1499.99,
847,288,110,1,119.99,
848,288,61,3,299.99,
849,288,95,3,64.99,
850,288,44,2,275,
851,289,135,2,28.99,15
852,289,38,3,399.99,15
853,289,101,3,89.99,15
854,289,183,3,499.99,15
855,290,173,3,69.99,16
856,290,1,2,189.99,16
857,290,43,1,425,16
858,290,145,1,799.99,16
859,290,156,2,34.99,16
860,291,43,1,425,9
861,291,35,2,59.99,9
862,291,87,1,159.99,9
863,292,53,1,79.99,30
864,292,66,3,159.99,30
865,292,7,2,199.99,30
866,293,130,2,179.99,20
867,293,166,3,79.99,20
868,294,142,3,149.99,11
869,294,4,2,39.99,11
870,294,169,3,18.99,11
871,294,77,1,44.99,11
872,294,122,2,199.99,11
873,295,179,3,399.99,1
874,295,51,2,799.99,1
875,295,114,1,199.99,1
876,295,107,2,249.99,1
877,295,103,3,69.99,1
878,296,65,3,89.99,
879,296,166,3,79.99,
880,297,14,2,28.99,6
881,297,39,3,44.99,6
882,297,66,1,159.99,6
883,297,101,1,89.99,6
884,297,44,2,275,6
885,298,52,2,449.99,21
886,299,174,1,29.99,25
887,299,80,3,42.99,25
888,299,34,1,449.99,25
889,299,161,1,54.99,25
890,299,25,3,59.99,25
891,300,112,2,199.99,17
892,301,116,1,149.99,6
893,301,58,2,249.99,6
894,301,77,2,44.99,6
895,301,59,1,599.99,6
896,302,134,1,32.99,30
897,302,32,2,349.99,30
898,302,48,1,179.99,30
899,303,92,3,199.99,18
900,303,161,2,54.99,18
901,303,69,3,24.99,18
902,303,126,1,129.99,18
903,303,24,3,79.99,18
904,304,137,3,119.99,
905,305,16,2,249.99,21
906,305,30,3,129.99,21
907,305,85,1,49.99,21
908,305,87,3,159.99,21
909,306,145,2,799.99,22
910,307,69,1,24.99,5
911,307,61,2,299.99,5
912,308,173,1,69.99,18
913,308,139,2,34.99,18
914,308,134,2,32.99,18
915,309,94,2,159.99,7
916,309,155,2,279.99,7
917,309,145,2,799.99,7
918,310,149,3,59.99,21
919,310,58,1,249.99,21
920,310,121,1,34.99,21
921,311,33,3,149.99,20
922,311,102,2,44.99,20
923,311,59,1,599.99,20
924,311,183,1,499.99,20
925,312,160,2,21.99,
926,312,16,2,249.99,
927,313,37,1,189.99,13
928,313,159,3,24.99,13
929,313,105,2,179.99,13
930,314,91,1,2499.99,6
931,315,163,3,49.99,24
932,315,99,1,72.99,24
933,315,11,3,68.99,24
934,315,129,2,39.99,24
935,315,5,3,129.99,24
936,316,120,1,24.99,4
937,316,52,3,449.99,4
938,316,177,3,48.99,4
939,316,104,1,54.99,4
940,316,103,2,69.99,4
941,317,38,2,399.99,15
942,317,115,1,79.99,15
943,318,118,3,34.99,6
944,318,74,2,49.99,6
945,318,113,2,129.99,6
946,318,87,2,159.99,6
947,318,134,3,32.99,6
948,319,70,3,1499.99,10
949,319,9,3,449.99,10
950,319,183,3,499.99,10
951,320,161,1,54.99,
952,320,166,2,79.99,
953,321,157,3,27.99,12
954,321,91,2,2499.99,12
955,321,67,3,49.99,12
956,321,17,1,49.99,12
957,322,145,1,799.99,5
958,322,133,3,159.99,5
959,322,146,2,175,5
960,323,72,3,89.99,4
961,323,43,2,425,4
962,323,135,2,28.99,4
963,323,73,1,69.99,4
964,323,83,2,32.99,4
965,324,132,1,219.99,3
966,324,66,1,159.99,3
967,324,28,2,169.99,3
968,324,177,3,48.99,3
969,324,72,3,89.99,3
970,325,142,3,149.99,7
971,325,21,2,89.99,7
972,325,3,3,74.99,7
973,326,92,2,199.99,2
974,326,144,1,3999.99,2
975,326,156,1,34.99,2
976,327,180,3,29.99,17
977,328,70,1,1499.99,
978,328,117,1,39.99,
979,328,10,1,79.99,
980,328,126,1,129.99,
981,328,11,3,68.99,
982,329,124,2,38.99,2
983,329,107,2,249.99,2
984,329,122,3,199.99,2
985,329,106,3,299.99,2
986,329,45,2,195,2
987,330,114,2,199.99,4
988,330,94,1,159.99,4
989,330,36,3,229.99,4
990,331,134,2,32.99,6
991,331,174,2,29.99,6
992,331,77,3,44.99,6
993,332,53,2,79.99,27
994,332,124,1,38.99,27
995,332,180,2,29.99,27
996,332,9,2,449.99,27
997,332,48,1,179.99,27
998,333,22,2,119.99,30
999,333,133,1,159.99,30
1000,333,97,2,149.99,30
1001,334,29,3,99.99,5
1002,334,76,3,39.99,5
1003,334,57,2,1499.99,5
1004,334,49,2,49.99,5
1005,334,152,3,2899.99,5
1006,335,122,2,199.99,18
1007,335,185,2,64.99,18
