inventory_id,product_id,center_id,quantity_on_hand,quantity_reserved,quantity_incoming,reorder_point,reorder_qty,last_restock_date,updated_at
43,4,8,367,6,163,48,403,2026-04-18,2026-05-05T16:30:00Z
44,4,15,384,9,174,49,426,2026-04-19,2026-05-05T16:30:00Z
45,5,6,245,29,77,40,215,2026-04-10,2026-05-05T16:30:00Z
46,5,13,262,32,88,41,238,2026-04-11,2026-05-05T16:30:00Z
47,5,20,279,35,99,42,261,2026-04-12,2026-05-05T16:30:00Z
48,5,27,296,38,110,43,284,2026-04-13,2026-05-05T16:30:00Z
49,5,4,313,41,121,44,307,2026-04-14,2026-05-05T16:30:00Z
50,5,11,330,44,132,45,330,2026-04-15,2026-05-05T16:30:00Z
51,5,18,347,47,143,46,353,2026-04-16,2026-05-05T16:30:00Z
52,5,25,364,5,154,47,376,2026-04-17,2026-05-05T16:30:00Z
53,5,2,381,8,165,48,399,2026-04-18,2026-05-05T16:30:00Z
54,5,9,398,11,176,49,422,2026-04-19,2026-05-05T16:30:00Z
55,5,16,415,14,187,50,445,2026-04-20,2026-05-05T16:30:00Z
56,6,7,276,34,90,41,234,2026-04-11,2026-05-05T16:30:00Z
57,6,14,293,37,101,42,257,2026-04-12,2026-05-05T16:30:00Z
58,6,21,310,40,112,43,280,2026-04-13,2026-05-05T16:30:00Z
59,6,28,327,43,123,44,303,2026-04-14,2026-05-05T16:30:00Z
60,6,5,344,46,134,45,326,2026-04-15,2026-05-05T16:30:00Z
61,6,12,361,4,145,46,349,2026-04-16,2026-05-05T16:30:00Z
62,6,19,378,7,156,47,372,2026-04-17,2026-05-05T16:30:00Z
63,6,26,395,10,167,48,395,2026-04-18,2026-05-05T16:30:00Z
64,6,3,412,13,178,49,418,2026-04-19,2026-05-05T16:30:00Z
65,6,10,429,16,189,50,441,2026-04-20,2026-05-05T16:30:00Z
66,6,17,446,19,20,51,464,2026-04-21,2026-05-05T16:30:00Z
67,7,8,307,39,103,42,253,2026-04-12,2026-05-05T16:30:00Z
68,7,15,324,42,114,43,276,2026-04-13,2026-05-05T16:30:00Z
69,7,22,341,45,125,44,299,2026-04-14,2026-05-05T16:30:00Z
70,7,29,358,48,136,45,322,2026-04-15,2026-05-05T16:30:00Z
71,7,6,375,6,147,46,345,2026-04-16,2026-05-05T16:30:00Z
72,7,13,392,9,158,47,368,2026-04-17,2026-05-05T16:30:00Z
73,7,20,409,12,169,48,391,2026-04-18,2026-05-05T16:30:00Z
74,7,27,426,15,180,49,414,2026-04-19,2026-05-05T16:30:00Z
75,7,4,443,18,191,50,437,2026-04-20,2026-05-05T16:30:00Z
76,7,11,460,21,22,51,460,2026-04-21,2026-05-05T16:30:00Z
77,7,18,477,24,33,52,483,2026-04-22,2026-05-05T16:30:00Z
78,8,9,338,44,116,43,272,2026-04-13,2026-05-05T16:30:00Z
79,8,16,355,47,127,44,295,2026-04-14,2026-05-05T16:30:00Z
80,8,23,372,5,138,45,318,2026-04-15,2026-05-05T16:30:00Z
81,8,30,389,8,149,46,341,2026-04-16,2026-05-05T16:30:00Z
82,8,7,406,11,160,47,364,2026-04-17,2026-05-05T16:30:00Z
83,8,14,423,14,171,48,387,2026-04-18,2026-05-05T16:30:00Z
84,8,21,440,17,182,49,410,2026-04-19,2026-05-05T16:30:00Z
85,8,28,457,20,13,50,433,2026-04-20,2026-05-05T16:30:00Z
86,8,5,474,23,24,51,456,2026-04-21,2026-05-05T16:30:00Z
87,8,12,101,26,35,52,479,2026-04-22,2026-05-05T16:30:00Z
88,8,19,118,29,46,53,502,2026-04-23,2026-05-05T16:30:00Z
89,9,10,369,4,129,44,291,2026-04-14,2026-05-05T16:30:00Z
90,9,17,386,7,140,45,314,2026-04-15,2026-05-05T16:30:00Z
91,9,24,403,10,151,46,337,2026-04-16,2026-05-05T16:30:00Z
92,9,1,420,13,162,47,360,2026-04-17,2026-05-05T16:30:00Z
93,9,8,437,16,173,48,383,2026-04-18,2026-05-05T16:30:00Z
94,9,15,454,19,184,49,406,2026-04-19,2026-05-05T16:30:00Z
95,9,22,471,22,15,50,429,2026-04-20,2026-05-05T16:30:00Z
96,9,29,98,25,26,51,452,2026-04-21,2026-05-05T16:30:00Z
97,9,6,115,28,37,52,475,2026-04-22,2026-05-05T16:30:00Z
98,9,13,132,31,48,53,498,2026-04-23,2026-05-05T16:30:00Z
99,9,20,149,34,59,54,521,2026-04-24,2026-05-05T16:30:00Z
100,10,11,400,9,142,45,310,2026-04-15,2026-05-05T16:30:00Z
101,10,18,417,12,153,46,333,2026-04-16,2026-05-05T16:30:00Z
102,10,25,434,15,164,47,356,2026-04-17,2026-05-05T16:30:00Z
103,10,2,451,18,175,48,379,2026-04-18,2026-05-05T16:30:00Z
104,10,9,468,21,186,49,402,2026-04-19,2026-05-05T16:30:00Z
105,10,16,95,24,17,50,425,2026-04-20,2026-05-05T16:30:00Z
106,10,23,112,27,28,51,448,2026-04-21,2026-05-05T16:30:00Z
107,10,30,129,30,39,52,471,2026-04-22,2026-05-05T16:30:00Z
108,10,7,146,33,50,53,494,2026-04-23,2026-05-05T16:30:00Z
109,10,14,163,36,61,54,517,2026-04-24,2026-05-05T16:30:00Z
110,10,21,180,39,72,55,120,2026-04-25,2026-05-05T16:30:00Z
111,11,12,431,14,155,46,329,2026-04-16,2026-05-05T16:30:00Z
112,11,19,448,17,166,47,352,2026-04-17,2026-05-05T16:30:00Z
113,11,26,465,20,177,48,375,2026-04-18,2026-05-05T16:30:00Z
114,11,3,92,23,188,49,398,2026-04-19,2026-05-05T16:30:00Z
115,11,10,109,26,19,50,421,2026-04-20,2026-05-05T16:30:00Z
116,11,17,126,29,30,51,444,2026-04-21,2026-05-05T16:30:00Z
117,11,24,143,32,41,52,467,2026-04-22,2026-05-05T16:30:00Z
118,11,1,160,35,52,53,490,2026-04-23,2026-05-05T16:30:00Z
119,11,8,177,38,63,54,513,2026-04-24,2026-05-05T16:30:00Z
120,11,15,194,41,74,55,536,2026-04-25,2026-05-05T16:30:00Z
121,11,22,211,44,85,56,139,2026-04-26,2026-05-05T16:30:00Z
122,12,13,462,19,168,47,348,2026-04-17,2026-05-05T16:30:00Z
123,12,20,479,22,179,48,371,2026-04-18,2026-05-05T16:30:00Z
124,12,27,106,25,190,49,394,2026-04-19,2026-05-05T16:30:00Z
125,12,4,123,28,21,50,417,2026-04-20,2026-05-05T16:30:00Z
126,12,11,140,31,32,51,440,2026-04-21,2026-05-05T16:30:00Z
127,12,18,157,34,43,52,463,2026-04-22,2026-05-05T16:30:00Z
128,12,25,174,37,54,53,486,2026-04-23,2026-05-05T16:30:00Z
129,12,2,191,40,65,54,509,2026-04-24,2026-05-05T16:30:00Z
130,12,9,208,43,76,55,532,2026-04-25,2026-05-05T16:30:00Z
131,12,16,225,46,87,56,135,2026-04-26,2026-05-05T16:30:00Z
132,12,23,242,4,98,57,158,2026-04-27,2026-05-05T16:30:00Z
133,13,14,18,17,181,55,367,2026-04-18,2026-05-05T16:30:00Z
134,13,21,31,27,12,55,390,2026-04-19,2026-05-05T16:30:00Z
135,13,28,20,19,23,55,413,2026-04-20,2026-05-05T16:30:00Z
136,13,5,154,33,34,55,436,2026-04-21,2026-05-05T16:30:00Z
137,13,12,171,36,45,55,459,2026-04-22,2026-05-05T16:30:00Z
138,13,19,188,39,56,55,482,2026-04-23,2026-05-05T16:30:00Z
139,13,26,205,42,67,55,505,2026-04-24,2026-05-05T16:30:00Z
140,13,3,222,45,78,55,528,2026-04-25,2026-05-05T16:30:00Z
141,13,10,239,48,89,55,131,2026-04-26,2026-05-05T16:30:00Z
142,13,17,256,6,100,55,154,2026-04-27,2026-05-05T16:30:00Z
143,13,24,273,9,111,55,177,2026-04-28,2026-05-05T16:30:00Z
144,14,15,134,29,14,49,386,2026-04-19,2026-05-05T16:30:00Z
145,14,22,151,32,25,50,409,2026-04-20,2026-05-05T16:30:00Z
146,14,29,168,35,36,51,432,2026-04-21,2026-05-05T16:30:00Z
147,14,6,185,38,47,52,455,2026-04-22,2026-05-05T16:30:00Z
148,14,13,202,41,58,53,478,2026-04-23,2026-05-05T16:30:00Z
149,14,20,219,44,69,54,501,2026-04-24,2026-05-05T16:30:00Z
150,14,27,236,47,80,55,524,2026-04-25,2026-05-05T16:30:00Z
151,14,4,253,5,91,56,127,2026-04-26,2026-05-05T16:30:00Z
152,14,11,270,8,102,57,150,2026-04-27,2026-05-05T16:30:00Z
153,14,18,287,11,113,58,173,2026-04-28,2026-05-05T16:30:00Z
154,14,25,304,14,124,59,196,2026-04-29,2026-05-05T16:30:00Z
155,15,16,165,34,27,50,405,2026-04-20,2026-05-05T16:30:00Z
156,15,23,182,37,38,51,428,2026-04-21,2026-05-05T16:30:00Z
157,15,30,199,40,49,52,451,2026-04-22,2026-05-05T16:30:00Z
158,15,7,216,43,60,53,474,2026-04-23,2026-05-05T16:30:00Z
159,15,14,233,46,71,54,497,2026-04-24,2026-05-05T16:30:00Z
160,15,21,250,4,82,55,520,2026-04-25,2026-05-05T16:30:00Z
161,15,28,267,7,93,56,123,2026-04-26,2026-05-05T16:30:00Z
162,15,5,284,10,104,57,146,2026-04-27,2026-05-05T16:30:00Z
163,15,12,301,13,115,58,169,2026-04-28,2026-05-05T16:30:00Z
164,15,19,318,16,126,59,192,2026-04-29,2026-05-05T16:30:00Z
165,15,26,335,19,137,60,215,2026-04-30,2026-05-05T16:30:00Z
166,16,17,196,39,40,51,424,2026-04-21,2026-05-05T16:30:00Z
167,16,24,213,42,51,52,447,2026-04-22,2026-05-05T16:30:00Z
168,16,1,230,45,62,53,470,2026-04-23,2026-05-05T16:30:00Z
169,16,8,247,48,73,54,493,2026-04-24,2026-05-05T16:30:00Z
170,16,15,264,6,84,55,516,2026-04-25,2026-05-05T16:30:00Z
171,16,22,281,9,95,56,539,2026-04-26,2026-05-05T16:30:00Z
172,16,29,298,12,106,57,142,2026-04-27,2026-05-05T16:30:00Z
173,16,6,315,15,117,58,165,2026-04-28,2026-05-05T16:30:00Z
174,16,13,332,18,128,59,188,2026-04-29,2026-05-05T16:30:00Z
175,16,20,349,21,139,60,211,2026-04-30,2026-05-05T16:30:00Z
176,16,27,366,24,150,61,234,2026-05-01,2026-05-05T16:30:00Z
177,17,18,227,44,53,52,443,2026-04-22,2026-05-05T16:30:00Z
178,17,25,244,47,64,53,466,2026-04-23,2026-05-05T16:30:00Z
179,17,2,261,5,75,54,489,2026-04-24,2026-05-05T16:30:00Z
180,17,9,278,8,86,55,512,2026-04-25,2026-05-05T16:30:00Z
181,17,16,295,11,97,56,535,2026-04-26,2026-05-05T16:30:00Z
182,17,23,312,14,108,57,138,2026-04-27,2026-05-05T16:30:00Z
183,17,30,329,17,119,58,161,2026-04-28,2026-05-05T16:30:00Z
184,17,7,346,20,130,59,184,2026-04-29,2026-05-05T16:30:00Z
185,17,14,363,23,141,60,207,2026-04-30,2026-05-05T16:30:00Z
186,17,21,380,26,152,61,230,2026-05-01,2026-05-05T16:30:00Z
187,17,28,397,29,163,62,253,2026-05-02,2026-05-05T16:30:00Z
188,18,19,18,4,66,55,462,2026-04-23,2026-05-05T16:30:00Z
189,18,26,36,7,77,55,485,2026-04-24,2026-05-05T16:30:00Z
190,18,3,30,10,88,55,508,2026-04-25,2026-05-05T16:30:00Z
191,18,10,309,13,99,55,531,2026-04-26,2026-05-05T16:30:00Z
192,18,17,326,16,110,55,134,2026-04-27,2026-05-05T16:30:00Z
193,18,24,343,19,121,55,157,2026-04-28,2026-05-05T16:30:00Z
194,18,1,360,22,132,55,180,2026-04-29,2026-05-05T16:30:00Z
195,18,8,377,25,143,55,203,2026-04-30,2026-05-05T16:30:00Z
196,18,15,394,28,154,55,226,2026-05-01,2026-05-05T16:30:00Z
197,18,22,411,31,165,55,249,2026-05-02,2026-05-05T16:30:00Z
198,18,29,428,34,176,55,272,2026-05-03,2026-05-05T16:30:00Z
199,19,20,289,9,79,54,481,2026-04-24,2026-05-05T16:30:00Z
200,19,27,306,12,90,55,504,2026-04-25,2026-05-05T16:30:00Z
201,19,4,323,15,101,56,527,2026-04-26,2026-05-05T16:30:00Z
202,19,11,340,18,112,57,130,2026-04-27,2026-05-05T16:30:00Z
203,19,18,357,21,123,58,153,2026-04-28,2026-05-05T16:30:00Z
204,19,25,374,24,134,59,176,2026-04-29,2026-05-05T16:30:00Z
205,19,2,391,27,145,60,199,2026-04-30,2026-05-05T16:30:00Z
206,19,9,408,30,156,61,222,2026-05-01,2026-05-05T16:30:00Z
207,19,16,425,33,167,62,245,2026-05-02,2026-05-05T16:30:00Z
208,19,23,442,36,178,63,268,2026-05-03,2026-05-05T16:30:00Z
209,19,30,459,39,189,64,291,2026-04-05,2026-05-05T16:30:00Z
210,20,21,320,14,92,55,500,2026-04-25,2026-05-05T16:30:00Z
211,20,28,337,17,103,56,523,2026-04-26,2026-05-05T16:30:00Z
212,20,5,354,20,114,57,126,2026-04-27,2026-05-05T16:30:00Z
213,20,12,371,23,125,58,149,2026-04-28,2026-05-05T16:30:00Z
214,20,19,388,26,136,59,172,2026-04-29,2026-05-05T16:30:00Z
215,20,26,405,29,147,60,195,2026-04-30,2026-05-05T16:30:00Z
216,20,3,422,32,158,61,218,2026-05-01,2026-05-05T16:30:00Z
217,20,10,439,35,169,62,241,2026-05-02,2026-05-05T16:30:00Z
218,20,17,456,38,180,63,264,2026-05-03,2026-05-05T16:30:00Z
219,20,24,473,41,191,64,287,2026-04-05,2026-05-05T16:30:00Z
220,20,1,100,44,22,65,310,2026-04-06,2026-05-05T16:30:00Z
221,21,22,351,19,105,56,519,2026-04-26,2026-05-05T16:30:00Z
222,21,29,368,22,116,57,122,2026-04-27,2026-05-05T16:30:00Z
223,21,6,385,25,127,58,145,2026-04-28,2026-05-05T16:30:00Z
224,21,13,402,28,138,59,168,2026-04-29,2026-05-05T16:30:00Z
225,21,20,419,31,149,60,191,2026-04-30,2026-05-05T16:30:00Z
226,21,27,436,34,160,61,214,2026-05-01,2026-05-05T16:30:00Z
227,21,4,453,37,171,62,237,2026-05-02,2026-05-05T16:30:00Z
228,21,11,470,40,182,63,260,2026-05-03,2026-05-05T16:30:00Z
229,21,18,97,43,13,64,283,2026-04-05,2026-05-05T16:30:00Z
230,21,25,114,46,24,65,306,2026-04-06,2026-05-05T16:30:00Z
231,21,2,131,4,35,66,329,2026-04-07,2026-05-05T16:30:00Z
232,22,23,382,24,118,57,538,2026-04-27,2026-05-05T16:30:00Z
233,22,30,399,27,129,58,141,2026-04-28,2026-05-05T16:30:00Z
234,22,7,416,30,140,59,164,2026-04-29,2026-05-05T16:30:00Z
235,22,14,433,33,151,60,187,2026-04-30,2026-05-05T16:30:00Z
236,22,21,450,36,162,61,210,2026-05-01,2026-05-05T16:30:00Z
237,22,28,467,39,173,62,233,2026-05-02,2026-05-05T16:30:00Z
238,22,5,94,42,184,63,256,2026-05-03,2026-05-05T16:30:00Z
239,22,12,111,45,15,64,279,2026-04-05,2026-05-05T16:30:00Z
240,22,19,128,48,26,65,302,2026-04-06,2026-05-05T16:30:00Z
241,22,26,145,6,37,66,325,2026-04-07,2026-05-05T16:30:00Z
242,22,3,162,9,48,67,348,2026-04-08,2026-05-05T16:30:00Z
243,23,24,413,29,131,58,137,2026-04-28,2026-05-05T16:30:00Z
244,23,1,430,32,142,59,160,2026-04-29,2026-05-05T16:30:00Z
245,23,8,447,35,153,60,183,2026-04-30,2026-05-05T16:30:00Z
246,23,15,464,38,164,61,206,2026-05-01,2026-05-05T16:30:00Z
247,23,22,91,41,175,62,229,2026-05-02,2026-05-05T16:30:00Z
248,23,29,108,44,186,63,252,2026-05-03,2026-05-05T16:30:00Z
249,23,6,125,47,17,64,275,2026-04-05,2026-05-05T16:30:00Z
250,23,13,142,5,28,65,298,2026-04-06,2026-05-05T16:30:00Z
251,23,20,159,8,39,66,321,2026-04-07,2026-05-05T16:30:00Z
252,23,27,176,11,50,67,344,2026-04-08,2026-05-05T16:30:00Z
253,23,4,193,14,61,68,367,2026-04-09,2026-05-05T16:30:00Z
254,24,25,18,17,144,55,156,2026-04-29,2026-05-05T16:30:00Z
255,24,2,18,17,155,55,179,2026-04-30,2026-05-05T16:30:00Z
256,24,9,18,17,166,55,202,2026-05-01,2026-05-05T16:30:00Z
257,24,16,105,43,177,55,225,2026-05-02,2026-05-05T16:30:00Z
258,24,23,122,46,188,55,248,2026-05-03,2026-05-05T16:30:00Z
259,24,30,139,4,19,55,271,2026-04-05,2026-05-05T16:30:00Z
260,24,7,156,7,30,55,294,2026-04-06,2026-05-05T16:30:00Z
261,24,14,173,10,41,55,317,2026-04-07,2026-05-05T16:30:00Z
262,24,21,190,13,52,55,340,2026-04-08,2026-05-05T16:30:00Z
263,24,28,207,16,63,55,363,2026-04-09,2026-05-05T16:30:00Z
264,24,5,224,19,74,55,386,2026-04-10,2026-05-05T16:30:00Z
265,25,26,475,39,157,60,175,2026-04-30,2026-05-05T16:30:00Z
266,25,3,102,42,168,61,198,2026-05-01,2026-05-05T16:30:00Z
267,25,10,119,45,179,62,221,2026-05-02,2026-05-05T16:30:00Z
268,25,17,136,48,190,63,244,2026-05-03,2026-05-05T16:30:00Z
269,25,24,153,6,21,64,267,2026-04-05,2026-05-05T16:30:00Z
270,25,1,170,9,32,65,290,2026-04-06,2026-05-05T16:30:00Z
271,25,8,187,12,43,66,313,2026-04-07,2026-05-05T16:30:00Z
272,25,15,204,15,54,67,336,2026-04-08,2026-05-05T16:30:00Z
273,25,22,221,18,65,68,359,2026-04-09,2026-05-05T16:30:00Z
274,25,29,238,21,76,69,382,2026-04-10,2026-05-05T16:30:00Z
275,25,6,255,24,87,70,405,2026-04-11,2026-05-05T16:30:00Z
276,26,27,116,44,170,61,194,2026-05-01,2026-05-05T16:30:00Z
277,26,4,133,47,181,62,217,2026-05-02,2026-05-05T16:30:00Z
278,26,11,150,5,12,63,240,2026-05-03,2026-05-05T16:30:00Z
279,26,18,167,8,23,64,263,2026-04-05,2026-05-05T16:30:00Z
280,26,25,184,11,34,65,286,2026-04-06,2026-05-05T16:30:00Z
281,26,2,201,14,45,66,309,2026-04-07,2026-05-05T16:30:00Z
282,26,9,218,17,56,67,332,2026-04-08,2026-05-05T16:30:00Z
283,26,16,235,20,67,68,355,2026-04-09,2026-05-05T16:30:00Z
284,26,23,252,23,78,69,378,2026-04-10,2026-05-05T16:30:00Z
285,26,30,269,26,89,70,401,2026-04-11,2026-05-05T16:30:00Z
286,26,7,286,29,100,71,424,2026-04-12,2026-05-05T16:30:00Z
287,27,28,147,4,183,62,213,2026-05-02,2026-05-05T16:30:00Z
288,27,5,164,7,14,63,236,2026-05-03,2026-05-05T16:30:00Z
289,27,12,181,10,25,64,259,2026-04-05,2026-05-05T16:30:00Z
290,27,19,198,13,36,65,282,2026-04-06,2026-05-05T16:30:00Z
291,27,26,215,16,47,66,305,2026-04-07,2026-05-05T16:30:00Z
292,27,3,232,19,58,67,328,2026-04-08,2026-05-05T16:30:00Z
293,27,10,249,22,69,68,351,2026-04-09,2026-05-05T16:30:00Z
294,27,17,266,25,80,69,374,2026-04-10,2026-05-05T16:30:00Z
295,27,24,283,28,91,70,397,2026-04-11,2026-05-05T16:30:00Z
296,27,1,300,31,102,71,420,2026-04-12,2026-05-05T16:30:00Z
297,27,8,317,34,113,72,443,2026-04-13,2026-05-05T16:30:00Z
298,28,29,178,9,16,63,232,2026-05-03,2026-05-05T16:30:00Z
299,28,6,195,12,27,64,255,2026-04-05,2026-05-05T16:30:00Z
300,28,13,212,15,38,65,278,2026-04-06,2026-05-05T16:30:00Z
301,28,20,229,18,49,66,301,2026-04-07,2026-05-05T16:30:00Z
302,28,27,246,21,60,67,324,2026-04-08,2026-05-05T16:30:00Z
303,28,4,263,24,71,68,347,2026-04-09,2026-05-05T16:30:00Z
304,28,11,280,27,82,69,370,2026-04-10,2026-05-05T16:30:00Z
305,28,18,297,30,93,70,393,2026-04-11,2026-05-05T16:30:00Z
306,28,25,314,33,104,71,416,2026-04-12,2026-05-05T16:30:00Z
307,28,2,331,36,115,72,439,2026-04-13,2026-05-05T16:30:00Z
308,28,9,348,39,126,73,462,2026-04-14,2026-05-05T16:30:00Z
309,29,30,209,14,29,64,251,2026-04-05,2026-05-05T16:30:00Z
310,29,7,226,17,40,65,274,2026-04-06,2026-05-05T16:30:00Z
311,29,14,243,20,51,66,297,2026-04-07,2026-05-05T16:30:00Z
312,29,21,260,23,62,67,320,2026-04-08,2026-05-05T16:30:00Z
313,29,28,277,26,73,68,343,2026-04-09,2026-05-05T16:30:00Z
314,29,5,294,29,84,69,366,2026-04-10,2026-05-05T16:30:00Z
315,29,12,311,32,95,70,389,2026-04-11,2026-05-05T16:30:00Z
316,29,19,328,35,106,71,412,2026-04-12,2026-05-05T16:30:00Z
317,29,26,345,38,117,72,435,2026-04-13,2026-05-05T16:30:00Z
318,29,3,362,41,128,73,458,2026-04-14,2026-05-05T16:30:00Z
319,29,10,379,44,139,74,481,2026-04-15,2026-05-05T16:30:00Z
320,30,1,240,19,42,65,270,2026-04-06,2026-05-05T16:30:00Z
321,30,8,257,22,53,66,293,2026-04-07,2026-05-05T16:30:00Z
322,30,15,274,25,64,67,316,2026-04-08,2026-05-05T16:30:00Z
323,30,22,291,28,75,68,339,2026-04-09,2026-05-05T16:30:00Z
324,30,29,308,31,86,69,362,2026-04-10,2026-05-05T16:30:00Z
325,30,6,325,34,97,70,385,2026-04-11,2026-05-05T16:30:00Z
326,30,13,342,37,108,71,408,2026-04-12,2026-05-05T16:30:00Z
327,30,20,359,40,119,72,431,2026-04-13,2026-05-05T16:30:00Z
328,30,27,376,43,130,73,454,2026-04-14,2026-05-05T16:30:00Z
329,30,4,393,46,141,74,477,2026-04-15,2026-05-05T16:30:00Z
330,30,11,410,4,152,75,500,2026-04-16,2026-05-05T16:30:00Z
331,31,2,271,24,55,66,289,2026-04-07,2026-05-05T16:30:00Z
332,31,9,288,27,66,67,312,2026-04-08,2026-05-05T16:30:00Z
333,31,16,305,30,77,68,335,2026-04-09,2026-05-05T16:30:00Z
334,31,23,322,33,88,69,358,2026-04-10,2026-05-05T16:30:00Z
335,31,30,339,36,99,70,381,2026-04-11,2026-05-05T16:30:00Z
336,31,7,356,39,110,71,404,2026-04-12,2026-05-05T16:30:00Z
337,31,14,373,42,121,72,427,2026-04-13,2026-05-05T16:30:00Z
338,31,21,390,45,132,73,450,2026-04-14,2026-05-05T16:30:00Z
339,31,28,407,48,143,74,473,2026-04-15,2026-05-05T16:30:00Z
340,31,5,424,6,154,75,496,2026-04-16,2026-05-05T16:30:00Z
341,31,12,441,9,165,76,519,2026-04-17,2026-05-05T16:30:00Z
342,32,3,302,29,68,67,308,2026-04-08,2026-05-05T16:30:00Z
343,32,10,319,32,79,68,331,2026-04-09,2026-05-05T16:30:00Z
344,32,17,336,35,90,69,354,2026-04-10,2026-05-05T16:30:00Z
345,32,24,353,38,101,70,377,2026-04-11,2026-05-05T16:30:00Z
346,32,1,370,41,112,71,400,2026-04-12,2026-05-05T16:30:00Z
347,32,8,387,44,123,72,423,2026-04-13,2026-05-05T16:30:00Z
348,32,15,404,47,134,73,446,2026-04-14,2026-05-05T16:30:00Z
349,32,22,421,5,145,74,469,2026-04-15,2026-05-05T16:30:00Z
350,32,29,438,8,156,75,492,2026-04-16,2026-05-05T16:30:00Z
351,32,6,455,11,167,76,515,2026-04-17,2026-05-05T16:30:00Z
352,32,13,472,14,178,77,538,2026-04-18,2026-05-05T16:30:00Z
353,33,4,333,34,81,68,327,2026-04-09,2026-05-05T16:30:00Z
354,33,11,350,37,92,69,350,2026-04-10,2026-05-05T16:30:00Z
355,33,18,367,40,103,70,373,2026-04-11,2026-05-05T16:30:00Z
356,33,25,384,43,114,71,396,2026-04-12,2026-05-05T16:30:00Z
357,33,2,401,46,125,72,419,2026-04-13,2026-05-05T16:30:00Z
358,33,9,418,4,136,73,442,2026-04-14,2026-05-05T16:30:00Z
359,33,16,435,7,147,74,465,2026-04-15,2026-05-05T16:30:00Z
360,33,23,452,10,158,75,488,2026-04-16,2026-05-05T16:30:00Z
361,33,30,469,13,169,76,511,2026-04-17,2026-05-05T16:30:00Z
362,33,7,96,16,180,77,534,2026-04-18,2026-05-05T16:30:00Z
363,33,14,113,19,191,78,137,2026-04-19,2026-05-05T16:30:00Z
364,34,5,18,17,94,55,346,2026-04-10,2026-05-05T16:30:00Z
365,34,12,28,27,105,55,369,2026-04-11,2026-05-05T16:30:00Z
