post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
23,23,twitter,media_twitter_00000023,Live event planning for Marquee Classics The Last Laugh Track Premiere Window needs rights capacity before creator content releases land.,2026-05-04T23:15:00Z,87931,21913,12773,4080979,0.77,95.3,67,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
24,24,youtube,media_youtube_00000024,"Audience sentiment for Skyline Detectives Superfan Loyalty Pack is positive, but the churn cohort needs a retention trigger.",2026-05-04T22:30:00Z,88928,22344,13024,4180152,0.36,95.4,104,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
25,25,threads,media_threads_00000025,Pulse Music Group needs more capacity for EchoVerse Originals Trailer A/B Conversion Test; fan demand is moving faster than the launch plan.,2026-05-04T21:45:00Z,89925,22775,13275,4279325,0.53,95.5,141,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
26,26,instagram,media_instagram_00000026,Watch time around Forge Comics Live Premium Bundle Upsell is rising and Forge Comics Studio should push the next-best-content journey today.,2026-05-04T21:00:00Z,90922,23206,13526,4378498,0.7,95.6,178,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
27,27,tiktok,media_tiktok_00000027,Subscriber chatter says Superfan Loyalty Bonus Content Track is creating season access demand before the weekend live event operations reset.,2026-05-04T20:15:00Z,91919,23637,13777,4477671,0.87,95.7,28,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
28,28,twitter,media_twitter_00000028,Creator momentum for Civic Stream Dreamline Academy Documentary Forum Event is turning into campaign conversion and sponsor interest.,2026-05-04T19:30:00Z,92916,24068,14028,4576844,0.46,95.8,65,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
29,29,youtube,media_youtube_00000029,Retention team flagged churn risk near Champion Reel Daily Trailer A/B Conversion Test; the winback offer should go live before tonight.,2026-05-04T18:45:00Z,93913,24499,14279,4676017,0.63,95.9,102,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
30,30,threads,media_threads_00000030,ARPU lift is visible after fans saw the premium bundle for Marquee Media Network Cobalt Screens Moderation Surge Pack.,2026-05-04T18:00:00Z,94910,24930,14530,4775190,0.8,96,139,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
31,31,instagram,media_instagram_00000031,Premium bundle demand for Cloudbreak City Subscriber Save Journey is ahead of forecast and needs rights capacity.,2026-05-04T17:15:00Z,95907,25361,14781,4874363,0.39,96.1,176,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
32,32,tiktok,media_tiktok_00000032,Moderation queues around Marquee Media Network Subscriber Churn Winback Offer are climbing as the fan chat opens.,2026-05-04T16:30:00Z,96904,25792,15032,4973536,0.56,96.2,26,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
33,33,twitter,media_twitter_00000033,Sports media buyers are asking for regional_ad_demand signals before reserving Neon Rift International Subtitle Release.,2026-05-04T15:45:00Z,97901,26223,15283,5072709,0.73,96.3,63,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
34,34,youtube,media_youtube_00000034,Subscriber conversation around Mosaic Crimes Moderation Surge Pack shows a clear path from engagement to monetization.,2026-05-04T15:00:00Z,98898,26654,15534,5171882,0.9,96.4,100,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
35,35,threads,media_threads_00000035,Live event planning for Cobalt Screens Beta Realm Watch Time Personalization Test needs rights capacity before creator content releases land.,2026-05-04T14:15:00Z,99895,27085,15785,5271055,0.49,96.5,137,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
36,36,instagram,media_instagram_00000036,"Audience sentiment for Lunar Kitchen Sports Highlights Rights is positive, but the churn cohort needs a retention trigger.",2026-05-04T13:30:00Z,100892,27516,16036,5370228,0.66,96.6,174,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
37,37,tiktok,media_tiktok_00000037,Marquee Media Network needs more capacity for Sports Docuseries Season Access Bundle; fan demand is moving faster than the launch plan.,2026-05-04T12:45:00Z,101889,27947,16287,5469401,0.83,96.7,24,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
38,38,twitter,media_twitter_00000038,Watch time around WideAngle Matchday Creator Sponsored Journey is rising and StreamWave Network should push the next-best-content journey today.,2026-05-04T12:00:00Z,102886,28378,16538,5568574,0.42,96.8,61,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
39,39,youtube,media_youtube_00000039,Subscriber chatter says Echo Valley Watch Time Personalization Test is creating season access demand before the weekend live event operations reset.,2026-05-04T11:15:00Z,103883,28809,16789,5667747,0.59,96.9,98,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
40,40,threads,media_threads_00000040,Creator momentum for Global Drama House Pulse Arena Regional Rights Window is turning into campaign conversion and sponsor interest.,2026-05-04T10:30:00Z,104880,29240,17040,5766920,0.76,97,135,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
41,41,instagram,media_instagram_00000041,Retention team flagged churn risk near BrightSide Lab Premium Purchase Offer; the winback offer should go live before tonight.,2026-05-04T09:45:00Z,105877,29671,17291,5866093,0.35,97.1,172,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
42,42,tiktok,media_tiktok_00000042,ARPU lift is visible after fans saw the premium bundle for AnimeForge Anime Premiere Watch Party.,2026-05-04T09:00:00Z,106874,30102,17542,5965266,0.52,97.2,22,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
43,43,twitter,media_twitter_00000043,Premium bundle demand for Prime Pitch Premium Bundle Upsell is ahead of forecast and needs rights capacity.,2026-05-04T08:15:00Z,107871,30533,17793,6064439,0.69,97.3,59,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
44,44,youtube,media_youtube_00000044,Moderation queues around Nova Kids Network Skyline Detectives Regional Rights Window are climbing as the fan chat opens.,2026-05-04T07:30:00Z,108868,30964,18044,6163612,0.86,97.4,96,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
45,45,threads,media_threads_00000045,Sports media buyers are asking for regional_ad_demand signals before reserving EchoVerse Originals Loyalty Bonus Content Track.,2026-05-04T06:45:00Z,109865,31395,18295,6262785,0.45,97.5,133,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
46,46,instagram,media_instagram_00000046,Subscriber conversation around Forge Comics Live Season Access Expansion shows a clear path from engagement to monetization.,2026-05-04T06:00:00Z,110862,31826,18546,6361958,0.62,97.6,170,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
47,47,tiktok,media_tiktok_00000047,Live event planning for KDrama Hub K-Drama Season Release Campaign needs rights capacity before creator content releases land.,2026-05-04T05:15:00Z,111859,32257,18797,6461131,0.79,97.7,20,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
48,48,twitter,media_twitter_00000048,"Audience sentiment for Dreamline Academy Subscriber Save Journey is positive, but the churn cohort needs a retention trigger.",2026-05-04T04:30:00Z,112856,32688,19048,6560304,0.38,97.8,57,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
49,49,youtube,media_youtube_00000049,Champion Reel needs more capacity for Champion Reel Daily Loyalty Bonus Content Track; fan demand is moving faster than the launch plan.,2026-05-04T03:45:00Z,113853,33119,19299,6659477,0.55,97.9,94,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
50,50,threads,media_threads_00000050,Watch time around Cobalt Screens Live Event Reminder Journey is rising and WideAngle Sports should push the next-best-content journey today.,2026-05-04T03:00:00Z,114850,33550,19550,6758650,0.72,98,131,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
51,51,instagram,media_instagram_00000051,Subscriber chatter says Cloudbreak City Watch Party Kit is creating season access demand before the weekend live event operations reset.,2026-05-04T02:15:00Z,115847,33981,19801,6857823,0.89,98.1,168,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
52,52,tiktok,media_tiktok_00000052,Creator momentum for SportsCast Plus Championship Highlights Rights is turning into campaign conversion and sponsor interest.,2026-05-04T01:30:00Z,116844,34412,20052,6956996,0.48,98.2,18,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
53,53,twitter,media_twitter_00000053,Retention team flagged churn risk near Neon Rift Sports Highlights Rights; the winback offer should go live before tonight.,2026-05-04T00:45:00Z,117841,34843,20303,7056169,0.65,98.3,55,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
54,54,youtube,media_youtube_00000054,ARPU lift is visible after fans saw the premium bundle for Pulse Music Group Mosaic Crimes Live Event Reminder Journey.,2026-05-04T00:00:00Z,118838,35274,20554,7155342,0.82,98.4,92,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
55,55,threads,media_threads_00000055,Premium bundle demand for Beta Realm FAST Channel Breakout Package is ahead of forecast and needs rights capacity.,2026-05-03T23:15:00Z,119835,35705,20805,7254515,0.41,98.5,129,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
56,56,instagram,media_instagram_00000056,Moderation queues around Marquee Classics Lunar Kitchen Premiere Window are climbing as the fan chat opens.,2026-05-03T22:30:00Z,120832,36136,21056,7353688,0.58,98.6,166,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
57,57,tiktok,media_tiktok_00000057,Sports media buyers are asking for regional_ad_demand signals before reserving Family Animation Premiere.,2026-05-03T21:45:00Z,121829,36567,21307,7452861,0.75,98.7,16,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
58,58,twitter,media_twitter_00000058,Subscriber conversation around WideAngle Matchday Premium Purchase Offer shows a clear path from engagement to monetization.,2026-05-03T21:00:00Z,122826,36998,21558,7552034,0.34,98.8,53,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
59,59,youtube,media_youtube_00000059,Live event planning for Marquee Media Network Echo Valley FAST Channel Breakout Package needs rights capacity before creator content releases land.,2026-05-03T20:15:00Z,123823,37429,21809,7651207,0.51,98.9,90,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
60,60,threads,media_threads_00000060,"Audience sentiment for Pulse Arena Creator Clip Flight is positive, but the churn cohort needs a retention trigger.",2026-05-03T19:30:00Z,124820,37860,22060,7750380,0.68,99,127,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
61,61,instagram,media_instagram_00000061,Civic Stream needs more capacity for RidgeLine Trails Documentary Forum Event; fan demand is moving faster than the launch plan.,2026-04-01T21:30:00Z,125817,38291,22311,7849553,0.85,99.1,164,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
62,62,tiktok,media_tiktok_00000062,Watch time around Series Trailer Premiere Takeover is rising and Marquee Media Network should push the next-best-content journey today.,2026-04-01T08:30:00Z,126814,38722,22562,7948726,0.44,99.2,14,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
63,63,twitter,media_twitter_00000063,Subscriber chatter says Prime Pitch Season Access Expansion is creating season access demand before the weekend live event operations reset.,2026-03-31T19:30:00Z,127811,39153,22813,8047899,0.61,99.3,51,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
64,64,youtube,media_youtube_00000064,Creator momentum for Cobalt Screens Skyline Detectives Creator Clip Flight is turning into campaign conversion and sponsor interest.,2026-03-31T06:30:00Z,128808,39584,23064,8147072,0.78,99.4,88,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
65,65,threads,media_threads_00000065,Retention team flagged churn risk near Helix League Kids Safety Chat Coverage; the winback offer should go live before tonight.,2026-03-30T17:30:00Z,129805,40015,23315,8246245,0.37,99.5,125,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
66,66,instagram,media_instagram_00000066,ARPU lift is visible after fans saw the premium bundle for Evergreen Streaming Sonic City Sessions International Subtitle Release.,2026-03-30T04:30:00Z,130802,40446,23566,8345418,0.54,99.6,162,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
67,67,tiktok,media_tiktok_00000067,Premium bundle demand for Festival Social Amplification is ahead of forecast and needs rights capacity.,2026-03-29T15:30:00Z,131799,40877,23817,8444591,0.71,99.7,12,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
68,68,twitter,media_twitter_00000068,Moderation queues around Horizon Kids Network Dreamline Academy Watch Party Kit are climbing as the fan chat opens.,2026-03-29T02:30:00Z,132796,41308,24068,8543764,0.88,99.8,49,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
69,69,youtube,media_youtube_00000069,Sports media buyers are asking for regional_ad_demand signals before reserving BrightSide Lab Kids Safety Chat Coverage.,2026-03-28T13:30:00Z,133793,41739,24319,8642937,0.47,99.9,86,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
70,70,threads,media_threads_00000070,Subscriber conversation around Nova Kids Journey Superfan Loyalty Pack shows a clear path from engagement to monetization.,2026-03-28T00:30:00Z,134790,42170,24570,8742110,0.64,93,123,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
71,71,instagram,media_instagram_00000071,Live event planning for StreamWave Network Signal Run Creator Sponsored Journey needs rights capacity before creator content releases land.,2026-03-27T11:30:00Z,135787,42601,24821,8841283,0.81,93.1,160,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
72,72,tiktok,media_tiktok_00000072,"Audience sentiment for Concert Livestream Ticket is positive, but the churn cohort needs a retention trigger.",2026-03-26T22:30:00Z,136784,43032,25072,8940456,0.4,93.2,10,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
73,73,twitter,media_twitter_00000073,SoundStage Live needs more capacity for Neon Rift Premiere Window; fan demand is moving faster than the launch plan.,2026-03-26T09:30:00Z,137781,43463,25323,9039629,0.57,93.3,47,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
74,74,youtube,media_youtube_00000074,Watch time around Forge Comics Live Superfan Loyalty Pack is rising and OrbitPlay Studios should push the next-best-content journey today.,2026-03-25T20:30:00Z,138778,43894,25574,9138802,0.74,93.4,84,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
75,75,threads,media_threads_00000075,Subscriber chatter says Ocean Crown Trailer A/B Conversion Test is creating season access demand before the weekend live event operations reset.,2026-03-25T07:30:00Z,139775,44325,25825,9237975,0.91,93.5,121,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
76,76,instagram,media_instagram_00000076,Creator momentum for Lantana Media Final Whistle Live Premium Bundle Upsell is turning into campaign conversion and sponsor interest.,2026-03-24T18:30:00Z,140772,44756,26076,9337148,0.5,93.6,158,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
77,77,tiktok,media_tiktok_00000077,Retention team flagged churn risk near Trailer Remix Creator Challenge; the winback offer should go live before tonight.,2026-03-24T05:30:00Z,141769,45187,26327,9436321,0.67,93.7,8,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
78,78,twitter,media_twitter_00000078,ARPU lift is visible after fans saw the premium bundle for LatinStream Localized Finale Clip Pack.,2026-03-23T16:30:00Z,142766,45618,26578,9535494,0.84,93.8,45,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
79,79,youtube,media_youtube_00000079,Premium bundle demand for Cloudbreak City Trailer A/B Conversion Test is ahead of forecast and needs rights capacity.,2026-03-23T03:30:00Z,143763,46049,26829,9634667,0.43,93.9,82,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
80,80,threads,media_threads_00000080,Moderation queues around Northstar Sports Media Cyber Harbor Moderation Surge Pack are climbing as the fan chat opens.,2026-03-22T14:30:00Z,144760,46480,27080,9733840,0.6,94,119,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
81,81,instagram,media_instagram_00000081,Sports media buyers are asking for regional_ad_demand signals before reserving RidgeLine Trails Subscriber Save Journey.,2026-03-22T01:30:00Z,145757,46911,27331,9833013,0.77,94.1,156,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
82,82,tiktok,media_tiktok_00000082,Subscriber conversation around Series Finale Push Notification shows a clear path from engagement to monetization.,2026-03-21T12:30:00Z,146754,47342,27582,9932186,0.36,94.2,6,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
83,83,twitter,media_twitter_00000083,Live event planning for KDrama Hub International Fandom Watch Party needs rights capacity before creator content releases land.,2026-03-20T23:30:00Z,147751,47773,27833,10031359,0.53,94.3,43,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
84,84,youtube,media_youtube_00000084,"Audience sentiment for Lunar Kitchen Moderation Surge Pack is positive, but the churn cohort needs a retention trigger.",2026-03-20T10:30:00Z,148748,48204,28084,10130532,0.7,94.4,80,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
85,85,threads,media_threads_00000085,Aurora Studios needs more capacity for Helix League Watch Time Personalization Test; fan demand is moving faster than the launch plan.,2026-03-19T21:30:00Z,149745,48635,28335,10229705,0.87,94.5,117,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
86,86,instagram,media_instagram_00000086,Watch time around Sonic City Sessions Sports Highlights Rights is rising and IndieFrame should push the next-best-content journey today.,2026-03-19T08:30:00Z,150742,49066,28586,10328878,0.46,94.6,154,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
87,87,tiktok,media_tiktok_00000087,Subscriber chatter says Binge Night Featured Carousel is creating season access demand before the weekend live event operations reset.,2026-03-18T19:30:00Z,151739,49497,28837,10428051,0.63,94.7,4,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
88,88,twitter,media_twitter_00000088,Creator momentum for SportsCast Plus Regional Sports Rights Flash Sale is turning into campaign conversion and sponsor interest.,2026-03-18T06:30:00Z,152736,49928,29088,10527224,0.8,94.8,41,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
89,89,youtube,media_youtube_00000089,Retention team flagged churn risk near BrightSide Lab Watch Time Personalization Test; the winback offer should go live before tonight.,2026-03-17T17:30:00Z,153733,50359,29339,10626397,0.39,94.9,78,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
90,90,threads,media_threads_00000090,ARPU lift is visible after fans saw the premium bundle for Oceanic Anime Nova Kids Journey Regional Rights Window.,2026-03-17T04:30:00Z,154730,50790,29590,10725570,0.56,95,115,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
91,91,instagram,media_instagram_00000091,Premium bundle demand for Signal Run Premium Purchase Offer is ahead of forecast and needs rights capacity.,2026-03-16T15:30:00Z,155727,51221,29841,10824743,0.73,95.1,152,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
92,92,tiktok,media_tiktok_00000092,Moderation queues around Aurora Studios Behind-the-Scenes Creator Clip Pack are climbing as the fan chat opens.,2026-03-16T02:30:00Z,156724,51652,30092,10923916,0.9,95.2,2,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
93,93,twitter,media_twitter_00000093,Sports media buyers are asking for regional_ad_demand signals before reserving Superfan Loyalty Encore Pack.,2026-03-15T13:30:00Z,157721,52083,30343,11023089,0.49,95.3,39,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
94,94,youtube,media_youtube_00000094,Subscriber conversation around Forge Comics Live Regional Rights Window shows a clear path from engagement to monetization.,2026-03-15T00:30:00Z,158718,52514,30594,11122262,0.66,95.4,76,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
95,95,threads,media_threads_00000095,Live event planning for Luma FAST Ocean Crown Loyalty Bonus Content Track needs rights capacity before creator content releases land.,2026-03-14T11:30:00Z,13455,4655,1985,379445,0.83,89.5,113,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
96,96,instagram,media_instagram_00000096,"Audience sentiment for Final Whistle Live Season Access Expansion is positive, but the churn cohort needs a retention trigger.",2026-03-13T22:30:00Z,13844,4804,2068,398176,0.42,89.6,150,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
97,97,tiktok,media_tiktok_00000097,Cobalt Screens needs more capacity for Rocket Stream Creator Clip Flight; fan demand is moving faster than the launch plan.,2026-03-13T09:30:00Z,14233,4953,2151,416907,0.59,89.7,187,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
98,98,twitter,media_twitter_00000098,Watch time around Dynamic Trailer A/B Test is rising and CinePulse Pictures should push the next-best-content journey today.,2026-03-12T20:30:00Z,14622,5102,2234,435638,0.76,89.8,37,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
99,99,youtube,media_youtube_00000099,Subscriber chatter says Cloudbreak City Loyalty Bonus Content Track is creating season access demand before the weekend live event operations reset.,2026-03-12T07:30:00Z,15011,5251,2317,454369,0.35,89.9,74,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
100,100,threads,media_threads_00000100,Creator momentum for KDrama Hub Cyber Harbor Live Event Reminder Journey is turning into campaign conversion and sponsor interest.,2026-03-11T18:30:00Z,15400,5400,2400,473100,0.52,90,111,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
