influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
70,@team_signal_04,Team Signal 04,threads,93758,0.0417,87.56,Outdoor Gear,Austin,Texas,US,0,2026-04-13T09:16:47Z
71,@creator_signal_04,Creator Signal 04,instagram,875656,0.0217,88.48,Camping,Nashville,Tennessee,US,1,2026-04-13T09:16:47Z
72,@price_signal_04,Price Signal 04,tiktok,7898,0.085,87.16,Cycling,Portland,Oregon,US,0,2026-04-13T09:16:47Z
73,@pos_signal_04,Pos Signal 04,twitter,2234,0.0385,67.44,Fitness Devices,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
74,@inventory_signal_04,Inventory Signal 04,youtube,97139,0.0454,88.16,Activewear,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
75,@returns_signal_04,Returns Signal 04,threads,14434057,0.0154,97.91,Team Sports,Dallas,Texas,US,1,2026-04-13T09:16:47Z
76,@pickup_signal_04,Pickup Signal 04,instagram,67907,0.036,76.32,Creator Trends,San Diego,California,US,0,2026-04-13T09:16:47Z
77,@catalog_signal_04,Catalog Signal 04,tiktok,6207,0.0675,75.57,Competitive Pricing,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
78,@safety_signal_04,Safety Signal 04,twitter,8857,0.0692,86.97,POS Transactions,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
79,@forecast_signal_04,Forecast Signal 04,youtube,10699,0.0673,86.5,Inventory Planning,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
80,@loyalty_signal_04,Loyalty Signal 04,threads,98266,0.0366,80.17,Returns Audit,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
81,@trail_signal_05,Trail Signal 05,instagram,9487,0.0717,89.28,Store Pickup,New York,New York,US,0,2026-04-13T09:16:47Z
82,@run_signal_05,Run Signal 05,tiktok,6852,0.0604,75.38,Product Catalog,Los Angeles,California,US,0,2026-04-13T09:16:47Z
83,@hike_signal_05,Hike Signal 05,twitter,4650,0.0497,70.27,Product Safety,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
84,@camp_signal_05,Camp Signal 05,youtube,15251,0.0782,86.63,Demand Forecasting,Houston,Texas,US,0,2026-04-13T09:16:47Z
85,@bike_signal_05,Bike Signal 05,threads,2854,0.0862,84.05,Customer Propensity,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
86,@fitness_signal_05,Fitness Signal 05,instagram,3956,0.077,88.11,Trail Running,San Francisco,California,US,0,2026-04-13T09:16:47Z
87,@wearable_signal_05,Wearable Signal 05,tiktok,156670,0.0329,79.11,Outdoor Gear,Miami,Florida,US,0,2026-04-13T09:16:47Z
88,@outdoor_signal_05,Outdoor Signal 05,twitter,2163,0.111,95.1,Camping,Seattle,Washington,US,0,2026-04-13T09:16:47Z
89,@activewear_signal_05,Activewear Signal 05,youtube,85246,0.04,72.35,Cycling,Denver,Colorado,US,0,2026-04-13T09:16:47Z
90,@team_signal_05,Team Signal 05,threads,92349,0.0389,73.85,Fitness Devices,Austin,Texas,US,0,2026-04-13T09:16:47Z
91,@creator_signal_05,Creator Signal 05,instagram,5177,0.0869,95.89,Activewear,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
92,@price_signal_05,Price Signal 05,tiktok,9852,0.1129,97.49,Team Sports,Portland,Oregon,US,0,2026-04-13T09:16:47Z
93,@pos_signal_05,Pos Signal 05,twitter,1417,0.0506,70.96,Creator Trends,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
94,@inventory_signal_05,Inventory Signal 05,youtube,5299,0.0875,88.81,Competitive Pricing,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
95,@returns_signal_05,Returns Signal 05,threads,65292,0.0687,93.5,POS Transactions,Dallas,Texas,US,0,2026-04-13T09:16:47Z
101,@pickup_signal_05,Pickup Signal 05,instagram,73658,0.0517,83.61,Inventory Planning,San Diego,California,US,0,2026-04-13T09:16:47Z
102,@catalog_signal_05,Catalog Signal 05,tiktok,4916,0.1162,100,Returns Audit,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
103,@safety_signal_05,Safety Signal 05,twitter,60145,0.0495,82.6,Store Pickup,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
104,@forecast_signal_05,Forecast Signal 05,youtube,32849,0.073,86.31,Product Catalog,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
105,@loyalty_signal_05,Loyalty Signal 05,threads,2363,0.1179,100,Product Safety,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
106,@trail_signal_06,Trail Signal 06,instagram,245920,0.0367,84.7,Demand Forecasting,New York,New York,US,0,2026-04-13T09:16:47Z
107,@run_signal_06,Run Signal 06,tiktok,9762,0.0823,88.13,Customer Propensity,Los Angeles,California,US,0,2026-04-13T09:16:47Z
108,@hike_signal_06,Hike Signal 06,twitter,4217,0.0485,73.21,Trail Running,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
109,@camp_signal_06,Camp Signal 06,youtube,4704,0.1195,100,Outdoor Gear,Houston,Texas,US,0,2026-04-13T09:16:47Z
110,@bike_signal_06,Bike Signal 06,threads,84601,0.0781,100,Camping,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
111,@fitness_signal_06,Fitness Signal 06,instagram,901538,0.0242,77.36,Cycling,San Francisco,California,US,1,2026-04-13T09:16:47Z
112,@wearable_signal_06,Wearable Signal 06,tiktok,1435,0.0704,81.28,Fitness Devices,Miami,Florida,US,0,2026-04-13T09:16:47Z
113,@outdoor_signal_06,Outdoor Signal 06,twitter,84089,0.0491,83.86,Activewear,Seattle,Washington,US,0,2026-04-13T09:16:47Z
114,@activewear_signal_06,Activewear Signal 06,youtube,89858,0.0749,91.43,Team Sports,Denver,Colorado,US,0,2026-04-13T09:16:47Z
115,@team_signal_06,Team Signal 06,threads,3431,0.0386,69.87,Creator Trends,Austin,Texas,US,0,2026-04-13T09:16:47Z
116,@creator_signal_06,Creator Signal 06,instagram,39057,0.0548,79.46,Competitive Pricing,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
117,@price_signal_06,Price Signal 06,tiktok,8048,0.1043,100,POS Transactions,Portland,Oregon,US,0,2026-04-13T09:16:47Z
118,@pos_signal_06,Pos Signal 06,twitter,7988,0.0688,87.07,Inventory Planning,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
119,@inventory_signal_06,Inventory Signal 06,youtube,6754,0.1129,100,Returns Audit,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
120,@returns_signal_06,Returns Signal 06,threads,250289,0.0333,76.21,Store Pickup,Dallas,Texas,US,0,2026-04-13T09:16:47Z
121,@pickup_signal_06,Pickup Signal 06,instagram,865261,0.0167,71.72,Product Catalog,San Diego,California,US,1,2026-04-13T09:16:47Z
122,@catalog_signal_06,Catalog Signal 06,tiktok,84982,0.0477,87.31,Product Safety,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
123,@safety_signal_06,Safety Signal 06,twitter,68341,0.0603,91.51,Demand Forecasting,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
124,@forecast_signal_06,Forecast Signal 06,youtube,6828,0.1104,97.28,Customer Propensity,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
125,@loyalty_signal_06,Loyalty Signal 06,threads,754246,0.0386,89.21,Trail Running,Brooklyn,New York,US,1,2026-04-13T09:16:47Z
126,@trail_signal_07,Trail Signal 07,instagram,7136,0.1019,96.51,Outdoor Gear,New York,New York,US,0,2026-04-13T09:16:47Z
127,@run_signal_07,Run Signal 07,tiktok,81812,0.0498,88.26,Camping,Los Angeles,California,US,0,2026-04-13T09:16:47Z
128,@hike_signal_07,Hike Signal 07,twitter,20073,0.0699,92.03,Cycling,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
129,@camp_signal_07,Camp Signal 07,youtube,1668,0.0368,60.28,Fitness Devices,Houston,Texas,US,0,2026-04-13T09:16:47Z
130,@bike_signal_07,Bike Signal 07,threads,47675,0.0707,93.77,Activewear,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
131,@fitness_signal_07,Fitness Signal 07,instagram,72439,0.0769,98.89,Team Sports,San Francisco,California,US,0,2026-04-13T09:16:47Z
132,@wearable_signal_07,Wearable Signal 07,tiktok,51330,0.0312,66.31,Creator Trends,Miami,Florida,US,0,2026-04-13T09:16:47Z
133,@outdoor_signal_07,Outdoor Signal 07,twitter,43850,0.03,70.4,Competitive Pricing,Seattle,Washington,US,0,2026-04-13T09:16:47Z
134,@activewear_signal_07,Activewear Signal 07,youtube,64111,0.0691,97.82,POS Transactions,Denver,Colorado,US,0,2026-04-13T09:16:47Z
135,@team_signal_07,Team Signal 07,threads,7956,0.039,68.87,Inventory Planning,Austin,Texas,US,0,2026-04-13T09:16:47Z
136,@creator_signal_07,Creator Signal 07,instagram,111378,0.03,75.48,Returns Audit,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
137,@price_signal_07,Price Signal 07,tiktok,8309,0.0685,82.94,Store Pickup,Portland,Oregon,US,0,2026-04-13T09:16:47Z
138,@pos_signal_07,Pos Signal 07,twitter,2495,0.1025,92.12,Product Catalog,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
139,@inventory_signal_07,Inventory Signal 07,youtube,810707,0.0235,79.77,Product Safety,Atlanta,Georgia,US,1,2026-04-13T09:16:47Z
140,@returns_signal_07,Returns Signal 07,threads,9857127,0.015,93.11,Demand Forecasting,Dallas,Texas,US,1,2026-04-13T09:16:47Z
141,@pickup_signal_07,Pickup Signal 07,instagram,520064,0.0163,72.9,Customer Propensity,San Diego,California,US,1,2026-04-13T09:16:47Z
142,@catalog_signal_07,Catalog Signal 07,tiktok,9643,0.0843,90.43,Trail Running,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
143,@safety_signal_07,Safety Signal 07,twitter,82395,0.0614,88.18,Outdoor Gear,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
144,@forecast_signal_07,Forecast Signal 07,youtube,4665,0.0526,63.96,Camping,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
145,@loyalty_signal_07,Loyalty Signal 07,threads,119177,0.0182,64.35,Cycling,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
146,@trail_signal_08,Trail Signal 08,instagram,5760,0.0791,92.22,Fitness Devices,New York,New York,US,0,2026-04-13T09:16:47Z
147,@run_signal_08,Run Signal 08,tiktok,1710,0.1048,92.59,Activewear,Los Angeles,California,US,0,2026-04-13T09:16:47Z
148,@hike_signal_08,Hike Signal 08,twitter,9139,0.1056,97.22,Team Sports,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
149,@camp_signal_08,Camp Signal 08,youtube,5194,0.0985,93.43,Creator Trends,Houston,Texas,US,0,2026-04-13T09:16:47Z
150,@bike_signal_08,Bike Signal 08,threads,6344,0.0359,65.31,Competitive Pricing,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
151,@fitness_signal_08,Fitness Signal 08,instagram,9563,0.1139,100,POS Transactions,San Francisco,California,US,0,2026-04-13T09:16:47Z
152,@wearable_signal_08,Wearable Signal 08,tiktok,5848,0.0401,67.96,Inventory Planning,Miami,Florida,US,0,2026-04-13T09:16:47Z
153,@outdoor_signal_08,Outdoor Signal 08,twitter,76624,0.0433,76.58,Returns Audit,Seattle,Washington,US,0,2026-04-13T09:16:47Z
154,@activewear_signal_08,Activewear Signal 08,youtube,5788,0.0739,88.28,Store Pickup,Denver,Colorado,US,0,2026-04-13T09:16:47Z
155,@team_signal_08,Team Signal 08,threads,169138,0.0333,73.68,Product Catalog,Austin,Texas,US,0,2026-04-13T09:16:47Z
156,@creator_signal_08,Creator Signal 08,instagram,2878,0.0503,60.43,Product Safety,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
157,@price_signal_08,Price Signal 08,tiktok,184973,0.0259,69.88,Demand Forecasting,Portland,Oregon,US,0,2026-04-13T09:16:47Z
158,@pos_signal_08,Pos Signal 08,twitter,1196,0.0689,73.11,Customer Propensity,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
159,@inventory_signal_08,Inventory Signal 08,youtube,706439,0.0267,81.44,Trail Running,Atlanta,Georgia,US,1,2026-04-13T09:16:47Z
160,@returns_signal_08,Returns Signal 08,threads,597559,0.0282,86.29,Outdoor Gear,Dallas,Texas,US,1,2026-04-13T09:16:47Z
161,@pickup_signal_08,Pickup Signal 08,instagram,1493,0.0405,53.19,Camping,San Diego,California,US,0,2026-04-13T09:16:47Z
162,@catalog_signal_08,Catalog Signal 08,tiktok,2285,0.0659,70.08,Cycling,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
163,@safety_signal_08,Safety Signal 08,twitter,7386557,0.0215,96.47,Fitness Devices,Detroit,Michigan,US,1,2026-04-13T09:16:47Z
164,@forecast_signal_08,Forecast Signal 08,youtube,2718,0.0373,63.59,Activewear,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
165,@loyalty_signal_08,Loyalty Signal 08,threads,5144,0.0562,69.56,Team Sports,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
166,@trail_signal_09,Trail Signal 09,instagram,89451,0.065,93.36,Creator Trends,New York,New York,US,0,2026-04-13T09:16:47Z
167,@run_signal_09,Run Signal 09,tiktok,90976,0.0703,90.35,Competitive Pricing,Los Angeles,California,US,0,2026-04-13T09:16:47Z
168,@hike_signal_09,Hike Signal 09,twitter,50566,0.0253,62.29,POS Transactions,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
169,@camp_signal_09,Camp Signal 09,youtube,3355,0.1086,92.99,Inventory Planning,Houston,Texas,US,0,2026-04-13T09:16:47Z
170,@bike_signal_09,Bike Signal 09,threads,2909,0.1166,100,Returns Audit,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
171,@fitness_signal_09,Fitness Signal 09,instagram,86899,0.0592,88.84,Store Pickup,San Francisco,California,US,0,2026-04-13T09:16:47Z
172,@wearable_signal_09,Wearable Signal 09,tiktok,28555,0.0446,78.36,Product Catalog,Miami,Florida,US,0,2026-04-13T09:16:47Z
173,@outdoor_signal_09,Outdoor Signal 09,twitter,2177,0.0878,78.61,Product Safety,Seattle,Washington,US,0,2026-04-13T09:16:47Z
174,@activewear_signal_09,Activewear Signal 09,youtube,39296,0.0647,82.71,Demand Forecasting,Denver,Colorado,US,0,2026-04-13T09:16:47Z
175,@team_signal_09,Team Signal 09,threads,32550,0.0302,72.4,Customer Propensity,Austin,Texas,US,0,2026-04-13T09:16:47Z
176,@creator_signal_09,Creator Signal 09,instagram,490373,0.0225,83.08,Trail Running,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
177,@price_signal_09,Price Signal 09,tiktok,5568,0.0873,91.63,Outdoor Gear,Portland,Oregon,US,0,2026-04-13T09:16:47Z
178,@pos_signal_09,Pos Signal 09,twitter,2494,0.0727,76.35,Camping,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
179,@inventory_signal_09,Inventory Signal 09,youtube,3105,0.0325,59.52,Cycling,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
180,@returns_signal_09,Returns Signal 09,threads,782810,0.0357,87.24,Fitness Devices,Dallas,Texas,US,1,2026-04-13T09:16:47Z
181,@pickup_signal_09,Pickup Signal 09,instagram,25754,0.0437,79.91,Activewear,San Diego,California,US,0,2026-04-13T09:16:47Z
182,@catalog_signal_09,Catalog Signal 09,tiktok,186874,0.0355,75.27,Team Sports,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
183,@safety_signal_09,Safety Signal 09,twitter,50165,0.0475,83.17,Creator Trends,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
184,@forecast_signal_09,Forecast Signal 09,youtube,71195,0.0661,89.66,Competitive Pricing,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
185,@loyalty_signal_09,Loyalty Signal 09,threads,4367,0.0712,85.72,POS Transactions,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
186,@trail_signal_10,Trail Signal 10,instagram,2460,0.1092,88.69,Inventory Planning,New York,New York,US,0,2026-04-13T09:16:47Z
187,@run_signal_10,Run Signal 10,tiktok,52375,0.0679,91.33,Returns Audit,Los Angeles,California,US,0,2026-04-13T09:16:47Z
188,@hike_signal_10,Hike Signal 10,twitter,83252,0.0656,90.18,Store Pickup,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
189,@camp_signal_10,Camp Signal 10,youtube,81932,0.0633,90.81,Product Catalog,Houston,Texas,US,0,2026-04-13T09:16:47Z
190,@bike_signal_10,Bike Signal 10,threads,444724,0.0255,81.11,Product Safety,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
191,@fitness_signal_10,Fitness Signal 10,instagram,2303,0.1172,96.19,Demand Forecasting,San Francisco,California,US,0,2026-04-13T09:16:47Z
192,@wearable_signal_10,Wearable Signal 10,tiktok,137541,0.0217,71.21,Customer Propensity,Miami,Florida,US,0,2026-04-13T09:16:47Z
193,@outdoor_signal_10,Outdoor Signal 10,twitter,59271,0.0508,79.48,Trail Running,Seattle,Washington,US,0,2026-04-13T09:16:47Z
194,@activewear_signal_10,Activewear Signal 10,youtube,5739,0.0809,93.27,Outdoor Gear,Denver,Colorado,US,0,2026-04-13T09:16:47Z
195,@team_signal_10,Team Signal 10,threads,27744,0.0651,82.34,Camping,Austin,Texas,US,0,2026-04-13T09:16:47Z
201,@creator_signal_10,Creator Signal 10,instagram,79290,0.0799,100,Cycling,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
202,@price_signal_10,Price Signal 10,tiktok,4215,0.0505,66.83,Fitness Devices,Portland,Oregon,US,0,2026-04-13T09:16:47Z
203,@pos_signal_10,Pos Signal 10,twitter,7488,0.0427,65.99,Activewear,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
