inventory_id,product_id,center_id,quantity_on_hand,quantity_reserved,quantity_incoming,reorder_point,reorder_qty,last_restock_date,updated_at
38,7,2,171,16,18,119,129,2026-05-04,2026-05-05T16:30:00Z
39,7,3,77,9,65,46,111,2026-04-15,2026-05-05T16:30:00Z
40,7,4,112,39,14,53,107,2026-04-14,2026-05-05T16:30:00Z
41,7,5,95,29,56,97,110,2026-04-16,2026-05-05T16:30:00Z
42,7,6,82,15,64,80,163,2026-04-20,2026-05-05T16:30:00Z
43,8,1,35,8,1,37,166,2026-04-20,2026-05-05T16:30:00Z
44,8,2,34,5,50,42,175,2026-05-03,2026-05-05T16:30:00Z
45,8,3,77,0,13,73,143,2026-04-21,2026-05-05T16:30:00Z
46,8,4,43,28,19,91,176,2026-04-14,2026-05-05T16:30:00Z
47,8,5,94,8,54,109,111,2026-05-02,2026-05-05T16:30:00Z
48,8,6,67,17,16,56,123,2026-04-15,2026-05-05T16:30:00Z
49,9,1,121,4,70,106,89,2026-04-17,2026-05-05T16:30:00Z
50,9,2,22,2,64,57,155,2026-04-14,2026-05-05T16:30:00Z
51,9,3,59,0,70,83,108,2026-04-15,2026-05-05T16:30:00Z
52,9,4,30,4,81,55,166,2026-04-16,2026-05-05T16:30:00Z
53,9,5,45,35,57,75,92,2026-04-28,2026-05-05T16:30:00Z
54,9,6,34,12,59,72,139,2026-05-04,2026-05-05T16:30:00Z
55,10,1,110,37,15,83,105,2026-04-19,2026-05-05T16:30:00Z
56,10,2,30,13,20,68,141,2026-05-04,2026-05-05T16:30:00Z
57,10,3,115,21,49,87,145,2026-04-23,2026-05-05T16:30:00Z
58,10,4,103,12,69,78,107,2026-04-14,2026-05-05T16:30:00Z
59,10,5,93,30,62,60,132,2026-04-26,2026-05-05T16:30:00Z
60,10,6,39,20,28,51,98,2026-04-19,2026-05-05T16:30:00Z
61,11,1,89,39,41,61,103,2026-04-14,2026-05-05T16:30:00Z
62,11,2,19,18,73,34,74,2026-04-16,2026-05-05T16:30:00Z
63,11,3,106,22,27,93,142,2026-04-14,2026-05-05T16:30:00Z
64,11,4,50,22,60,107,80,2026-04-19,2026-05-05T16:30:00Z
65,11,5,11,0,25,32,94,2026-04-29,2026-05-05T16:30:00Z
66,11,6,76,25,60,67,180,2026-05-04,2026-05-05T16:30:00Z
67,12,1,17,5,44,37,133,2026-05-02,2026-05-05T16:30:00Z
68,12,2,40,17,82,40,71,2026-04-19,2026-05-05T16:30:00Z
69,12,3,102,8,77,67,74,2026-04-28,2026-05-05T16:30:00Z
70,12,4,178,17,33,116,85,2026-04-16,2026-05-05T16:30:00Z
71,12,5,96,36,46,86,180,2026-04-15,2026-05-05T16:30:00Z
72,12,6,54,31,79,109,140,2026-04-21,2026-05-05T16:30:00Z
73,13,1,163,37,80,106,103,2026-04-15,2026-05-05T16:30:00Z
74,13,2,92,20,5,92,177,2026-04-28,2026-05-05T16:30:00Z
75,13,3,89,9,5,62,88,2026-04-21,2026-05-05T16:30:00Z
76,13,4,49,33,28,93,104,2026-04-29,2026-05-05T16:30:00Z
77,13,5,20,4,76,54,131,2026-04-25,2026-05-05T16:30:00Z
78,13,6,47,11,68,37,111,2026-05-01,2026-05-05T16:30:00Z
79,14,1,82,30,72,111,85,2026-04-23,2026-05-05T16:30:00Z
80,14,2,67,27,46,32,87,2026-04-29,2026-05-05T16:30:00Z
81,14,3,195,5,80,106,164,2026-04-22,2026-05-05T16:30:00Z
82,14,4,69,12,72,59,166,2026-04-25,2026-05-05T16:30:00Z
83,14,5,172,24,2,118,60,2026-04-19,2026-05-05T16:30:00Z
84,14,6,127,20,51,107,69,2026-04-24,2026-05-05T16:30:00Z
85,15,1,57,18,54,60,83,2026-04-18,2026-05-05T16:30:00Z
86,15,2,92,6,37,89,125,2026-05-01,2026-05-05T16:30:00Z
87,15,3,29,19,9,42,180,2026-04-19,2026-05-05T16:30:00Z
88,15,4,34,23,43,35,102,2026-04-30,2026-05-05T16:30:00Z
89,15,5,21,1,66,28,168,2026-04-25,2026-05-05T16:30:00Z
90,15,6,89,4,28,102,166,2026-04-18,2026-05-05T16:30:00Z
91,16,1,187,12,5,88,142,2026-04-29,2026-05-05T16:30:00Z
92,16,2,44,22,37,104,115,2026-04-28,2026-05-05T16:30:00Z
93,16,3,175,32,33,118,66,2026-04-29,2026-05-05T16:30:00Z
94,16,4,147,5,37,75,111,2026-04-16,2026-05-05T16:30:00Z
95,16,5,128,25,74,116,144,2026-04-24,2026-05-05T16:30:00Z
96,16,6,220,3,10,113,161,2026-05-02,2026-05-05T16:30:00Z
97,17,1,39,29,24,96,82,2026-05-03,2026-05-05T16:30:00Z
98,17,2,46,26,63,32,103,2026-04-25,2026-05-05T16:30:00Z
99,17,3,75,3,78,113,92,2026-04-18,2026-05-05T16:30:00Z
100,17,4,39,2,35,52,180,2026-04-29,2026-05-05T16:30:00Z
101,17,5,38,23,40,36,60,2026-04-18,2026-05-05T16:30:00Z
102,17,6,61,30,10,75,93,2026-04-29,2026-05-05T16:30:00Z
103,18,1,94,20,28,74,112,2026-04-30,2026-05-05T16:30:00Z
104,18,2,63,22,33,49,82,2026-04-15,2026-05-05T16:30:00Z
105,18,3,243,7,52,118,130,2026-04-19,2026-05-05T16:30:00Z
106,18,4,98,39,70,50,66,2026-04-29,2026-05-05T16:30:00Z
107,18,5,65,17,17,76,151,2026-04-29,2026-05-05T16:30:00Z
108,18,6,28,2,3,59,161,2026-04-28,2026-05-05T16:30:00Z
109,19,1,79,14,25,82,155,2026-04-29,2026-05-05T16:30:00Z
110,19,2,90,5,41,99,160,2026-04-17,2026-05-05T16:30:00Z
111,19,3,67,31,79,53,141,2026-04-24,2026-05-05T16:30:00Z
112,19,4,25,20,19,58,91,2026-04-26,2026-05-05T16:30:00Z
113,19,5,11,3,31,35,87,2026-05-02,2026-05-05T16:30:00Z
114,19,6,81,38,39,71,138,2026-05-02,2026-05-05T16:30:00Z
115,20,1,24,7,48,35,72,2026-04-29,2026-05-05T16:30:00Z
116,20,2,68,29,31,101,178,2026-04-30,2026-05-05T16:30:00Z
117,20,3,11,2,64,34,145,2026-04-26,2026-05-05T16:30:00Z
118,20,4,103,0,68,72,76,2026-04-28,2026-05-05T16:30:00Z
119,20,5,9,8,40,32,177,2026-04-25,2026-05-05T16:30:00Z
120,20,6,45,10,40,105,152,2026-04-20,2026-05-05T16:30:00Z
121,21,1,62,36,22,90,110,2026-04-28,2026-05-05T16:30:00Z
122,21,2,44,27,74,35,178,2026-04-22,2026-05-05T16:30:00Z
123,21,3,47,16,7,82,130,2026-04-20,2026-05-05T16:30:00Z
124,21,4,112,24,67,73,85,2026-05-03,2026-05-05T16:30:00Z
125,21,5,38,11,56,86,129,2026-04-28,2026-05-05T16:30:00Z
126,21,6,31,13,7,102,82,2026-04-24,2026-05-05T16:30:00Z
127,22,1,119,23,18,70,143,2026-04-14,2026-05-05T16:30:00Z
128,22,2,32,5,33,33,121,2026-05-01,2026-05-05T16:30:00Z
129,22,3,111,35,81,57,129,2026-04-23,2026-05-05T16:30:00Z
130,22,4,227,10,48,113,122,2026-04-14,2026-05-05T16:30:00Z
131,22,5,204,29,32,94,68,2026-04-16,2026-05-05T16:30:00Z
132,22,6,214,11,16,113,143,2026-04-18,2026-05-05T16:30:00Z
133,23,1,153,24,23,73,151,2026-05-04,2026-05-05T16:30:00Z
134,23,2,111,14,7,93,99,2026-04-18,2026-05-05T16:30:00Z
135,23,3,136,23,16,70,130,2026-04-25,2026-05-05T16:30:00Z
136,23,4,42,6,39,98,146,2026-04-15,2026-05-05T16:30:00Z
137,23,5,50,3,61,112,151,2026-04-21,2026-05-05T16:30:00Z
138,23,6,204,16,34,115,121,2026-04-25,2026-05-05T16:30:00Z
139,24,1,28,28,70,97,147,2026-04-14,2026-05-05T16:30:00Z
140,24,2,7,6,82,28,137,2026-04-15,2026-05-05T16:30:00Z
141,24,3,119,11,15,98,148,2026-04-21,2026-05-05T16:30:00Z
142,24,4,30,7,13,46,93,2026-04-20,2026-05-05T16:30:00Z
143,24,5,83,32,80,55,131,2026-05-01,2026-05-05T16:30:00Z
144,24,6,143,20,29,93,154,2026-05-02,2026-05-05T16:30:00Z
145,25,1,77,12,14,97,91,2026-04-18,2026-05-05T16:30:00Z
146,25,2,142,32,48,92,73,2026-04-24,2026-05-05T16:30:00Z
147,25,3,131,35,24,89,87,2026-04-27,2026-05-05T16:30:00Z
148,25,4,45,6,64,66,121,2026-04-26,2026-05-05T16:30:00Z
149,25,5,41,19,33,35,171,2026-05-03,2026-05-05T16:30:00Z
150,25,6,35,0,59,33,142,2026-04-19,2026-05-05T16:30:00Z
151,26,1,19,1,36,62,159,2026-04-26,2026-05-05T16:30:00Z
152,26,2,41,10,69,105,75,2026-04-27,2026-05-05T16:30:00Z
153,26,3,19,12,59,62,77,2026-04-17,2026-05-05T16:30:00Z
154,26,4,12,10,31,34,171,2026-04-21,2026-05-05T16:30:00Z
155,26,5,108,35,5,108,67,2026-04-15,2026-05-05T16:30:00Z
156,26,6,42,5,75,66,109,2026-05-04,2026-05-05T16:30:00Z
157,27,1,99,32,19,67,107,2026-04-20,2026-05-05T16:30:00Z
158,27,2,25,18,34,30,126,2026-04-18,2026-05-05T16:30:00Z
159,27,3,32,1,81,43,145,2026-04-21,2026-05-05T16:30:00Z
160,27,4,17,8,50,53,133,2026-04-15,2026-05-05T16:30:00Z
161,27,5,122,2,0,111,118,2026-04-22,2026-05-05T16:30:00Z
162,27,6,29,8,71,45,138,2026-04-19,2026-05-05T16:30:00Z
163,28,1,55,16,5,44,63,2026-04-15,2026-05-05T16:30:00Z
164,28,2,16,12,79,61,175,2026-05-01,2026-05-05T16:30:00Z
165,28,3,81,24,78,80,61,2026-04-18,2026-05-05T16:30:00Z
166,28,4,96,36,51,110,177,2026-05-01,2026-05-05T16:30:00Z
167,28,5,73,26,47,67,84,2026-04-28,2026-05-05T16:30:00Z
168,28,6,15,9,13,33,76,2026-05-03,2026-05-05T16:30:00Z
169,29,1,28,23,69,42,123,2026-04-27,2026-05-05T16:30:00Z
170,29,2,33,23,2,37,176,2026-05-02,2026-05-05T16:30:00Z
171,29,3,29,23,34,34,146,2026-04-26,2026-05-05T16:30:00Z
172,29,4,126,17,11,107,85,2026-05-04,2026-05-05T16:30:00Z
173,29,5,44,31,46,38,142,2026-05-04,2026-05-05T16:30:00Z
174,29,6,33,19,80,28,108,2026-04-15,2026-05-05T16:30:00Z
175,30,1,72,24,65,61,64,2026-04-22,2026-05-05T16:30:00Z
176,30,2,68,27,30,54,72,2026-05-01,2026-05-05T16:30:00Z
177,30,3,20,4,53,51,98,2026-04-26,2026-05-05T16:30:00Z
178,30,4,100,15,19,83,171,2026-04-30,2026-05-05T16:30:00Z
179,30,5,31,3,81,97,74,2026-05-02,2026-05-05T16:30:00Z
180,30,6,39,22,32,44,154,2026-04-18,2026-05-05T16:30:00Z
181,31,1,116,8,27,118,92,2026-04-19,2026-05-05T16:30:00Z
182,31,2,125,8,3,85,124,2026-05-04,2026-05-05T16:30:00Z
183,31,3,106,22,0,108,92,2026-05-01,2026-05-05T16:30:00Z
184,31,4,39,30,79,110,120,2026-05-02,2026-05-05T16:30:00Z
185,31,5,32,20,72,46,105,2026-04-25,2026-05-05T16:30:00Z
186,31,6,29,24,58,70,96,2026-04-22,2026-05-05T16:30:00Z
187,32,1,65,4,59,45,162,2026-04-15,2026-05-05T16:30:00Z
188,32,2,31,2,2,88,158,2026-04-14,2026-05-05T16:30:00Z
189,32,3,78,18,15,56,118,2026-04-17,2026-05-05T16:30:00Z
190,32,4,38,27,66,89,89,2026-04-18,2026-05-05T16:30:00Z
191,32,5,34,18,37,82,179,2026-04-18,2026-05-05T16:30:00Z
192,32,6,79,11,64,119,129,2026-04-30,2026-05-05T16:30:00Z
193,33,1,18,14,51,39,114,2026-04-18,2026-05-05T16:30:00Z
194,33,2,116,23,74,96,153,2026-04-23,2026-05-05T16:30:00Z
195,33,3,138,14,25,112,107,2026-04-24,2026-05-05T16:30:00Z
196,33,4,71,23,14,107,88,2026-04-26,2026-05-05T16:30:00Z
197,33,5,110,0,55,89,173,2026-05-01,2026-05-05T16:30:00Z
198,33,6,91,27,44,102,88,2026-05-01,2026-05-05T16:30:00Z
199,34,1,61,10,73,82,141,2026-04-19,2026-05-05T16:30:00Z
200,34,2,23,21,11,72,115,2026-04-23,2026-05-05T16:30:00Z
201,34,3,142,35,38,92,93,2026-04-16,2026-05-05T16:30:00Z
202,34,4,60,21,37,76,102,2026-04-30,2026-05-05T16:30:00Z
203,34,5,63,12,24,101,122,2026-05-03,2026-05-05T16:30:00Z
204,34,6,171,28,15,108,88,2026-04-19,2026-05-05T16:30:00Z
205,35,1,26,23,19,46,137,2026-04-29,2026-05-05T16:30:00Z
206,35,2,86,7,43,64,87,2026-04-21,2026-05-05T16:30:00Z
207,35,3,87,31,21,58,71,2026-04-30,2026-05-05T16:30:00Z
208,35,4,132,8,38,100,64,2026-05-04,2026-05-05T16:30:00Z
209,35,5,63,0,15,42,120,2026-04-28,2026-05-05T16:30:00Z
210,35,6,89,14,29,88,82,2026-04-29,2026-05-05T16:30:00Z
211,36,1,74,29,67,55,169,2026-05-01,2026-05-05T16:30:00Z
212,36,2,54,36,0,37,96,2026-04-23,2026-05-05T16:30:00Z
213,36,3,27,3,44,29,110,2026-04-22,2026-05-05T16:30:00Z
214,36,4,123,25,27,86,135,2026-04-24,2026-05-05T16:30:00Z
215,36,5,64,15,2,63,158,2026-04-25,2026-05-05T16:30:00Z
216,36,6,30,22,54,76,74,2026-04-30,2026-05-05T16:30:00Z
217,37,1,79,16,4,58,145,2026-05-03,2026-05-05T16:30:00Z
218,37,2,34,27,53,65,72,2026-04-28,2026-05-05T16:30:00Z
219,37,3,24,8,56,32,74,2026-04-25,2026-05-05T16:30:00Z
220,37,4,113,38,50,95,171,2026-05-03,2026-05-05T16:30:00Z
221,37,5,32,29,18,49,123,2026-04-26,2026-05-05T16:30:00Z
222,37,6,41,31,83,79,63,2026-05-02,2026-05-05T16:30:00Z
223,38,1,29,17,82,66,81,2026-04-24,2026-05-05T16:30:00Z
224,38,2,29,17,49,37,93,2026-05-01,2026-05-05T16:30:00Z
225,38,3,40,34,58,61,93,2026-04-24,2026-05-05T16:30:00Z
226,38,4,27,24,17,30,164,2026-04-17,2026-05-05T16:30:00Z
227,38,5,63,32,51,42,87,2026-04-25,2026-05-05T16:30:00Z
228,38,6,59,17,51,37,180,2026-04-28,2026-05-05T16:30:00Z
229,39,1,16,3,49,33,102,2026-05-02,2026-05-05T16:30:00Z
230,39,2,35,24,62,32,168,2026-04-23,2026-05-05T16:30:00Z
231,39,3,114,30,54,119,68,2026-04-26,2026-05-05T16:30:00Z
232,39,4,69,8,75,52,70,2026-04-20,2026-05-05T16:30:00Z
233,39,5,65,20,9,71,178,2026-05-04,2026-05-05T16:30:00Z
234,39,6,16,16,1,28,131,2026-04-15,2026-05-05T16:30:00Z
235,40,1,30,28,61,43,73,2026-05-04,2026-05-05T16:30:00Z
236,40,2,45,15,71,106,72,2026-04-27,2026-05-05T16:30:00Z
237,40,3,39,32,20,71,158,2026-04-20,2026-05-05T16:30:00Z
238,40,4,39,8,57,107,79,2026-04-23,2026-05-05T16:30:00Z
239,40,5,185,25,31,119,64,2026-04-18,2026-05-05T16:30:00Z
240,40,6,94,5,41,65,125,2026-05-01,2026-05-05T16:30:00Z
241,41,1,157,25,76,100,60,2026-04-27,2026-05-05T16:30:00Z
242,41,2,82,36,52,61,157,2026-04-19,2026-05-05T16:30:00Z
243,41,3,42,17,20,55,179,2026-04-15,2026-05-05T16:30:00Z
244,41,4,67,21,67,110,148,2026-04-29,2026-05-05T16:30:00Z
245,41,5,83,9,8,53,168,2026-05-02,2026-05-05T16:30:00Z
246,41,6,118,17,76,119,109,2026-04-19,2026-05-05T16:30:00Z
247,42,1,43,10,36,75,124,2026-05-04,2026-05-05T16:30:00Z
248,42,2,59,3,27,92,79,2026-04-20,2026-05-05T16:30:00Z
249,42,3,163,24,37,110,77,2026-04-30,2026-05-05T16:30:00Z
250,42,4,39,33,57,57,121,2026-04-21,2026-05-05T16:30:00Z
251,42,5,59,37,81,84,129,2026-04-26,2026-05-05T16:30:00Z
252,42,6,110,15,14,70,178,2026-04-23,2026-05-05T16:30:00Z
253,43,1,97,17,66,84,139,2026-05-02,2026-05-05T16:30:00Z
254,43,2,30,1,15,90,92,2026-04-16,2026-05-05T16:30:00Z
255,43,3,122,9,33,95,75,2026-04-23,2026-05-05T16:30:00Z
256,43,4,48,13,0,47,157,2026-04-21,2026-05-05T16:30:00Z
257,43,5,45,37,23,46,81,2026-04-30,2026-05-05T16:30:00Z
258,43,6,49,12,19,104,169,2026-05-04,2026-05-05T16:30:00Z
259,44,1,109,7,27,110,175,2026-04-27,2026-05-05T16:30:00Z
260,44,2,139,22,47,79,118,2026-04-15,2026-05-05T16:30:00Z
261,44,3,146,12,2,82,110,2026-04-20,2026-05-05T16:30:00Z
262,44,4,79,0,9,52,147,2026-04-14,2026-05-05T16:30:00Z
263,44,5,173,13,56,104,156,2026-04-20,2026-05-05T16:30:00Z
264,44,6,83,5,15,46,131,2026-05-04,2026-05-05T16:30:00Z
265,45,1,39,38,54,98,92,2026-04-20,2026-05-05T16:30:00Z
266,45,2,16,11,12,34,76,2026-04-16,2026-05-05T16:30:00Z
267,45,3,75,33,3,50,70,2026-04-22,2026-05-05T16:30:00Z
268,45,4,40,38,34,70,89,2026-05-02,2026-05-05T16:30:00Z
269,45,5,25,21,66,39,73,2026-04-29,2026-05-05T16:30:00Z
270,45,6,21,15,15,34,80,2026-05-04,2026-05-05T16:30:00Z
271,46,1,47,18,9,114,169,2026-05-01,2026-05-05T16:30:00Z
272,46,2,120,25,27,100,83,2026-04-29,2026-05-05T16:30:00Z
273,46,3,109,39,71,80,100,2026-04-19,2026-05-05T16:30:00Z
274,46,4,89,14,52,69,103,2026-04-25,2026-05-05T16:30:00Z
275,46,5,173,14,75,117,118,2026-04-19,2026-05-05T16:30:00Z
276,46,6,61,11,50,69,171,2026-04-21,2026-05-05T16:30:00Z
277,47,1,81,14,17,92,142,2026-05-04,2026-05-05T16:30:00Z
278,47,2,59,30,26,46,73,2026-04-17,2026-05-05T16:30:00Z
279,47,3,58,7,45,97,147,2026-04-24,2026-05-05T16:30:00Z
280,47,4,15,6,5,33,144,2026-05-01,2026-05-05T16:30:00Z
281,47,5,46,17,84,113,143,2026-04-26,2026-05-05T16:30:00Z
282,47,6,19,1,11,42,138,2026-04-26,2026-05-05T16:30:00Z
283,48,1,64,2,8,98,105,2026-04-29,2026-05-05T16:30:00Z
284,48,2,47,3,85,37,72,2026-04-20,2026-05-05T16:30:00Z
285,48,3,33,2,84,63,118,2026-04-26,2026-05-05T16:30:00Z
286,48,4,140,28,48,99,140,2026-05-04,2026-05-05T16:30:00Z
287,48,5,69,39,50,59,154,2026-04-25,2026-05-05T16:30:00Z
288,48,6,123,6,13,97,92,2026-04-20,2026-05-05T16:30:00Z
289,49,1,49,5,60,110,81,2026-05-02,2026-05-05T16:30:00Z
290,49,2,38,38,25,91,155,2026-04-29,2026-05-05T16:30:00Z
291,49,3,99,9,23,103,170,2026-05-03,2026-05-05T16:30:00Z
292,49,4,33,17,4,106,180,2026-04-20,2026-05-05T16:30:00Z
293,49,5,45,34,74,37,167,2026-04-17,2026-05-05T16:30:00Z
294,49,6,34,21,45,79,135,2026-04-15,2026-05-05T16:30:00Z
295,50,1,58,0,74,62,169,2026-04-18,2026-05-05T16:30:00Z
296,50,2,21,6,6,36,119,2026-05-03,2026-05-05T16:30:00Z
297,50,3,28,27,59,68,92,2026-04-23,2026-05-05T16:30:00Z
298,50,4,145,9,49,115,80,2026-04-15,2026-05-05T16:30:00Z
299,50,5,90,24,55,73,165,2026-04-29,2026-05-05T16:30:00Z
300,50,6,46,10,29,67,129,2026-05-04,2026-05-05T16:30:00Z
301,51,1,26,7,38,34,122,2026-04-16,2026-05-05T16:30:00Z
302,51,2,41,4,9,65,93,2026-04-19,2026-05-05T16:30:00Z
303,51,3,131,7,75,118,68,2026-05-01,2026-05-05T16:30:00Z
304,51,4,71,5,51,53,90,2026-05-04,2026-05-05T16:30:00Z
305,51,5,52,15,43,46,110,2026-04-18,2026-05-05T16:30:00Z
306,51,6,48,24,21,33,153,2026-04-30,2026-05-05T16:30:00Z
307,52,1,13,6,52,50,99,2026-05-01,2026-05-05T16:30:00Z
308,52,2,35,22,49,45,145,2026-04-14,2026-05-05T16:30:00Z
309,52,3,53,34,52,95,91,2026-04-18,2026-05-05T16:30:00Z
310,52,4,39,8,67,85,120,2026-04-16,2026-05-05T16:30:00Z
311,52,5,33,9,58,82,111,2026-04-22,2026-05-05T16:30:00Z
312,52,6,30,6,60,40,128,2026-04-20,2026-05-05T16:30:00Z
313,53,1,84,30,20,63,79,2026-04-21,2026-05-05T16:30:00Z
314,53,2,42,33,16,77,102,2026-04-23,2026-05-05T16:30:00Z
315,53,3,43,22,70,112,117,2026-04-18,2026-05-05T16:30:00Z
316,53,4,77,11,4,75,147,2026-05-03,2026-05-05T16:30:00Z
317,53,5,130,25,5,97,159,2026-04-28,2026-05-05T16:30:00Z
318,53,6,31,20,79,97,90,2026-04-19,2026-05-05T16:30:00Z
319,54,1,50,38,1,61,141,2026-04-24,2026-05-05T16:30:00Z
320,54,2,48,11,19,71,153,2026-04-19,2026-05-05T16:30:00Z
321,54,3,96,14,50,72,69,2026-04-30,2026-05-05T16:30:00Z
322,54,4,109,26,30,77,168,2026-04-23,2026-05-05T16:30:00Z
323,54,5,98,31,54,63,86,2026-04-24,2026-05-05T16:30:00Z
324,54,6,22,16,2,41,161,2026-04-19,2026-05-05T16:30:00Z
325,55,1,82,30,14,81,106,2026-05-03,2026-05-05T16:30:00Z
326,55,2,89,34,85,57,90,2026-05-01,2026-05-05T16:30:00Z
327,55,3,47,11,40,72,172,2026-04-20,2026-05-05T16:30:00Z
328,55,4,169,29,64,118,161,2026-04-29,2026-05-05T16:30:00Z
329,55,5,63,5,9,40,142,2026-04-26,2026-05-05T16:30:00Z
330,55,6,40,35,22,80,170,2026-04-24,2026-05-05T16:30:00Z
331,56,1,92,15,75,79,172,2026-04-19,2026-05-05T16:30:00Z
332,56,2,148,16,31,113,174,2026-04-20,2026-05-05T16:30:00Z
333,56,3,25,5,79,66,175,2026-04-22,2026-05-05T16:30:00Z
334,56,4,101,29,60,78,90,2026-04-21,2026-05-05T16:30:00Z
335,56,5,19,15,46,32,151,2026-04-19,2026-05-05T16:30:00Z
336,56,6,49,19,24,45,101,2026-04-26,2026-05-05T16:30:00Z
337,57,1,79,12,44,61,162,2026-04-18,2026-05-05T16:30:00Z
338,57,2,49,2,4,56,125,2026-04-27,2026-05-05T16:30:00Z
339,57,3,17,11,50,32,173,2026-05-03,2026-05-05T16:30:00Z
340,57,4,70,9,22,94,119,2026-04-28,2026-05-05T16:30:00Z
341,57,5,50,24,85,43,172,2026-04-14,2026-05-05T16:30:00Z
342,57,6,49,16,85,49,82,2026-04-24,2026-05-05T16:30:00Z
343,58,1,155,19,52,91,86,2026-05-02,2026-05-05T16:30:00Z
344,58,2,166,7,62,86,79,2026-04-17,2026-05-05T16:30:00Z
345,58,3,169,28,79,83,89,2026-04-14,2026-05-05T16:30:00Z
346,58,4,59,14,38,117,137,2026-04-18,2026-05-05T16:30:00Z
347,58,5,52,1,76,56,154,2026-04-27,2026-05-05T16:30:00Z
348,58,6,112,40,23,104,67,2026-04-23,2026-05-05T16:30:00Z
349,59,1,151,35,21,110,142,2026-04-18,2026-05-05T16:30:00Z
350,59,2,15,2,85,46,97,2026-05-02,2026-05-05T16:30:00Z
351,59,3,26,19,66,53,135,2026-04-19,2026-05-05T16:30:00Z
352,59,4,101,29,63,95,159,2026-04-26,2026-05-05T16:30:00Z
353,59,5,75,35,24,108,139,2026-04-28,2026-05-05T16:30:00Z
354,59,6,94,6,55,98,72,2026-04-17,2026-05-05T16:30:00Z
355,60,1,26,16,38,91,130,2026-04-14,2026-05-05T16:30:00Z
356,60,2,69,30,6,73,169,2026-04-19,2026-05-05T16:30:00Z
357,60,3,25,15,13,79,166,2026-04-18,2026-05-05T16:30:00Z
358,60,4,70,1,33,63,130,2026-04-18,2026-05-05T16:30:00Z
359,60,5,58,11,66,85,68,2026-04-29,2026-05-05T16:30:00Z
360,60,6,20,16,8,30,104,2026-05-01,2026-05-05T16:30:00Z
