item_id,order_id,product_id,quantity,unit_price,fulfilled_from
258,65,26,1,216,6
259,65,21,1,185,6
260,65,11,1,140,6
261,66,20,1,115,2
262,66,19,1,89,2
263,66,59,1,74,2
264,66,8,1,680,2
265,67,37,1,219,4
266,67,14,1,780,4
267,67,28,1,178,4
268,67,39,1,101,4
269,68,10,1,180,3
270,68,8,1,680,3
271,68,13,2,220,3
272,68,7,2,420,3
273,69,7,1,420,1
274,69,4,1,160,1
275,69,33,2,221,1
276,69,17,1,145,1
277,70,16,1,240,1
278,70,8,1,680,1
279,70,48,1,196,1
280,70,38,1,186,1
281,71,45,1,122,2
282,71,39,2,101,2
283,71,5,2,340,2
284,71,50,1,143,2
285,72,6,1,275,4
286,72,55,1,326,4
287,72,21,1,185,4
288,72,19,2,89,4
289,73,5,1,340,4
290,73,50,1,143,4
291,73,39,2,101,4
292,73,36,1,378,4
293,74,37,1,219,3
294,74,22,1,170,3
295,74,57,1,274,3
296,74,43,2,140,3
297,75,2,1,210,2
298,75,31,1,219,2
299,75,46,1,147,2
300,75,28,1,178,2
301,76,13,1,220,3
302,76,7,1,420,3
303,76,29,1,147,3
304,76,59,1,74,3
305,77,54,1,201,2
306,77,40,1,249,2
307,77,41,1,215,2
308,77,46,1,147,2
309,78,55,1,326,1
310,78,47,1,278,1
311,78,24,1,190,1
312,78,13,1,220,1
313,79,26,1,216,4
314,79,56,1,391,4
315,79,17,1,145,4
316,79,15,1,195,4
317,80,35,2,348,3
318,80,34,1,186,3
319,80,45,1,122,3
320,80,27,1,281,3
321,81,51,1,230,4
322,81,17,1,145,4
323,81,10,1,180,4
324,81,56,1,391,4
325,82,41,1,215,1
326,82,52,1,226,1
327,82,37,1,219,1
328,82,32,1,219,1
329,83,51,1,230,6
330,83,12,1,260,6
331,83,8,1,680,6
332,83,13,1,220,6
333,84,50,1,143,6
334,84,37,1,219,6
335,84,46,1,147,6
336,84,40,1,249,6
337,85,10,1,180,1
338,85,4,2,160,1
339,85,36,1,378,1
340,85,34,1,186,1
341,86,4,1,160,2
342,86,21,1,185,2
343,86,53,1,210,2
344,86,26,1,216,2
345,87,11,1,140,5
346,87,50,1,143,5
347,87,27,1,281,5
348,87,52,1,226,5
349,88,45,1,122,4
350,88,57,1,274,4
351,88,35,1,348,4
352,88,9,1,520,4
353,89,54,1,201,3
354,89,46,1,147,3
355,89,23,1,145,3
356,89,49,2,103,3
357,90,21,1,185,3
358,90,52,1,226,3
359,90,27,1,281,3
360,90,10,1,180,3
361,91,53,1,210,1
362,91,25,1,106,1
363,91,4,1,160,1
364,91,33,1,221,1
365,92,59,1,74,5
366,92,42,1,113,5
367,92,2,1,210,5
368,92,21,1,185,5
369,93,2,1,210,4
370,93,48,2,196,4
371,93,20,1,115,4
372,93,53,1,210,4
373,94,30,1,173,4
374,94,25,1,106,4
375,94,55,1,326,4
376,94,36,1,378,4
377,95,60,1,287,1
378,95,12,1,260,1
379,95,53,1,210,1
380,95,46,1,147,1
381,96,33,1,221,1
382,96,31,1,219,1
383,96,45,2,122,1
384,96,46,1,147,1
385,97,34,1,186,5
386,97,42,2,113,5
387,97,5,1,340,5
388,97,43,1,140,5
389,98,10,1,180,1
390,98,20,1,115,1
391,98,11,1,140,1
392,98,40,1,249,1
393,99,35,1,348,5
394,99,26,1,216,5
395,99,19,1,89,5
396,99,59,1,74,5
397,100,2,1,210,1
398,100,8,1,680,1
399,100,13,1,220,1
400,100,60,1,287,1
401,101,9,1,520,4
402,101,40,1,249,4
403,101,43,1,140,4
404,101,52,1,226,4
405,102,35,1,348,4
406,102,48,1,196,4
407,102,22,1,170,4
408,102,51,2,230,4
409,103,32,1,219,4
410,103,48,1,196,4
411,103,34,1,186,4
412,103,30,1,173,4
413,104,43,1,140,3
414,104,39,1,101,3
415,104,21,1,185,3
416,104,11,1,140,3
417,105,45,1,122,6
418,105,3,1,95,6
419,105,33,1,221,6
420,105,12,1,260,6
421,106,56,1,391,3
422,106,49,1,103,3
423,106,11,1,140,3
424,106,29,1,147,3
425,107,21,1,185,4
426,107,57,1,274,4
427,107,28,1,178,4
428,107,13,1,220,4
429,108,32,1,219,2
430,108,50,2,143,2
431,108,2,1,210,2
432,108,20,1,115,2
433,109,36,1,378,2
434,109,46,1,147,2
435,109,19,1,89,2
436,109,8,1,680,2
437,110,44,1,305,5
438,110,50,1,143,5
439,110,4,1,160,5
440,110,35,1,348,5
441,111,24,1,190,5
442,111,49,1,103,5
443,111,12,1,260,5
444,111,42,1,113,5
445,112,20,1,115,4
446,112,17,1,145,4
447,112,34,1,186,4
448,112,19,1,89,4
449,113,39,1,101,6
450,113,12,1,260,6
451,113,21,1,185,6
452,113,33,1,221,6
453,114,56,1,391,5
454,114,60,1,287,5
455,114,24,1,190,5
456,114,59,1,74,5
457,115,47,1,278,1
458,115,56,1,391,1
459,115,12,1,260,1
460,115,4,1,160,1
461,116,5,1,340,6
462,116,4,1,160,6
463,116,31,1,219,6
464,116,51,1,230,6
465,117,4,1,160,3
466,117,59,1,74,3
467,117,21,1,185,3
468,117,55,1,326,3
469,118,2,1,210,4
470,118,36,1,378,4
471,118,48,1,196,4
472,118,25,1,106,4
473,119,47,1,278,2
474,119,17,2,145,2
475,119,60,1,287,2
476,119,29,2,147,2
477,120,60,1,287,5
478,120,20,1,115,5
479,120,50,1,143,5
480,120,30,2,173,5
481,121,45,1,122,6
482,121,37,1,219,6
483,121,48,1,196,6
484,121,32,1,219,6
485,122,28,1,178,1
486,122,5,1,340,1
487,122,48,1,196,1
488,122,27,1,281,1
489,123,39,1,101,1
490,123,19,1,89,1
491,123,34,1,186,1
492,123,15,1,195,1
493,124,25,1,106,2
494,124,12,1,260,2
495,124,50,1,143,2
496,124,13,1,220,2
497,125,39,1,101,5
498,125,10,1,180,5
499,125,31,1,219,5
500,125,35,2,348,5
501,126,6,1,275,1
502,126,57,1,274,1
503,126,47,1,278,1
504,126,34,1,186,1
505,127,10,1,180,1
506,127,40,1,249,1
507,127,55,1,326,1
508,127,52,2,226,1
509,128,55,1,326,4
510,128,17,1,145,4
511,128,19,1,89,4
512,128,11,1,140,4
513,129,40,1,249,6
514,129,13,1,220,6
515,129,41,2,215,6
516,129,58,1,120,6
517,130,59,1,74,1
518,130,16,1,240,1
519,130,57,1,274,1
520,130,47,1,278,1
521,131,15,2,195,5
522,131,60,1,287,5
523,131,54,1,201,5
524,131,2,2,210,5
525,132,43,1,140,2
526,132,54,1,201,2
527,132,40,1,249,2
528,132,25,1,106,2
529,133,26,1,216,3
530,133,51,1,230,3
531,133,39,1,101,3
532,133,57,1,274,3
533,134,43,2,140,4
534,134,34,1,186,4
535,134,41,1,215,4
536,134,28,1,178,4
537,135,16,1,240,6
538,135,8,1,680,6
539,135,15,1,195,6
540,135,33,1,221,6
541,136,21,1,185,4
542,136,55,1,326,4
543,136,59,1,74,4
544,136,56,1,391,4
545,137,33,2,221,1
546,137,22,1,170,1
547,137,50,1,143,1
548,137,57,1,274,1
549,138,56,2,391,2
550,138,46,1,147,2
551,138,36,1,378,2
552,138,19,1,89,2
553,139,2,1,210,4
554,139,43,1,140,4
555,139,56,1,391,4
556,139,37,1,219,4
557,140,43,1,140,1
558,140,52,1,226,1
559,140,56,2,391,1
560,140,15,1,195,1
561,141,53,1,210,1
562,141,25,1,106,1
563,141,46,1,147,1
564,141,35,1,348,1
565,142,2,2,210,4
566,142,40,1,249,4
567,142,52,1,226,4
568,142,38,1,186,4
569,143,29,2,147,4
570,143,17,1,145,4
571,143,34,1,186,4
572,143,6,1,275,4
573,144,8,1,680,3
574,144,33,1,221,3
575,144,40,2,249,3
576,144,15,1,195,3
577,145,50,1,143,5
578,145,52,1,226,5
579,145,15,1,195,5
580,145,1,1,125,5
581,146,30,1,173,1
582,146,28,1,178,1
583,146,11,1,140,1
584,146,4,2,160,1
585,147,38,1,186,4
586,147,57,2,274,4
587,147,15,1,195,4
588,147,21,1,185,4
589,148,38,1,186,1
590,148,19,1,89,1
591,148,4,1,160,1
592,148,1,1,125,1
593,149,9,1,520,4
594,149,46,1,147,4
595,149,60,1,287,4
596,149,28,2,178,4
597,150,54,1,201,3
598,150,10,1,180,3
599,150,48,1,196,3
600,150,13,2,220,3
601,151,47,1,278,6
602,151,35,1,348,6
603,151,43,1,140,6
604,151,40,1,249,6
605,152,47,2,278,6
606,152,34,1,186,6
607,152,33,1,221,6
608,152,32,1,219,6
609,153,56,1,391,2
610,153,51,2,230,2
611,153,59,1,74,2
612,153,17,1,145,2
613,154,40,1,249,1
614,154,34,1,186,1
615,154,35,2,348,1
616,154,51,1,230,1
617,155,14,1,780,1
618,155,43,1,140,1
619,155,53,1,210,1
620,155,50,1,143,1
621,156,42,2,113,5
622,156,35,1,348,5
623,156,38,1,186,5
624,156,11,1,140,5
625,157,26,1,216,2
626,157,33,1,221,2
627,157,24,1,190,2
628,157,51,1,230,2
629,158,34,1,186,1
630,158,42,1,113,1
631,158,26,1,216,1
632,158,15,1,195,1
633,159,53,2,210,1
634,159,33,1,221,1
635,159,50,1,143,1
636,159,24,1,190,1
637,160,42,1,113,1
638,160,51,1,230,1
639,160,53,1,210,1
640,160,60,1,287,1
641,161,15,1,195,4
642,161,41,1,215,4
643,161,39,1,101,4
644,161,20,1,115,4
645,162,33,1,221,1
646,162,35,1,348,1
647,162,1,1,125,1
648,162,27,1,281,1
649,163,13,1,220,6
650,163,4,1,160,6
651,163,55,1,326,6
652,163,8,1,680,6
653,164,12,1,260,5
654,164,6,1,275,5
655,164,49,1,103,5
656,164,28,1,178,5
657,165,56,1,391,5
658,165,26,1,216,5
659,165,30,1,173,5
660,165,36,1,378,5
661,166,31,2,219,5
662,166,13,1,220,5
663,166,8,1,680,5
664,166,32,1,219,5
665,167,33,1,221,5
666,167,52,1,226,5
667,167,59,1,74,5
668,167,15,1,195,5
669,168,57,1,274,2
670,168,31,1,219,2
671,168,19,1,89,2
672,168,36,1,378,2
673,169,4,2,160,5
674,169,32,1,219,5
675,169,26,1,216,5
676,169,52,2,226,5
677,170,49,2,103,6
678,170,27,1,281,6
679,170,4,1,160,6
680,170,30,1,173,6
681,171,30,1,173,1
682,171,15,1,195,1
683,171,2,1,210,1
684,171,3,1,95,1
685,172,35,1,348,4
686,172,50,1,143,4
687,172,37,1,219,4
688,172,40,1,249,4
689,173,5,1,340,1
690,173,3,1,95,1
691,173,39,1,101,1
692,173,18,1,310,1
693,174,60,1,287,4
694,174,49,1,103,4
695,174,40,1,249,4
696,174,43,1,140,4
697,175,35,1,348,5
698,175,47,1,278,5
699,175,3,1,95,5
700,175,21,1,185,5
701,176,42,1,113,1
702,176,25,2,106,1
703,176,45,1,122,1
704,176,48,1,196,1
705,177,48,1,196,4
706,177,19,2,89,4
707,177,37,1,219,4
708,177,55,1,326,4
709,178,46,1,147,1
710,178,40,1,249,1
711,178,49,1,103,1
712,178,42,1,113,1
713,179,31,1,219,1
714,179,20,2,115,1
715,179,6,1,275,1
716,179,59,1,74,1
717,180,20,1,115,6
718,180,29,1,147,6
719,180,48,1,196,6
720,180,52,1,226,6
721,181,50,2,143,4
722,181,55,1,326,4
723,181,29,1,147,4
724,181,3,1,95,4
725,182,60,1,287,4
726,182,43,1,140,4
727,182,29,1,147,4
728,182,28,1,178,4
729,183,15,2,195,2
730,183,52,1,226,2
731,183,11,1,140,2
732,183,54,1,201,2
733,184,10,1,180,5
734,184,43,1,140,5
735,184,60,1,287,5
736,184,16,1,240,5
737,185,60,2,287,1
738,185,55,1,326,1
739,185,50,1,143,1
740,185,10,1,180,1
741,186,2,1,210,6
742,186,16,1,240,6
743,186,27,1,281,6
744,186,20,1,115,6
745,187,46,1,147,3
746,187,56,2,391,3
747,187,32,1,219,3
748,187,40,1,249,3
749,188,47,1,278,3
750,188,37,1,219,3
751,188,21,2,185,3
752,188,40,1,249,3
753,189,28,1,178,2
754,189,31,1,219,2
755,189,32,1,219,2
756,189,41,1,215,2
757,190,47,1,278,6
758,190,50,1,143,6
759,190,21,1,185,6
760,190,59,1,74,6
761,191,25,1,106,2
762,191,33,1,221,2
763,191,41,1,215,2
764,191,24,1,190,2
765,192,28,1,178,6
766,192,50,1,143,6
767,192,55,1,326,6
768,192,30,2,173,6
769,193,33,1,221,4
770,193,46,1,147,4
771,193,45,1,122,4
772,193,53,2,210,4
773,194,45,1,122,5
774,194,37,1,219,5
775,194,27,1,281,5
776,194,46,1,147,5
777,195,12,1,260,1
778,195,2,1,210,1
779,195,45,1,122,1
780,195,11,1,140,1
781,196,47,2,278,3
782,196,17,1,145,3
783,196,35,1,348,3
784,196,36,1,378,3
785,197,35,1,348,4
786,197,16,1,240,4
787,197,2,2,210,4
788,197,12,1,260,4
789,198,27,1,281,3
790,198,26,1,216,3
791,198,60,1,287,3
792,198,50,1,143,3
793,199,46,1,147,5
794,199,6,1,275,5
795,199,34,1,186,5
796,199,37,2,219,5
797,200,43,1,140,1
798,200,47,1,278,1
799,200,29,1,147,1
800,200,45,1,122,1
801,201,47,1,278,3
802,201,32,1,219,3
803,201,12,1,260,3
804,201,19,1,89,3
805,202,13,1,220,3
806,202,6,1,275,3
807,202,28,2,178,3
808,202,39,1,101,3
809,203,28,2,178,6
810,203,41,1,215,6
811,203,11,1,140,6
812,203,24,1,190,6
813,204,13,1,220,5
814,204,11,1,140,5
815,204,24,1,190,5
816,204,21,1,185,5
817,205,11,1,140,1
818,205,32,1,219,1
819,205,19,1,89,1
820,205,31,1,219,1
821,206,30,1,173,5
822,206,37,1,219,5
823,206,48,1,196,5
824,206,32,1,219,5
825,207,37,1,219,3
826,207,34,1,186,3
827,207,26,1,216,3
828,207,11,1,140,3
829,208,49,1,103,1
830,208,51,1,230,1
831,208,46,1,147,1
832,208,27,1,281,1
833,209,8,1,680,4
834,209,49,1,103,4
835,209,37,1,219,4
836,209,52,1,226,4
837,210,12,1,260,4
838,210,56,1,391,4
839,210,58,1,120,4
840,210,49,2,103,4
841,211,28,1,178,6
842,211,59,1,74,6
843,211,51,2,230,6
844,211,30,1,173,6
845,212,43,2,140,5
846,212,8,1,680,5
847,212,52,1,226,5
848,212,51,2,230,5
849,213,43,1,140,4
850,213,39,1,101,4
851,213,10,1,180,4
852,213,32,2,219,4
853,214,51,1,230,1
854,214,53,1,210,1
855,214,24,1,190,1
856,214,55,1,326,1
857,215,42,1,113,6
858,215,4,1,160,6
859,215,48,1,196,6
860,215,52,1,226,6
861,216,39,1,101,4
862,216,42,2,113,4
863,216,55,1,326,4
864,216,43,2,140,4
865,217,24,1,190,5
866,217,28,1,178,5
867,217,33,2,221,5
868,217,60,1,287,5
869,218,55,1,326,1
870,218,12,1,260,1
871,218,2,1,210,1
872,218,24,1,190,1
873,219,52,2,226,5
874,219,36,1,378,5
875,219,59,2,74,5
876,219,23,1,145,5
877,220,40,1,249,1
878,220,42,1,113,1
879,220,45,1,122,1
880,220,33,1,221,1
881,221,39,1,101,2
882,221,11,2,140,2
883,221,27,1,281,2
884,221,57,1,274,2
885,222,37,1,219,4
886,222,48,1,196,4
887,222,39,2,101,4
888,222,46,2,147,4
889,223,45,1,122,2
890,223,29,1,147,2
891,223,48,1,196,2
892,223,8,1,680,2
893,224,23,1,145,6
894,224,29,1,147,6
895,224,33,1,221,6
896,224,15,1,195,6
897,225,30,1,173,1
898,225,32,1,219,1
899,225,6,1,275,1
900,225,12,1,260,1
901,226,34,1,186,1
902,226,27,1,281,1
903,226,13,1,220,1
904,226,10,1,180,1
905,227,16,1,240,3
906,227,52,1,226,3
907,227,20,1,115,3
908,227,28,1,178,3
909,228,6,1,275,6
910,228,56,2,391,6
911,228,46,2,147,6
912,228,32,1,219,6
913,229,2,1,210,1
914,229,25,1,106,1
915,229,51,1,230,1
916,229,10,2,180,1
917,230,50,2,143,1
918,230,43,2,140,1
919,230,15,1,195,1
920,230,57,1,274,1
921,231,28,1,178,4
922,231,31,1,219,4
923,231,20,1,115,4
924,231,40,1,249,4
925,232,49,1,103,6
926,232,52,1,226,6
927,232,36,1,378,6
928,232,54,1,201,6
929,233,19,1,89,1
930,233,56,1,391,1
931,233,25,1,106,1
932,233,46,1,147,1
933,234,40,1,249,5
934,234,60,2,287,5
935,234,41,2,215,5
936,234,47,1,278,5
937,235,51,1,230,6
938,235,35,1,348,6
939,235,50,1,143,6
940,235,55,2,326,6
941,236,17,1,145,4
942,236,40,1,249,4
943,236,1,1,125,4
944,236,27,1,281,4
945,237,37,1,219,6
946,237,27,1,281,6
947,237,42,1,113,6
948,237,54,1,201,6
949,238,20,1,115,4
950,238,33,1,221,4
951,238,36,1,378,4
952,238,31,1,219,4
953,239,46,1,147,2
954,239,40,2,249,2
955,239,57,1,274,2
956,239,51,1,230,2
957,240,37,1,219,5
958,240,42,1,113,5
959,240,45,1,122,5
960,240,26,1,216,5
961,241,32,1,219,4
962,241,39,1,101,4
963,241,5,1,340,4
964,241,18,1,310,4
965,242,26,1,216,3
966,242,27,1,281,3
967,242,40,1,249,3
968,242,39,2,101,3
969,243,20,1,115,4
970,243,28,1,178,4
971,243,50,1,143,4
972,243,47,1,278,4
973,244,28,1,178,1
974,244,2,2,210,1
975,244,52,1,226,1
976,244,33,1,221,1
977,245,20,1,115,3
978,245,37,1,219,3
979,245,55,1,326,3
980,245,29,1,147,3
981,246,47,1,278,4
982,246,2,1,210,4
983,246,35,1,348,4
984,246,30,1,173,4
985,247,46,1,147,1
986,247,7,1,420,1
987,247,59,1,74,1
988,247,13,1,220,1
989,248,15,2,195,1
990,248,41,1,215,1
991,248,17,1,145,1
992,248,12,1,260,1
993,249,46,2,147,5
994,249,3,1,95,5
995,249,60,1,287,5
996,249,35,1,348,5
997,250,54,1,201,3
998,250,15,1,195,3
999,250,6,1,275,3
1000,250,32,1,219,3
1001,251,45,1,122,2
1002,251,13,1,220,2
1003,251,10,1,180,2
1004,251,31,1,219,2
1005,252,43,1,140,1
1006,252,54,1,201,1
1007,252,36,2,378,1
1008,252,53,1,210,1
1009,253,33,1,221,4
1010,253,19,1,89,4
1011,253,13,1,220,4
1012,253,4,1,160,4
1013,254,32,1,219,1
1014,254,4,2,160,1
1015,254,17,1,145,1
1016,254,42,1,113,1
1017,255,52,1,226,6
1018,255,43,1,140,6
1019,255,5,1,340,6
1020,255,39,1,101,6
1021,256,12,1,260,6
1022,256,56,1,391,6
1023,256,26,2,216,6
1024,256,3,1,95,6
1025,257,46,1,147,4
1026,257,56,1,391,4
1027,257,17,1,145,4
1028,257,5,1,340,4
1029,258,53,1,210,4
1030,258,5,1,340,4
1031,258,43,1,140,4
1032,258,34,1,186,4
1033,259,23,2,145,1
1034,259,17,1,145,1
1035,259,12,2,260,1
1036,259,50,2,143,1
1037,260,51,1,230,6
1038,260,55,2,326,6
1039,260,20,1,115,6
1040,260,13,1,220,6
1041,261,25,1,106,6
1042,261,15,1,195,6
1043,261,26,1,216,6
1044,261,53,2,210,6
1045,262,13,1,220,3
1046,262,47,1,278,3
1047,262,5,2,340,3
1048,262,25,1,106,3
1049,263,6,1,275,3
1050,263,56,1,391,3
1051,263,9,1,520,3
1052,263,43,1,140,3
1053,264,42,2,113,2
1054,264,50,1,143,2
1055,264,57,1,274,2
1056,264,5,1,340,2
1057,265,52,1,226,5
1058,265,53,1,210,5
1059,265,56,1,391,5
1060,265,17,1,145,5
1061,266,2,1,210,1
1062,266,13,1,220,1
1063,266,41,1,215,1
1064,266,53,2,210,1
1065,267,57,1,274,1
1066,267,45,1,122,1
1067,267,28,1,178,1
1068,267,31,1,219,1
1069,268,45,1,122,3
1070,268,59,1,74,3
1071,268,8,1,680,3
1072,268,13,1,220,3
1073,269,32,1,219,3
1074,269,56,1,391,3
1075,269,11,1,140,3
1076,269,15,1,195,3
1077,270,50,1,143,3
1078,270,56,1,391,3
1079,270,36,1,378,3
1080,270,24,1,190,3
1081,271,10,2,180,5
1082,271,26,2,216,5
1083,271,24,1,190,5
1084,271,41,1,215,5
1085,272,21,1,185,6
1086,272,36,2,378,6
1087,272,27,1,281,6
1088,272,50,1,143,6
1089,273,53,1,210,1
1090,273,39,1,101,1
1091,273,29,1,147,1
1092,273,11,1,140,1
1093,274,39,1,101,4
1094,274,52,1,226,4
1095,274,49,1,103,4
1096,274,60,1,287,4
1097,275,37,1,219,3
1098,275,17,2,145,3
1099,275,11,1,140,3
1100,275,26,1,216,3
1101,276,1,1,125,1
1102,276,19,1,89,1
1103,276,49,1,103,1
1104,276,51,1,230,1
1105,277,30,1,173,5
1106,277,34,1,186,5
1107,277,20,1,115,5
1108,277,35,1,348,5
1109,278,15,2,195,5
1110,278,21,1,185,5
1111,278,8,1,680,5
1112,278,51,1,230,5
1113,279,52,1,226,5
1114,279,45,1,122,5
1115,279,54,1,201,5
1116,279,18,1,310,5
1117,280,42,1,113,2
1118,280,38,1,186,2
1119,280,20,1,115,2
1120,280,37,2,219,2
1121,281,20,1,115,2
1122,281,59,1,74,2
1123,281,21,1,185,2
1124,281,45,1,122,2
1125,282,22,1,170,4
1126,282,29,1,147,4
1127,282,59,1,74,4
1128,282,16,1,240,4
1129,283,57,1,274,5
1130,283,27,1,281,5
1131,283,28,1,178,5
1132,283,11,2,140,5
1133,284,24,1,190,6
1134,284,31,1,219,6
1135,284,56,1,391,6
1136,284,49,1,103,6
1137,285,51,1,230,5
1138,285,47,1,278,5
1139,285,55,1,326,5
1140,285,17,1,145,5
1141,286,34,1,186,1
1142,286,4,1,160,1
1143,286,50,1,143,1
1144,286,37,1,219,1
1145,287,52,1,226,1
1146,287,6,1,275,1
1147,287,43,1,140,1
1148,287,56,1,391,1
1149,288,13,1,220,5
