influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
16,@field_owen_16,Field Owen,instagram,21942,0.0745,96.91,Outdoor,San Diego,California,US,0,2026-04-13T09:16:47Z
17,@route_luna_17,Route Luna,tiktok,1845,0.088,83.27,Trail Running,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
18,@alpine_mia_18,Alpine Mia,twitter,9976,0.0765,85.02,Hiking,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
19,@river_noah_19,River Noah,youtube,9123,0.0362,71.62,Fitness,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
20,@stadium_ivy_20,Stadium Ivy,threads,9026,0.0951,93.79,Cycling,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
21,@trail_leo_21,Trail Leo,instagram,3774,0.0615,80.61,Camping,New York,New York,US,0,2026-04-13T09:16:47Z
22,@summit_ruby_22,Summit Ruby,tiktok,83369,0.0622,90.24,Team Sports,Los Angeles,California,US,0,2026-04-13T09:16:47Z
23,@hike_max_23,Hike Max,twitter,85062,0.0573,85.12,Water Sports,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
24,@run_cleo_24,Run Cleo,youtube,9133,0.0775,85.5,Sports Tech,Houston,Texas,US,0,2026-04-13T09:16:47Z
25,@cycle_dane_25,Cycle Dane,threads,26237,0.0264,68.42,Recovery,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
26,@camp_faye_26,Camp Faye,instagram,17305,0.0471,82.26,Sports Nutrition,San Francisco,California,US,0,2026-04-13T09:16:47Z
27,@climb_gus_27,Climb Gus,tiktok,8926,0.1031,94.94,Climbing,Miami,Florida,US,0,2026-04-13T09:16:47Z
28,@gear_hope_28,Gear Hope,twitter,37898,0.0655,90.3,Footwear Reviews,Seattle,Washington,US,0,2026-04-13T09:16:47Z
29,@fit_jace_29,Fit Jace,youtube,4482,0.1016,91.6,Gear Testing,Denver,Colorado,US,0,2026-04-13T09:16:47Z
30,@outdoor_kara_30,Outdoor Kara,threads,63731,0.0519,81.88,Training,Austin,Texas,US,0,2026-04-13T09:16:47Z
31,@endurance_maya_31,Endurance Maya,instagram,536083,0.0277,88.26,Outdoor,Nashville,Tennessee,US,1,2026-04-13T09:16:47Z
32,@terrain_alex_32,Terrain Alex,tiktok,8576,0.1177,100,Trail Running,Portland,Oregon,US,0,2026-04-13T09:16:47Z
33,@hydration_jen_33,Hydration Jen,twitter,7341,0.0926,89.01,Hiking,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
34,@recovery_cole_34,Recovery Cole,youtube,509575,0.0215,84.22,Fitness,Atlanta,Georgia,US,1,2026-04-13T09:16:47Z
35,@coach_zoe_35,Coach Zoe,threads,2336,0.032,60.49,Cycling,Dallas,Texas,US,0,2026-04-13T09:16:47Z
36,@field_marcus_36,Field Marcus,instagram,90248,0.0539,80.52,Camping,San Diego,California,US,0,2026-04-13T09:16:47Z
37,@route_lily_37,Route Lily,tiktok,43754,0.0371,81.17,Team Sports,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
38,@alpine_kai_38,Alpine Kai,twitter,71571,0.0657,90.66,Water Sports,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
39,@river_tyler_39,River Tyler,youtube,563253,0.0407,94.21,Sports Tech,Las Vegas,Nevada,US,1,2026-04-13T09:16:47Z
40,@stadium_ava_40,Stadium Ava,threads,27525,0.0475,72.77,Recovery,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
41,@trail_nina_41,Trail Nina,instagram,617113,0.0441,96.66,Sports Nutrition,New York,New York,US,1,2026-04-13T09:16:47Z
42,@summit_drew_42,Summit Drew,tiktok,11615,0.031,69.01,Climbing,Los Angeles,California,US,0,2026-04-13T09:16:47Z
43,@hike_ella_43,Hike Ella,twitter,5486,0.0944,87.07,Footwear Reviews,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
44,@run_finn_44,Run Finn,youtube,68500,0.0706,91.8,Gear Testing,Houston,Texas,US,0,2026-04-13T09:16:47Z
45,@cycle_aria_45,Cycle Aria,threads,13113440,0.01,83.84,Training,Phoenix,Arizona,US,1,2026-04-13T09:16:47Z
46,@camp_owen_46,Camp Owen,instagram,74785,0.0584,86.91,Outdoor,San Francisco,California,US,0,2026-04-13T09:16:47Z
47,@climb_luna_47,Climb Luna,tiktok,60707,0.0423,76.63,Trail Running,Miami,Florida,US,0,2026-04-13T09:16:47Z
48,@gear_mia_48,Gear Mia,twitter,9805,0.0647,84.17,Hiking,Seattle,Washington,US,0,2026-04-13T09:16:47Z
49,@fit_noah_49,Fit Noah,youtube,9843,0.074,89.37,Fitness,Denver,Colorado,US,0,2026-04-13T09:16:47Z
50,@outdoor_ivy_50,Outdoor Ivy,threads,816891,0.0209,79.09,Cycling,Austin,Texas,US,1,2026-04-13T09:16:47Z
51,@endurance_leo_51,Endurance Leo,instagram,4838,0.088,82.74,Camping,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
52,@terrain_ruby_52,Terrain Ruby,tiktok,12017,0.0512,74.88,Team Sports,Portland,Oregon,US,0,2026-04-13T09:16:47Z
53,@hydration_max_53,Hydration Max,twitter,35610,0.0582,90.5,Water Sports,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
54,@recovery_cleo_54,Recovery Cleo,youtube,65652,0.079,100,Sports Tech,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
55,@coach_dane_55,Coach Dane,threads,6292,0.0387,71.86,Recovery,Dallas,Texas,US,0,2026-04-13T09:16:47Z
56,@field_faye_56,Field Faye,instagram,2430,0.0898,81.99,Sports Nutrition,San Diego,California,US,0,2026-04-13T09:16:47Z
57,@route_gus_57,Route Gus,tiktok,934165,0.0317,86.89,Climbing,Minneapolis,Minnesota,US,1,2026-04-13T09:16:47Z
58,@alpine_hope_58,Alpine Hope,twitter,4304,0.0673,74.41,Footwear Reviews,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
59,@river_jace_59,River Jace,youtube,1725,0.0626,69.79,Gear Testing,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
60,@stadium_kara_60,Stadium Kara,threads,62836,0.0564,78.66,Training,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
61,@trail_maya_61,Trail Maya,instagram,696723,0.0234,79.61,Outdoor,New York,New York,US,1,2026-04-13T09:16:47Z
62,@summit_alex_62,Summit Alex,tiktok,725374,0.0257,88.88,Trail Running,Los Angeles,California,US,1,2026-04-13T09:16:47Z
63,@hike_jen_63,Hike Jen,twitter,44952,0.0563,77.54,Hiking,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
64,@run_cole_64,Run Cole,youtube,319361,0.028,74.74,Fitness,Houston,Texas,US,0,2026-04-13T09:16:47Z
65,@cycle_zoe_65,Cycle Zoe,threads,5602,0.0388,60.54,Cycling,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
66,@camp_marcus_66,Camp Marcus,instagram,7110,0.1153,100,Camping,San Francisco,California,US,0,2026-04-13T09:16:47Z
67,@climb_lily_67,Climb Lily,tiktok,7014,0.0837,89.64,Team Sports,Miami,Florida,US,0,2026-04-13T09:16:47Z
68,@gear_kai_68,Gear Kai,twitter,4793904,0.0155,81.19,Water Sports,Seattle,Washington,US,1,2026-04-13T09:16:47Z
69,@fit_tyler_69,Fit Tyler,youtube,22221,0.0287,66.12,Sports Tech,Denver,Colorado,US,0,2026-04-13T09:16:47Z
70,@outdoor_ava_70,Outdoor Ava,threads,93758,0.0417,87.56,Recovery,Austin,Texas,US,0,2026-04-13T09:16:47Z
71,@endurance_nina_71,Endurance Nina,instagram,875656,0.0217,88.48,Sports Nutrition,Nashville,Tennessee,US,1,2026-04-13T09:16:47Z
72,@terrain_drew_72,Terrain Drew,tiktok,7898,0.085,87.16,Climbing,Portland,Oregon,US,0,2026-04-13T09:16:47Z
73,@hydration_ella_73,Hydration Ella,twitter,2234,0.0385,67.44,Footwear Reviews,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
74,@recovery_finn_74,Recovery Finn,youtube,97139,0.0454,88.16,Gear Testing,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
75,@coach_aria_75,Coach Aria,threads,14434057,0.0154,97.91,Training,Dallas,Texas,US,1,2026-04-13T09:16:47Z
76,@field_owen_76,Field Owen,instagram,67907,0.036,76.32,Outdoor,San Diego,California,US,0,2026-04-13T09:16:47Z
77,@route_luna_77,Route Luna,tiktok,6207,0.0675,75.57,Trail Running,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
78,@alpine_mia_78,Alpine Mia,twitter,8857,0.0692,86.97,Hiking,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
79,@river_noah_79,River Noah,youtube,10699,0.0673,86.5,Fitness,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
80,@stadium_ivy_80,Stadium Ivy,threads,98266,0.0366,80.17,Cycling,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
81,@trail_leo_81,Trail Leo,instagram,9487,0.0717,89.28,Camping,New York,New York,US,0,2026-04-13T09:16:47Z
82,@summit_ruby_82,Summit Ruby,tiktok,6852,0.0604,75.38,Team Sports,Los Angeles,California,US,0,2026-04-13T09:16:47Z
83,@hike_max_83,Hike Max,twitter,4650,0.0497,70.27,Water Sports,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
84,@run_cleo_84,Run Cleo,youtube,15251,0.0782,86.63,Sports Tech,Houston,Texas,US,0,2026-04-13T09:16:47Z
85,@cycle_dane_85,Cycle Dane,threads,2854,0.0862,84.05,Recovery,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
86,@camp_faye_86,Camp Faye,instagram,3956,0.077,88.11,Sports Nutrition,San Francisco,California,US,0,2026-04-13T09:16:47Z
87,@climb_gus_87,Climb Gus,tiktok,156670,0.0329,79.11,Climbing,Miami,Florida,US,0,2026-04-13T09:16:47Z
88,@gear_hope_88,Gear Hope,twitter,2163,0.111,95.1,Footwear Reviews,Seattle,Washington,US,0,2026-04-13T09:16:47Z
89,@fit_jace_89,Fit Jace,youtube,85246,0.04,72.35,Gear Testing,Denver,Colorado,US,0,2026-04-13T09:16:47Z
90,@outdoor_kara_90,Outdoor Kara,threads,92349,0.0389,73.85,Training,Austin,Texas,US,0,2026-04-13T09:16:47Z
91,@endurance_maya_91,Endurance Maya,instagram,5177,0.0869,95.89,Outdoor,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
92,@terrain_alex_92,Terrain Alex,tiktok,9852,0.1129,97.49,Trail Running,Portland,Oregon,US,0,2026-04-13T09:16:47Z
93,@hydration_jen_93,Hydration Jen,twitter,1417,0.0506,70.96,Hiking,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
94,@recovery_cole_94,Recovery Cole,youtube,5299,0.0875,88.81,Fitness,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
95,@coach_zoe_95,Coach Zoe,threads,65292,0.0687,93.5,Cycling,Dallas,Texas,US,0,2026-04-13T09:16:47Z
101,@field_marcus_101,Field Marcus,instagram,73658,0.0517,83.61,Camping,San Diego,California,US,0,2026-04-13T09:16:47Z
102,@route_lily_102,Route Lily,tiktok,4916,0.1162,100,Team Sports,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
103,@alpine_kai_103,Alpine Kai,twitter,60145,0.0495,82.6,Water Sports,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
104,@river_tyler_104,River Tyler,youtube,32849,0.073,86.31,Sports Tech,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
105,@stadium_ava_105,Stadium Ava,threads,2363,0.1179,100,Recovery,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
106,@trail_nina_106,Trail Nina,instagram,245920,0.0367,84.7,Sports Nutrition,New York,New York,US,0,2026-04-13T09:16:47Z
107,@summit_drew_107,Summit Drew,tiktok,9762,0.0823,88.13,Climbing,Los Angeles,California,US,0,2026-04-13T09:16:47Z
108,@hike_ella_108,Hike Ella,twitter,4217,0.0485,73.21,Footwear Reviews,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
109,@run_finn_109,Run Finn,youtube,4704,0.1195,100,Gear Testing,Houston,Texas,US,0,2026-04-13T09:16:47Z
110,@cycle_aria_110,Cycle Aria,threads,84601,0.0781,100,Training,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
111,@camp_owen_111,Camp Owen,instagram,901538,0.0242,77.36,Outdoor,San Francisco,California,US,1,2026-04-13T09:16:47Z
112,@climb_luna_112,Climb Luna,tiktok,1435,0.0704,81.28,Trail Running,Miami,Florida,US,0,2026-04-13T09:16:47Z
113,@gear_mia_113,Gear Mia,twitter,84089,0.0491,83.86,Hiking,Seattle,Washington,US,0,2026-04-13T09:16:47Z
114,@fit_noah_114,Fit Noah,youtube,89858,0.0749,91.43,Fitness,Denver,Colorado,US,0,2026-04-13T09:16:47Z
115,@outdoor_ivy_115,Outdoor Ivy,threads,3431,0.0386,69.87,Cycling,Austin,Texas,US,0,2026-04-13T09:16:47Z
116,@endurance_leo_116,Endurance Leo,instagram,39057,0.0548,79.46,Camping,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
117,@terrain_ruby_117,Terrain Ruby,tiktok,8048,0.1043,100,Team Sports,Portland,Oregon,US,0,2026-04-13T09:16:47Z
118,@hydration_max_118,Hydration Max,twitter,7988,0.0688,87.07,Water Sports,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
119,@recovery_cleo_119,Recovery Cleo,youtube,6754,0.1129,100,Sports Tech,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
120,@coach_dane_120,Coach Dane,threads,250289,0.0333,76.21,Recovery,Dallas,Texas,US,0,2026-04-13T09:16:47Z
121,@field_faye_121,Field Faye,instagram,865261,0.0167,71.72,Sports Nutrition,San Diego,California,US,1,2026-04-13T09:16:47Z
122,@route_gus_122,Route Gus,tiktok,84982,0.0477,87.31,Climbing,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
123,@alpine_hope_123,Alpine Hope,twitter,68341,0.0603,91.51,Footwear Reviews,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
124,@river_jace_124,River Jace,youtube,6828,0.1104,97.28,Gear Testing,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
125,@stadium_kara_125,Stadium Kara,threads,754246,0.0386,89.21,Training,Brooklyn,New York,US,1,2026-04-13T09:16:47Z
126,@trail_maya_126,Trail Maya,instagram,7136,0.1019,96.51,Outdoor,New York,New York,US,0,2026-04-13T09:16:47Z
127,@summit_alex_127,Summit Alex,tiktok,81812,0.0498,88.26,Trail Running,Los Angeles,California,US,0,2026-04-13T09:16:47Z
128,@hike_jen_128,Hike Jen,twitter,20073,0.0699,92.03,Hiking,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
129,@run_cole_129,Run Cole,youtube,1668,0.0368,60.28,Fitness,Houston,Texas,US,0,2026-04-13T09:16:47Z
130,@cycle_zoe_130,Cycle Zoe,threads,47675,0.0707,93.77,Cycling,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
131,@camp_marcus_131,Camp Marcus,instagram,72439,0.0769,98.89,Camping,San Francisco,California,US,0,2026-04-13T09:16:47Z
132,@climb_lily_132,Climb Lily,tiktok,51330,0.0312,66.31,Team Sports,Miami,Florida,US,0,2026-04-13T09:16:47Z
133,@gear_kai_133,Gear Kai,twitter,43850,0.03,70.4,Water Sports,Seattle,Washington,US,0,2026-04-13T09:16:47Z
134,@fit_tyler_134,Fit Tyler,youtube,64111,0.0691,97.82,Sports Tech,Denver,Colorado,US,0,2026-04-13T09:16:47Z
135,@outdoor_ava_135,Outdoor Ava,threads,7956,0.039,68.87,Recovery,Austin,Texas,US,0,2026-04-13T09:16:47Z
136,@endurance_nina_136,Endurance Nina,instagram,111378,0.03,75.48,Sports Nutrition,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
137,@terrain_drew_137,Terrain Drew,tiktok,8309,0.0685,82.94,Climbing,Portland,Oregon,US,0,2026-04-13T09:16:47Z
138,@hydration_ella_138,Hydration Ella,twitter,2495,0.1025,92.12,Footwear Reviews,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
139,@recovery_finn_139,Recovery Finn,youtube,810707,0.0235,79.77,Gear Testing,Atlanta,Georgia,US,1,2026-04-13T09:16:47Z
140,@coach_aria_140,Coach Aria,threads,9857127,0.015,93.11,Training,Dallas,Texas,US,1,2026-04-13T09:16:47Z
141,@field_owen_141,Field Owen,instagram,520064,0.0163,72.9,Outdoor,San Diego,California,US,1,2026-04-13T09:16:47Z
142,@route_luna_142,Route Luna,tiktok,9643,0.0843,90.43,Trail Running,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
143,@alpine_mia_143,Alpine Mia,twitter,82395,0.0614,88.18,Hiking,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
144,@river_noah_144,River Noah,youtube,4665,0.0526,63.96,Fitness,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
145,@stadium_ivy_145,Stadium Ivy,threads,119177,0.0182,64.35,Cycling,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
146,@trail_leo_146,Trail Leo,instagram,5760,0.0791,92.22,Camping,New York,New York,US,0,2026-04-13T09:16:47Z
147,@summit_ruby_147,Summit Ruby,tiktok,1710,0.1048,92.59,Team Sports,Los Angeles,California,US,0,2026-04-13T09:16:47Z
148,@hike_max_148,Hike Max,twitter,9139,0.1056,97.22,Water Sports,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
149,@run_cleo_149,Run Cleo,youtube,5194,0.0985,93.43,Sports Tech,Houston,Texas,US,0,2026-04-13T09:16:47Z
150,@cycle_dane_150,Cycle Dane,threads,6344,0.0359,65.31,Recovery,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
151,@camp_faye_151,Camp Faye,instagram,9563,0.1139,100,Sports Nutrition,San Francisco,California,US,0,2026-04-13T09:16:47Z
152,@climb_gus_152,Climb Gus,tiktok,5848,0.0401,67.96,Climbing,Miami,Florida,US,0,2026-04-13T09:16:47Z
153,@gear_hope_153,Gear Hope,twitter,76624,0.0433,76.58,Footwear Reviews,Seattle,Washington,US,0,2026-04-13T09:16:47Z
154,@fit_jace_154,Fit Jace,youtube,5788,0.0739,88.28,Gear Testing,Denver,Colorado,US,0,2026-04-13T09:16:47Z
155,@outdoor_kara_155,Outdoor Kara,threads,169138,0.0333,73.68,Training,Austin,Texas,US,0,2026-04-13T09:16:47Z
156,@endurance_maya_156,Endurance Maya,instagram,2878,0.0503,60.43,Outdoor,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
157,@terrain_alex_157,Terrain Alex,tiktok,184973,0.0259,69.88,Trail Running,Portland,Oregon,US,0,2026-04-13T09:16:47Z
158,@hydration_jen_158,Hydration Jen,twitter,1196,0.0689,73.11,Hiking,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
159,@recovery_cole_159,Recovery Cole,youtube,706439,0.0267,81.44,Fitness,Atlanta,Georgia,US,1,2026-04-13T09:16:47Z
160,@coach_zoe_160,Coach Zoe,threads,597559,0.0282,86.29,Cycling,Dallas,Texas,US,1,2026-04-13T09:16:47Z
161,@field_marcus_161,Field Marcus,instagram,1493,0.0405,53.19,Camping,San Diego,California,US,0,2026-04-13T09:16:47Z
162,@route_lily_162,Route Lily,tiktok,2285,0.0659,70.08,Team Sports,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
163,@alpine_kai_163,Alpine Kai,twitter,7386557,0.0215,96.47,Water Sports,Detroit,Michigan,US,1,2026-04-13T09:16:47Z
164,@river_tyler_164,River Tyler,youtube,2718,0.0373,63.59,Sports Tech,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
165,@stadium_ava_165,Stadium Ava,threads,5144,0.0562,69.56,Recovery,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
166,@trail_nina_166,Trail Nina,instagram,89451,0.065,93.36,Sports Nutrition,New York,New York,US,0,2026-04-13T09:16:47Z
167,@summit_drew_167,Summit Drew,tiktok,90976,0.0703,90.35,Climbing,Los Angeles,California,US,0,2026-04-13T09:16:47Z
168,@hike_ella_168,Hike Ella,twitter,50566,0.0253,62.29,Footwear Reviews,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
169,@run_finn_169,Run Finn,youtube,3355,0.1086,92.99,Gear Testing,Houston,Texas,US,0,2026-04-13T09:16:47Z
170,@cycle_aria_170,Cycle Aria,threads,2909,0.1166,100,Training,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
171,@camp_owen_171,Camp Owen,instagram,86899,0.0592,88.84,Outdoor,San Francisco,California,US,0,2026-04-13T09:16:47Z
172,@climb_luna_172,Climb Luna,tiktok,28555,0.0446,78.36,Trail Running,Miami,Florida,US,0,2026-04-13T09:16:47Z
173,@gear_mia_173,Gear Mia,twitter,2177,0.0878,78.61,Hiking,Seattle,Washington,US,0,2026-04-13T09:16:47Z
174,@fit_noah_174,Fit Noah,youtube,39296,0.0647,82.71,Fitness,Denver,Colorado,US,0,2026-04-13T09:16:47Z
175,@outdoor_ivy_175,Outdoor Ivy,threads,32550,0.0302,72.4,Cycling,Austin,Texas,US,0,2026-04-13T09:16:47Z
176,@endurance_leo_176,Endurance Leo,instagram,490373,0.0225,83.08,Camping,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
177,@terrain_ruby_177,Terrain Ruby,tiktok,5568,0.0873,91.63,Team Sports,Portland,Oregon,US,0,2026-04-13T09:16:47Z
178,@hydration_max_178,Hydration Max,twitter,2494,0.0727,76.35,Water Sports,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
179,@recovery_cleo_179,Recovery Cleo,youtube,3105,0.0325,59.52,Sports Tech,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
180,@coach_dane_180,Coach Dane,threads,782810,0.0357,87.24,Recovery,Dallas,Texas,US,1,2026-04-13T09:16:47Z
181,@field_faye_181,Field Faye,instagram,25754,0.0437,79.91,Sports Nutrition,San Diego,California,US,0,2026-04-13T09:16:47Z
182,@route_gus_182,Route Gus,tiktok,186874,0.0355,75.27,Climbing,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
183,@alpine_hope_183,Alpine Hope,twitter,50165,0.0475,83.17,Footwear Reviews,Detroit,Michigan,US,0,2026-04-13T09:16:47Z
184,@river_jace_184,River Jace,youtube,71195,0.0661,89.66,Gear Testing,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
185,@stadium_kara_185,Stadium Kara,threads,4367,0.0712,85.72,Training,Brooklyn,New York,US,0,2026-04-13T09:16:47Z
186,@trail_maya_186,Trail Maya,instagram,2460,0.1092,88.69,Outdoor,New York,New York,US,0,2026-04-13T09:16:47Z
187,@summit_alex_187,Summit Alex,tiktok,52375,0.0679,91.33,Trail Running,Los Angeles,California,US,0,2026-04-13T09:16:47Z
188,@hike_jen_188,Hike Jen,twitter,83252,0.0656,90.18,Hiking,Chicago,Illinois,US,0,2026-04-13T09:16:47Z
189,@run_cole_189,Run Cole,youtube,81932,0.0633,90.81,Fitness,Houston,Texas,US,0,2026-04-13T09:16:47Z
190,@cycle_zoe_190,Cycle Zoe,threads,444724,0.0255,81.11,Cycling,Phoenix,Arizona,US,0,2026-04-13T09:16:47Z
191,@camp_marcus_191,Camp Marcus,instagram,2303,0.1172,96.19,Camping,San Francisco,California,US,0,2026-04-13T09:16:47Z
192,@climb_lily_192,Climb Lily,tiktok,137541,0.0217,71.21,Team Sports,Miami,Florida,US,0,2026-04-13T09:16:47Z
193,@gear_kai_193,Gear Kai,twitter,59271,0.0508,79.48,Water Sports,Seattle,Washington,US,0,2026-04-13T09:16:47Z
194,@fit_tyler_194,Fit Tyler,youtube,5739,0.0809,93.27,Sports Tech,Denver,Colorado,US,0,2026-04-13T09:16:47Z
195,@outdoor_ava_195,Outdoor Ava,threads,27744,0.0651,82.34,Recovery,Austin,Texas,US,0,2026-04-13T09:16:47Z
201,@endurance_nina_201,Endurance Nina,instagram,79290,0.0799,100,Sports Nutrition,Nashville,Tennessee,US,0,2026-04-13T09:16:47Z
202,@terrain_drew_202,Terrain Drew,tiktok,4215,0.0505,66.83,Climbing,Portland,Oregon,US,0,2026-04-13T09:16:47Z
203,@hydration_ella_203,Hydration Ella,twitter,7488,0.0427,65.99,Footwear Reviews,Boston,Massachusetts,US,0,2026-04-13T09:16:47Z
204,@recovery_finn_204,Recovery Finn,youtube,3230,0.0609,71.53,Gear Testing,Atlanta,Georgia,US,0,2026-04-13T09:16:47Z
205,@coach_aria_205,Coach Aria,threads,5161709,0.0088,89.13,Training,Dallas,Texas,US,1,2026-04-13T09:16:47Z
206,@field_owen_206,Field Owen,instagram,5833,0.042,69.13,Outdoor,San Diego,California,US,0,2026-04-13T09:16:47Z
207,@route_luna_207,Route Luna,tiktok,255801,0.0396,77.13,Trail Running,Minneapolis,Minnesota,US,0,2026-04-13T09:16:47Z
208,@alpine_mia_208,Alpine Mia,twitter,818423,0.029,89.5,Hiking,Detroit,Michigan,US,1,2026-04-13T09:16:47Z
209,@river_noah_209,River Noah,youtube,2197,0.0457,59.91,Fitness,Las Vegas,Nevada,US,0,2026-04-13T09:16:47Z
210,@stadium_ivy_210,Stadium Ivy,threads,978841,0.0189,88.2,Cycling,Brooklyn,New York,US,1,2026-04-13T09:16:47Z
211,@trail_leo_211,Trail Leo,instagram,6398,0.0446,63.86,Camping,New York,New York,US,0,2026-04-13T09:16:47Z
