item_id,order_id,product_id,quantity,unit_price,fulfilled_from
492,164,103,2,255,4
493,165,74,1,90,5
494,165,91,2,75,5
495,165,108,3,330,5
496,166,79,2,165,11
497,166,96,3,150,11
498,166,113,1,135,11
499,167,84,3,240,8
500,167,101,1,225,8
501,167,118,2,210,8
502,168,89,1,315,30
503,168,106,2,300,30
504,168,123,3,285,30
505,169,94,2,120,14
506,169,111,3,105,14
507,169,128,1,90,14
508,170,99,3,195,29
509,170,116,1,180,29
510,170,133,2,165,29
511,171,104,1,270,24
512,171,121,2,255,24
513,171,138,3,240,24
514,172,109,2,75,17
515,172,126,3,330,17
516,172,143,1,315,17
517,173,114,3,150,5
518,173,131,1,135,5
519,173,148,2,120,5
520,174,119,1,225,2
521,174,136,2,210,2
522,174,153,3,195,2
523,175,124,2,300,20
524,175,141,3,285,20
525,175,158,1,270,20
526,176,129,3,105,14
527,176,146,1,90,14
528,176,163,2,75,14
529,177,134,1,180,17
530,177,151,2,165,17
531,177,168,3,150,17
532,178,139,2,255,23
533,178,156,3,240,23
534,178,173,1,225,23
535,179,144,3,330,23
536,179,161,1,315,23
537,179,178,2,300,23
538,180,149,1,135,27
539,180,166,2,120,27
540,180,183,3,105,27
541,181,154,2,210,26
542,181,171,3,195,26
543,181,188,1,180,26
544,182,159,3,285,25
545,182,176,1,270,25
546,182,5,2,135,25
547,183,164,1,90,25
548,183,181,2,75,25
549,183,10,3,210,25
550,184,169,2,165,29
551,184,186,3,150,29
552,184,15,1,285,29
553,185,174,3,240,14
554,185,3,1,105,14
555,185,20,2,90,14
556,186,179,1,315,30
557,186,8,2,180,30
558,186,25,3,165,30
559,187,184,2,120,1
560,187,13,3,255,1
561,187,30,1,240,1
562,188,1,3,75,19
563,188,18,1,330,19
564,188,35,2,315,19
565,189,6,1,150,5
566,189,23,2,135,5
567,189,40,3,120,5
568,190,11,2,225,4
569,190,28,3,210,4
570,190,45,1,195,4
571,191,16,3,300,1
572,191,33,1,285,1
573,191,50,2,270,1
574,192,21,1,105,12
575,192,38,2,90,12
576,192,55,3,75,12
577,193,26,2,180,7
578,193,43,3,165,7
579,193,60,1,150,7
580,194,31,3,255,12
581,194,48,1,240,12
582,194,65,2,225,12
583,195,36,1,330,12
584,195,53,2,315,12
585,195,70,3,300,12
586,196,41,2,135,10
587,196,58,3,120,10
588,196,75,1,105,10
589,197,46,3,210,14
590,197,63,1,195,14
591,197,80,2,180,14
592,198,51,1,285,8
593,198,68,2,270,8
594,198,85,3,255,8
595,199,56,2,90,13
596,199,73,3,75,13
597,199,90,1,330,13
598,200,61,3,165,30
599,200,78,1,150,30
600,200,95,2,135,30
601,201,66,1,240,17
602,201,83,2,225,17
603,201,100,3,210,17
604,202,71,2,315,16
605,202,88,3,300,16
606,202,105,1,285,16
607,203,76,3,120,22
608,203,93,1,105,22
609,203,110,2,90,22
610,204,81,1,195,5
611,204,98,2,180,5
612,204,115,3,165,5
613,205,86,2,270,19
614,205,103,3,255,19
615,205,120,1,240,19
616,206,91,3,75,19
617,206,108,1,330,19
618,206,125,2,315,19
619,207,96,1,150,22
620,207,113,2,135,22
621,207,130,3,120,22
622,208,101,2,225,22
623,208,118,3,210,22
624,208,135,1,195,22
625,209,106,3,300,24
626,209,123,1,285,24
627,209,140,2,270,24
628,210,111,1,105,7
629,210,128,2,90,7
630,210,145,3,75,7
631,211,116,2,180,25
632,211,133,3,165,25
633,211,150,1,150,25
634,212,121,3,255,25
635,212,138,1,240,25
636,212,155,2,225,25
637,213,126,1,330,26
638,213,143,2,315,26
639,213,160,3,300,26
640,214,131,2,135,28
641,214,148,3,120,28
642,214,165,1,105,28
643,215,136,3,210,15
644,215,153,1,195,15
645,215,170,2,180,15
646,216,141,1,285,13
647,216,158,2,270,13
648,216,175,3,255,13
649,217,146,2,90,31
650,217,163,3,75,31
651,217,180,1,330,31
652,218,151,3,165,5
653,218,168,1,150,5
654,218,185,2,135,5
655,219,156,1,240,7
656,219,173,2,225,7
657,219,2,3,90,7
658,220,161,2,315,3
659,220,178,3,300,3
660,220,7,1,165,3
661,221,166,3,120,9
662,221,183,1,105,9
663,221,12,2,240,9
664,222,171,1,195,3
665,222,188,2,180,3
666,222,17,3,315,3
667,223,176,2,270,6
668,223,5,3,135,6
669,223,22,1,120,6
670,224,181,3,75,19
671,224,10,1,210,19
672,224,27,2,195,19
673,225,186,1,150,6
674,225,15,2,285,6
675,225,32,3,270,6
676,226,3,2,105,9
677,226,20,3,90,9
678,226,37,1,75,9
679,227,8,3,180,3
680,227,25,1,165,3
681,227,42,2,150,3
682,228,13,1,255,17
683,228,30,2,240,17
684,228,47,3,225,17
685,229,18,2,330,12
686,229,35,3,315,12
687,229,52,1,300,12
688,230,23,3,135,31
689,230,40,1,120,31
690,230,57,2,105,31
691,231,28,1,210,21
692,231,45,2,195,21
693,231,62,3,180,21
694,232,33,2,285,15
695,232,50,3,270,15
696,232,67,1,255,15
697,233,38,3,90,23
698,233,55,1,75,23
699,233,72,2,330,23
700,234,43,1,165,29
701,234,60,2,150,29
702,234,77,3,135,29
703,235,48,2,240,18
704,235,65,3,225,18
705,235,82,1,210,18
706,236,53,3,315,2
707,236,70,1,300,2
708,236,87,2,285,2
709,237,58,1,120,2
710,237,75,2,105,2
711,237,92,3,90,2
712,238,63,2,195,21
713,238,80,3,180,21
714,238,97,1,165,21
715,239,68,3,270,21
716,239,85,1,255,21
717,239,102,2,240,21
718,240,73,1,75,7
719,240,90,2,330,7
720,240,107,3,315,7
721,241,78,2,150,24
722,241,95,3,135,24
723,241,112,1,120,24
724,242,83,3,225,27
725,242,100,1,210,27
726,242,117,2,195,27
727,243,88,1,300,9
728,243,105,2,285,9
729,243,122,3,270,9
730,244,93,2,105,27
731,244,110,3,90,27
732,244,127,1,75,27
733,245,98,3,180,27
734,245,115,1,165,27
735,245,132,2,150,27
736,246,103,1,255,17
737,246,120,2,240,17
738,246,137,3,225,17
739,247,108,2,330,30
740,247,125,3,315,30
741,247,142,1,300,30
742,248,113,3,135,13
743,248,130,1,120,13
744,248,147,2,105,13
745,249,118,1,210,6
746,249,135,2,195,6
747,249,152,3,180,6
748,250,123,2,285,2
749,250,140,3,270,2
750,250,157,1,255,2
751,251,128,3,90,1
752,251,145,1,75,1
753,251,162,2,330,1
754,252,133,1,165,8
755,252,150,2,150,8
756,252,167,3,135,8
757,253,138,2,240,5
758,253,155,3,225,5
759,253,172,1,210,5
760,254,143,3,315,12
761,254,160,1,300,12
762,254,177,2,285,12
763,255,148,1,120,2
764,255,165,2,105,2
765,255,182,3,90,2
766,256,153,2,195,8
767,256,170,3,180,8
768,256,187,1,165,8
769,257,158,3,270,4
770,257,175,1,255,4
771,257,4,2,120,4
772,258,163,1,75,5
773,258,180,2,330,5
774,258,9,3,195,5
775,259,168,2,150,11
776,259,185,3,135,11
777,259,14,1,270,11
778,260,173,3,225,6
779,260,2,1,90,6
780,260,19,2,75,6
781,261,178,1,300,30
782,261,7,2,165,30
783,261,24,3,150,30
784,262,183,2,105,14
785,262,12,3,240,14
786,262,29,1,225,14
787,263,188,3,180,29
788,263,17,1,315,29
789,263,34,2,300,29
790,264,5,1,135,20
791,264,22,2,120,20
792,264,39,3,105,20
793,265,10,2,210,17
794,265,27,3,195,17
795,265,44,1,180,17
796,266,15,3,285,8
797,266,32,1,270,8
798,266,49,2,255,8
799,267,20,1,90,7
800,267,37,2,75,7
801,267,54,3,330,7
802,268,25,2,165,20
803,268,42,3,150,20
804,268,59,1,135,20
805,269,30,3,240,14
806,269,47,1,225,14
807,269,64,2,210,14
808,270,35,1,315,21
809,270,52,2,300,21
810,270,69,3,285,21
811,271,40,2,120,23
812,271,57,3,105,23
813,271,74,1,90,23
814,272,45,3,195,23
815,272,62,1,180,23
816,272,79,2,165,23
817,273,50,1,270,26
818,273,67,2,255,26
819,273,84,3,240,26
820,274,55,2,75,26
821,274,72,3,330,26
822,274,89,1,315,26
823,275,60,3,150,25
824,275,77,1,135,25
825,275,94,2,120,25
826,276,65,1,225,25
827,276,82,2,210,25
828,276,99,3,195,25
829,277,70,2,300,29
830,277,87,3,285,29
831,277,104,1,270,29
832,278,75,3,105,14
833,278,92,1,90,14
834,278,109,2,75,14
835,279,80,1,180,30
836,279,97,2,165,30
837,279,114,3,150,30
838,280,85,2,255,1
839,280,102,3,240,1
840,280,119,1,225,1
841,281,90,3,330,19
842,281,107,1,315,19
843,281,124,2,300,19
844,282,95,1,135,6
845,282,112,2,120,6
846,282,129,3,105,6
847,283,100,2,210,4
848,283,117,3,195,4
849,283,134,1,180,4
850,284,105,3,285,1
851,284,122,1,270,1
852,284,139,2,255,1
853,285,110,1,90,1
854,285,127,2,75,1
855,285,144,3,330,1
856,286,115,2,165,7
857,286,132,3,150,7
858,286,149,1,135,7
859,287,120,3,240,12
860,287,137,1,225,12
861,287,154,2,210,12
862,288,125,1,315,8
863,288,142,2,300,8
864,288,159,3,285,8
865,289,130,2,120,10
866,289,147,3,105,10
867,289,164,1,90,10
868,290,135,3,195,14
869,290,152,1,180,14
870,290,169,2,165,14
871,291,140,1,270,1
872,291,157,2,255,1
873,291,174,3,240,1
874,292,145,2,75,13
875,292,162,3,330,13
876,292,179,1,315,13
877,293,150,3,150,30
878,293,167,1,135,30
879,293,184,2,120,30
880,294,155,1,225,17
881,294,172,2,210,17
882,294,1,3,75,17
883,295,160,2,300,16
884,295,177,3,285,16
885,295,6,1,150,16
886,296,165,3,105,22
887,296,182,1,90,22
888,296,11,2,225,22
889,297,170,1,180,8
890,297,187,2,165,8
891,297,16,3,300,8
892,298,175,2,255,19
893,298,4,3,120,19
894,298,21,1,105,19
895,299,180,3,330,19
896,299,9,1,195,19
897,299,26,2,180,19
898,300,185,1,135,22
899,300,14,2,270,22
900,300,31,3,255,22
901,301,2,2,90,22
902,301,19,3,75,22
903,301,36,1,330,22
904,302,7,3,165,24
905,302,24,1,150,24
906,302,41,2,135,24
907,303,12,1,240,7
908,303,29,2,225,7
909,303,46,3,210,7
910,304,17,2,315,25
911,304,34,3,300,25
912,304,51,1,285,25
913,305,22,3,120,25
914,305,39,1,105,25
915,305,56,2,90,25
916,306,27,1,195,26
917,306,44,2,180,26
918,306,61,3,165,26
919,307,32,2,270,28
920,307,49,3,255,28
921,307,66,1,240,28
922,308,37,3,75,15
923,308,54,1,330,15
924,308,71,2,315,15
925,309,42,1,150,13
926,309,59,2,135,13
927,309,76,3,120,13
928,310,47,2,225,31
929,310,64,3,210,31
930,310,81,1,195,31
931,311,52,3,300,5
932,311,69,1,285,5
933,311,86,2,270,5
934,312,57,1,105,7
935,312,74,2,90,7
936,312,91,3,75,7
937,313,62,2,180,3
938,313,79,3,165,3
939,313,96,1,150,3
940,314,67,3,255,9
941,314,84,1,240,9
942,314,101,2,225,9
943,315,72,1,330,6
944,315,89,2,315,6
945,315,106,3,300,6
946,316,77,2,135,6
947,316,94,3,120,6
948,316,111,1,105,6
949,317,82,3,210,19
950,317,99,1,195,19
951,317,116,2,180,19
952,318,87,1,285,6
953,318,104,2,270,6
954,318,121,3,255,6
955,319,92,2,90,9
956,319,109,3,75,9
957,319,126,1,330,9
958,320,97,3,165,3
959,320,114,1,150,3
960,320,131,2,135,3
961,321,102,1,240,17
962,321,119,2,225,17
963,321,136,3,210,17
964,322,107,2,315,12
965,322,124,3,300,12
966,322,141,1,285,12
967,323,112,3,120,31
968,323,129,1,105,31
969,323,146,2,90,31
970,324,117,1,195,21
971,324,134,2,180,21
972,324,151,3,165,21
973,325,122,2,270,15
974,325,139,3,255,15
975,325,156,1,240,15
976,326,127,3,75,23
977,326,144,1,330,23
978,326,161,2,315,23
979,327,132,1,150,29
980,327,149,2,135,29
981,327,166,3,120,29
982,328,137,2,225,18
983,328,154,3,210,18
984,328,171,1,195,18
985,329,142,3,300,7
986,329,159,1,285,7
987,329,176,2,270,7
988,330,147,1,105,2
989,330,164,2,90,2
990,330,181,3,75,2
991,331,152,2,180,21
992,331,169,3,165,21
993,331,186,1,150,21
994,332,157,3,255,17
995,332,174,1,240,17
996,332,3,2,105,17
997,333,162,1,330,7
998,333,179,2,315,7
999,333,8,3,180,7
1000,334,167,2,135,24
1001,334,184,3,120,24
1002,334,13,1,255,24
1003,335,172,3,210,26
1004,335,1,1,75,26
1005,335,18,2,330,26
1006,336,177,1,285,9
1007,336,6,2,150,9
1008,336,23,3,135,9
1009,337,182,2,90,27
1010,337,11,3,225,27
1011,337,28,1,210,27
1012,338,187,3,165,27
1013,338,16,1,300,27
1014,338,33,2,285,27
1015,339,4,1,120,17
1016,339,21,2,105,17
1017,339,38,3,90,17
1018,340,9,2,195,30
1019,340,26,3,180,30
1020,340,43,1,165,30
1021,341,14,3,270,13
1022,341,31,1,255,13
1023,341,48,2,240,13
1024,342,19,1,75,5
1025,342,36,2,330,5
1026,342,53,3,315,5
1027,343,24,2,150,2
1028,343,41,3,135,2
1029,343,58,1,120,2
1030,344,29,3,225,1
1031,344,46,1,210,1
1032,344,63,2,195,1
1033,345,34,1,300,8
1034,345,51,2,285,8
1035,345,68,3,270,8
1036,346,39,2,105,5
1037,346,56,3,90,5
1038,346,73,1,75,5
1039,347,44,3,180,12
1040,347,61,1,165,12
1041,347,78,2,150,12
1042,348,49,1,255,2
1043,348,66,2,240,2
1044,348,83,3,225,2
1045,349,54,2,330,8
1046,349,71,3,315,8
1047,349,88,1,300,8
1048,350,59,3,135,4
1049,350,76,1,120,4
1050,350,93,2,105,4
1051,351,64,1,210,5
1052,351,81,2,195,5
1053,351,98,3,180,5
1054,352,69,2,285,11
1055,352,86,3,270,11
1056,352,103,1,255,11
1057,353,74,3,90,6
1058,353,91,1,75,6
1059,353,108,2,330,6
1060,354,79,1,165,30
1061,354,96,2,150,30
1062,354,113,3,135,30
1063,355,84,2,240,14
1064,355,101,3,225,14
1065,355,118,1,210,14
1066,356,89,3,315,29
1067,356,106,1,300,29
1068,356,123,2,285,29
1069,357,94,1,120,20
1070,357,111,2,105,20
1071,357,128,3,90,20
1072,358,99,2,195,17
1073,358,116,3,180,17
1074,358,133,1,165,17
1075,359,104,3,270,5
1076,359,121,1,255,5
1077,359,138,2,240,5
1078,360,109,1,75,2
1079,360,126,2,330,2
1080,360,143,3,315,2
1081,361,114,2,150,20
1082,361,131,3,135,20
1083,361,148,1,120,20
1084,362,119,3,225,14
1085,362,136,1,210,14
1086,362,153,2,195,14
1087,363,124,1,300,17
1088,363,141,2,285,17
1089,363,158,3,270,17
1090,364,129,2,105,23
1091,364,146,3,90,23
1092,364,163,1,75,23
1093,365,134,3,180,23
1094,365,151,1,165,23
1095,365,168,2,150,23
1096,366,139,1,255,27
1097,366,156,2,240,27
1098,366,173,3,225,27
1099,367,144,2,330,26
1100,367,161,3,315,26
1101,367,178,1,300,26
1102,368,149,3,135,25
1103,368,166,1,120,25
1104,368,183,2,105,25
1105,369,154,1,210,25
1106,369,171,2,195,25
1107,369,188,3,180,25
1108,370,159,2,285,29
1109,370,176,3,270,29
1110,370,5,1,135,29
1111,371,164,3,90,14
1112,371,181,1,75,14
1113,371,10,2,210,14
1114,372,169,1,165,30
1115,372,186,2,150,30
1116,372,15,3,285,30
1117,373,174,2,240,1
1118,373,3,3,105,1
1119,373,20,1,90,1
1120,374,179,3,315,19
1121,374,8,1,180,19
1122,374,25,2,165,19
1123,375,184,1,120,5
1124,375,13,2,255,5
1125,375,30,3,240,5
1126,376,1,2,75,4
1127,376,18,3,330,4
1128,376,35,1,315,4
1129,377,6,3,150,1
1130,377,23,1,135,1
1131,377,40,2,120,1
1132,378,11,1,225,3
1133,378,28,2,210,3
1134,378,45,3,195,3
1135,379,16,2,300,7
1136,379,33,3,285,7
1137,379,50,1,270,7
1138,380,21,3,105,12
1139,380,38,1,90,12
1140,380,55,2,75,12
1141,381,26,1,180,12
1142,381,43,2,165,12
1143,381,60,3,150,12
1144,382,31,2,255,10
1145,382,48,3,240,10
1146,382,65,1,225,10
1147,383,36,3,330,14
1148,383,53,1,315,14
1149,383,70,2,300,14
