post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
28,28,youtube,sled_signal_00028,"Signal 00028: health and human services partners are asking for referral status transparency for Tax Account Resolution while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-21T11:00:00Z,957,479,305,27879,-0.13,72.98,"28,2,164",rising,2026-05-21T20:00:00Z,2026-05-21T20:00:00Z
29,29,instagram,sled_signal_00029,"Signal 00029: audit teams need records that explain the policy compliance decision trail for Grant Compliance Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-20T12:00:00Z,988,496,316,28856,-0.075,84,"29,9",viral,2026-05-20T20:00:00Z,2026-05-20T20:00:00Z
30,30,tiktok,sled_signal_00030,"Signal 00030: fraud waste and abuse reviewers need risk signals linked to active cases for Records Request Fulfillment while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-19T13:00:00Z,1019,513,327,29833,-0.02,45.83,"30,16",normal,2026-05-19T20:00:00Z,2026-05-19T20:00:00Z
31,31,threads,sled_signal_00031,"Signal 00031: residents need faster benefits eligibility answers before the end of the week for Health and Human Services Referral while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-18T14:00:00Z,1050,530,338,30810,0.035,93.66,"31,23,15",mega_viral,2026-05-18T20:00:00Z,2026-05-18T20:00:00Z
32,32,twitter,sled_signal_00032,"Signal 00032: permit applicants are asking for clearer inspection windows and status updates for Policy Compliance Evidence Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-17T15:00:00Z,1081,547,349,31787,0.09,47.49,"32,30",normal,2026-05-17T20:00:00Z,2026-05-17T20:00:00Z
33,33,youtube,sled_signal_00033,"Signal 00033: caseworkers flagged a backlog in public assistance renewals for Fraud Waste Abuse Screening while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-16T16:00:00Z,1112,564,360,32764,0.145,87.32,"33,37",viral,2026-05-16T20:00:00Z,2026-05-16T20:00:00Z
34,34,instagram,sled_signal_00034,"Signal 00034: public works crews need better routing for high-priority service requests for Accessibility Accommodation Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-15T17:00:00Z,1143,581,371,33741,0.2,72.15,"34,44,54",rising,2026-05-15T20:00:00Z,2026-05-15T20:00:00Z
35,35,tiktok,sled_signal_00035,"Signal 00035: business owners are reporting licensing delays in the digital portal for Resident Digital Service Callback while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-14T18:00:00Z,1174,598,382,34718,0.255,49.98,"35,51",normal,2026-05-14T20:00:00Z,2026-05-14T20:00:00Z
36,36,threads,sled_signal_00036,"Signal 00036: transportation service requests are increasing around accessible-route coverage for Interagency Case Handoff while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-13T19:00:00Z,1205,615,393,35695,0.31,45,"36,58",normal,2026-05-13T20:00:00Z,2026-05-13T20:00:00Z
37,37,twitter,sled_signal_00037,"Signal 00037: emergency operations center staff need a unified view of field response tasks for Online Permit Intake while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-12T08:00:00Z,1236,632,404,36672,0.365,84.83,"37,65,93",viral,2026-05-12T20:00:00Z,2026-05-12T20:00:00Z
38,38,youtube,sled_signal_00038,"Signal 00038: health and human services partners are asking for referral status transparency for Benefits Eligibility Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-11T09:00:00Z,1267,649,415,37649,0.42,46.66,"38,72",normal,2026-05-11T20:00:00Z,2026-05-11T20:00:00Z
39,39,instagram,sled_signal_00039,"Signal 00039: audit teams need records that explain the policy compliance decision trail for Public Assistance Case Update while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-10T10:00:00Z,1298,666,426,38626,0.475,47.49,"39,79",normal,2026-05-10T20:00:00Z,2026-05-10T20:00:00Z
40,40,tiktok,sled_signal_00040,"Signal 00040: fraud waste and abuse reviewers need risk signals linked to active cases for Business License Renewal while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-09T11:00:00Z,1329,683,437,39603,0.53,71.32,"40,86,132",rising,2026-05-09T20:00:00Z,2026-05-09T20:00:00Z
41,41,threads,sled_signal_00041,"Signal 00041: residents need faster benefits eligibility answers before the end of the week for Inspection Scheduling while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-08T12:00:00Z,1360,700,448,40580,0.585,96.15,"41,93",mega_viral,2026-05-08T20:00:00Z,2026-05-08T20:00:00Z
42,42,twitter,sled_signal_00042,"Signal 00042: permit applicants are asking for clearer inspection windows and status updates for Code Enforcement Follow-Up while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-07T13:00:00Z,1391,717,459,41557,0.64,49.98,"42,100",normal,2026-05-07T20:00:00Z,2026-05-07T20:00:00Z
43,43,youtube,sled_signal_00043,"Signal 00043: caseworkers flagged a backlog in public assistance renewals for Public Works Service Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-06T14:00:00Z,1422,734,470,42534,0.695,68,"43,107,171",rising,2026-05-06T20:00:00Z,2026-05-06T20:00:00Z
44,44,instagram,sled_signal_00044,"Signal 00044: public works crews need better routing for high-priority service requests for Transportation Access Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-05T15:00:00Z,1453,751,481,43511,0.75,45.83,"44,114",normal,2026-05-05T20:00:00Z,2026-05-05T20:00:00Z
45,45,tiktok,sled_signal_00045,"Signal 00045: business owners are reporting licensing delays in the digital portal for Emergency Operations Support while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-04T16:00:00Z,1484,768,492,44488,0.805,85.66,"45,121",viral,2026-05-04T20:00:00Z,2026-05-04T20:00:00Z
46,46,threads,sled_signal_00046,"Signal 00046: transportation service requests are increasing around accessible-route coverage for Tax Account Resolution while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-17T17:00:00Z,1515,785,503,45465,0.86,70.49,"46,128,22",rising,2026-06-17T20:00:00Z,2026-06-17T20:00:00Z
47,47,twitter,sled_signal_00047,"Signal 00047: emergency operations center staff need a unified view of field response tasks for Grant Compliance Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-16T18:00:00Z,1546,802,514,46442,-0.35,48.32,"47,135",normal,2026-06-16T20:00:00Z,2026-06-16T20:00:00Z
48,48,youtube,sled_signal_00048,"Signal 00048: health and human services partners are asking for referral status transparency for Records Request Fulfillment while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-15T19:00:00Z,1577,819,525,47419,-0.295,49.15,"48,142",normal,2026-06-15T20:00:00Z,2026-06-15T20:00:00Z
49,49,instagram,sled_signal_00049,"Signal 00049: audit teams need records that explain the policy compliance decision trail for Health and Human Services Referral while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-14T08:00:00Z,1608,836,536,48396,-0.24,88.98,"49,149,61",viral,2026-06-14T20:00:00Z,2026-06-14T20:00:00Z
50,50,tiktok,sled_signal_00050,"Signal 00050: fraud waste and abuse reviewers need risk signals linked to active cases for Policy Compliance Evidence Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-13T09:00:00Z,1639,853,547,49373,-0.185,45,"50,156",normal,2026-06-13T20:00:00Z,2026-06-13T20:00:00Z
51,51,threads,sled_signal_00051,"Signal 00051: residents need faster benefits eligibility answers before the end of the week for Fraud Waste Abuse Screening while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-12T10:00:00Z,1670,870,558,50350,-0.13,92.83,"51,163",mega_viral,2026-06-12T20:00:00Z,2026-06-12T20:00:00Z
52,52,twitter,sled_signal_00052,"Signal 00052: permit applicants are asking for clearer inspection windows and status updates for Accessibility Accommodation Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-11T11:00:00Z,1701,887,569,51327,-0.075,69.66,"52,170,100",rising,2026-06-11T20:00:00Z,2026-06-11T20:00:00Z
53,53,youtube,sled_signal_00053,"Signal 00053: caseworkers flagged a backlog in public assistance renewals for Resident Digital Service Callback while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-10T12:00:00Z,1732,904,580,52304,-0.02,86.49,"53,177",viral,2026-06-10T20:00:00Z,2026-06-10T20:00:00Z
54,54,instagram,sled_signal_00054,"Signal 00054: public works crews need better routing for high-priority service requests for Interagency Case Handoff while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-09T13:00:00Z,1763,921,591,53281,0.035,48.32,"54,184",normal,2026-06-09T20:00:00Z,2026-06-09T20:00:00Z
55,55,tiktok,sled_signal_00055,"Signal 00055: business owners are reporting licensing delays in the digital portal for Online Permit Intake while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-08T14:00:00Z,1794,938,602,54258,0.09,72.15,"55,3,139",rising,2026-06-08T20:00:00Z,2026-06-08T20:00:00Z
56,56,threads,sled_signal_00056,"Signal 00056: transportation service requests are increasing around accessible-route coverage for Benefits Eligibility Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-07T15:00:00Z,1825,955,613,55235,0.145,49.98,"56,10",normal,2026-06-07T20:00:00Z,2026-06-07T20:00:00Z
57,57,twitter,sled_signal_00057,"Signal 00057: emergency operations center staff need a unified view of field response tasks for Public Assistance Case Update while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-06T16:00:00Z,1856,972,624,56212,0.2,84,"57,17",viral,2026-06-06T20:00:00Z,2026-06-06T20:00:00Z
58,58,youtube,sled_signal_00058,"Signal 00058: health and human services partners are asking for referral status transparency for Business License Renewal while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-05T17:00:00Z,1887,989,635,57189,0.255,68.83,"58,24,178",rising,2026-06-05T20:00:00Z,2026-06-05T20:00:00Z
59,59,instagram,sled_signal_00059,"Signal 00059: audit teams need records that explain the policy compliance decision trail for Inspection Scheduling while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-04T18:00:00Z,1918,1006,646,58166,0.31,46.66,"59,31",normal,2026-06-04T20:00:00Z,2026-06-04T20:00:00Z
60,60,tiktok,sled_signal_00060,"Signal 00060: fraud waste and abuse reviewers need risk signals linked to active cases for Code Enforcement Follow-Up while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-03T19:00:00Z,1949,1023,657,59143,0.365,47.49,"60,38",normal,2026-06-03T20:00:00Z,2026-06-03T20:00:00Z
61,61,threads,sled_signal_00061,"Signal 00061: residents need faster benefits eligibility answers before the end of the week for Public Works Service Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-02T08:00:00Z,1980,1040,18,60120,0.42,95.32,"61,45,29",mega_viral,2026-06-02T20:00:00Z,2026-06-02T20:00:00Z
62,62,twitter,sled_signal_00062,"Signal 00062: permit applicants are asking for clearer inspection windows and status updates for Transportation Access Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-06-01T09:00:00Z,2011,1057,29,61097,0.475,49.15,"62,52",normal,2026-06-01T20:00:00Z,2026-06-01T20:00:00Z
63,63,youtube,sled_signal_00063,"Signal 00063: caseworkers flagged a backlog in public assistance renewals for Emergency Operations Support while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-31T10:00:00Z,2042,1074,40,62074,0.53,49.98,"63,59",normal,2026-05-31T20:00:00Z,2026-05-31T20:00:00Z
64,64,instagram,sled_signal_00064,"Signal 00064: public works crews need better routing for high-priority service requests for Tax Account Resolution while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-30T11:00:00Z,2073,1091,51,63051,0.585,68,"64,66,68",rising,2026-05-30T20:00:00Z,2026-05-30T20:00:00Z
65,65,tiktok,sled_signal_00065,"Signal 00065: business owners are reporting licensing delays in the digital portal for Grant Compliance Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-29T12:00:00Z,2104,1108,62,64028,0.64,84.83,"65,73",viral,2026-05-29T20:00:00Z,2026-05-29T20:00:00Z
66,66,threads,sled_signal_00066,"Signal 00066: transportation service requests are increasing around accessible-route coverage for Records Request Fulfillment while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-28T13:00:00Z,2135,1125,73,65005,0.695,46.66,"66,80",normal,2026-05-28T20:00:00Z,2026-05-28T20:00:00Z
67,67,twitter,sled_signal_00067,"Signal 00067: emergency operations center staff need a unified view of field response tasks for Health and Human Services Referral while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-27T14:00:00Z,2166,1142,84,65982,0.75,70.49,"67,87,107",rising,2026-05-27T20:00:00Z,2026-05-27T20:00:00Z
68,68,youtube,sled_signal_00068,"Signal 00068: health and human services partners are asking for referral status transparency for Policy Compliance Evidence Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-26T15:00:00Z,2197,1159,95,66959,0.805,48.32,"68,94",normal,2026-05-26T20:00:00Z,2026-05-26T20:00:00Z
69,69,instagram,sled_signal_00069,"Signal 00069: audit teams need records that explain the policy compliance decision trail for Fraud Waste Abuse Screening while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-25T16:00:00Z,2228,1176,106,67936,0.86,88.15,"69,101",viral,2026-05-25T20:00:00Z,2026-05-25T20:00:00Z
70,70,tiktok,sled_signal_00070,"Signal 00070: fraud waste and abuse reviewers need risk signals linked to active cases for Accessibility Accommodation Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-24T17:00:00Z,2259,1193,117,68913,-0.35,72.98,"70,108,146",rising,2026-05-24T20:00:00Z,2026-05-24T20:00:00Z
71,71,threads,sled_signal_00071,"Signal 00071: residents need faster benefits eligibility answers before the end of the week for Resident Digital Service Callback while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-23T18:00:00Z,2290,1210,128,69890,-0.295,92,"71,115",mega_viral,2026-05-23T20:00:00Z,2026-05-23T20:00:00Z
72,72,twitter,sled_signal_00072,"Signal 00072: permit applicants are asking for clearer inspection windows and status updates for Interagency Case Handoff while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-22T19:00:00Z,2321,1227,139,70867,-0.24,45.83,"72,122",normal,2026-05-22T20:00:00Z,2026-05-22T20:00:00Z
73,73,youtube,sled_signal_00073,"Signal 00073: caseworkers flagged a backlog in public assistance renewals for Online Permit Intake while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-21T08:00:00Z,2352,1244,150,71844,-0.185,85.66,"73,129,185",viral,2026-05-21T20:00:00Z,2026-05-21T20:00:00Z
74,74,instagram,sled_signal_00074,"Signal 00074: public works crews need better routing for high-priority service requests for Benefits Eligibility Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-20T09:00:00Z,2383,1261,161,72821,-0.13,47.49,"74,136",normal,2026-05-20T20:00:00Z,2026-05-20T20:00:00Z
75,75,tiktok,sled_signal_00075,"Signal 00075: business owners are reporting licensing delays in the digital portal for Public Assistance Case Update while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-19T10:00:00Z,2414,1278,172,73798,-0.075,48.32,"75,143",normal,2026-05-19T20:00:00Z,2026-05-19T20:00:00Z
76,76,threads,sled_signal_00076,"Signal 00076: transportation service requests are increasing around accessible-route coverage for Business License Renewal while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-18T11:00:00Z,2445,1295,183,74775,-0.02,72.15,"76,150,36",rising,2026-05-18T20:00:00Z,2026-05-18T20:00:00Z
77,77,twitter,sled_signal_00077,"Signal 00077: emergency operations center staff need a unified view of field response tasks for Inspection Scheduling while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-17T12:00:00Z,2476,1312,194,75752,0.035,88.98,"77,157",viral,2026-05-17T20:00:00Z,2026-05-17T20:00:00Z
78,78,youtube,sled_signal_00078,"Signal 00078: health and human services partners are asking for referral status transparency for Code Enforcement Follow-Up while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-16T13:00:00Z,2507,1329,205,76729,0.09,45,"78,164",normal,2026-05-16T20:00:00Z,2026-05-16T20:00:00Z
79,79,instagram,sled_signal_00079,"Signal 00079: audit teams need records that explain the policy compliance decision trail for Public Works Service Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-15T14:00:00Z,2538,1346,216,77706,0.145,68.83,"79,171,75",rising,2026-05-15T20:00:00Z,2026-05-15T20:00:00Z
80,80,tiktok,sled_signal_00080,"Signal 00080: fraud waste and abuse reviewers need risk signals linked to active cases for Transportation Access Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-14T15:00:00Z,2569,1363,227,78683,0.2,46.66,"80,178",normal,2026-05-14T20:00:00Z,2026-05-14T20:00:00Z
81,81,threads,sled_signal_00081,"Signal 00081: residents need faster benefits eligibility answers before the end of the week for Emergency Operations Support while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-13T16:00:00Z,2600,1380,238,79660,0.255,94.49,"81,185",mega_viral,2026-05-13T20:00:00Z,2026-05-13T20:00:00Z
82,82,twitter,sled_signal_00082,"Signal 00082: permit applicants are asking for clearer inspection windows and status updates for Tax Account Resolution while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-12T17:00:00Z,2631,1397,249,80637,0.31,71.32,"82,4,114",rising,2026-05-12T20:00:00Z,2026-05-12T20:00:00Z
83,83,youtube,sled_signal_00083,"Signal 00083: caseworkers flagged a backlog in public assistance renewals for Grant Compliance Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-11T18:00:00Z,2662,1414,260,81614,0.365,49.15,"83,11",normal,2026-05-11T20:00:00Z,2026-05-11T20:00:00Z
84,84,instagram,sled_signal_00084,"Signal 00084: public works crews need better routing for high-priority service requests for Records Request Fulfillment while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-10T19:00:00Z,2693,1431,271,82591,0.42,49.98,"84,18",normal,2026-05-10T20:00:00Z,2026-05-10T20:00:00Z
85,85,tiktok,sled_signal_00085,"Signal 00085: business owners are reporting licensing delays in the digital portal for Health and Human Services Referral while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-09T08:00:00Z,2724,1448,282,83568,0.475,84,"85,25,153",viral,2026-05-09T20:00:00Z,2026-05-09T20:00:00Z
86,86,threads,sled_signal_00086,"Signal 00086: transportation service requests are increasing around accessible-route coverage for Policy Compliance Evidence Review while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-08T09:00:00Z,2755,1465,293,84545,0.53,45.83,"86,32",normal,2026-05-08T20:00:00Z,2026-05-08T20:00:00Z
87,87,twitter,sled_signal_00087,"Signal 00087: emergency operations center staff need a unified view of field response tasks for Fraud Waste Abuse Screening while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-07T10:00:00Z,2786,1482,304,85522,0.585,46.66,"87,39",normal,2026-05-07T20:00:00Z,2026-05-07T20:00:00Z
88,88,youtube,sled_signal_00088,"Signal 00088: health and human services partners are asking for referral status transparency for Accessibility Accommodation Request while agency teams monitor SLA risk, accessibility, transparency, and auditability.",2026-05-06T11:00:00Z,2817,1499,315,86499,0.64,70.49,"88,46,4",rising,2026-05-06T20:00:00Z,2026-05-06T20:00:00Z
